simulations,OFV
500,972.597
1000,972.281
1500,974.064
2000,974.142
2500,974.445
3000,974.865
3500,975.373
4000,975.415
4500,975.83
5000,976.019
5500,976.139
6000,975.746
6500,975.748
7000,976.002
7500,975.831
8000,975.78
8500,975.819
9000,975.886
9500,975.882
10000,975.924
10500,976.067
11000,975.676
11500,975.543
12000,975.55
12500,975.715
13000,975.76
13500,975.764
14000,975.835
14500,975.606
15000,975.723
15500,975.804
16000,975.807
16500,975.689
17000,975.737
17500,975.822
18000,975.794
18500,975.855
19000,975.858
19500,975.923
20000,976.02
20500,975.443
21000,975.477
21500,975.553
22000,975.555
22500,975.622
23000,975.65
23500,975.107
24000,975.156
24500,975.135
25000,975.218
25500,975.257
26000,975.275
26500,975.342
27000,975.35
27500,975.38
28000,975.393
28500,975.442
29000,975.499
29500,975.555
30000,975.632
