iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1565.6,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1542.42,1,5.1696,33.9247,14.1738,60.3022,0.974679,0.974679,0.974679,1.01302,0.974679,0.974679
3,1516.38,1,4.93264,29.9755,15.5734,82.3935,0.95,0.95,0.95,0.987551,0.95,0.95
4,1502.29,1,4.5927,28.8757,16.5163,89.8073,0.925945,0.925945,0.925945,0.962546,0.925945,0.925945
5,1497.8,1,4.76489,29.7797,14.7458,103.9,0.9025,0.9025,0.9025,0.938174,0.9025,0.9025
6,1484.54,1,4.67607,26.0366,12.4265,99.9107,0.879648,0.879648,0.879648,0.914419,0.879648,0.879648
7,1467.66,1,4.19266,27.2101,11.2664,103.271,0.857375,0.857375,0.857375,0.891265,0.857375,0.857375
8,1450.88,1,3.8418,24.9354,11.4903,115.193,0.835666,0.835666,0.835666,0.916588,0.835666,0.835666
9,1463.89,1,4.30231,26.6723,10.7884,127.434,0.814506,0.814506,0.988046,0.899784,0.814506,0.814506
10,1446.25,1,3.77682,25.6549,9.19442,146.982,0.793882,0.793882,0.963028,0.877001,0.793882,0.793882
11,1425.74,1,4.14189,26.2975,7.76618,143.302,0.773781,0.773781,0.938644,0.854795,0.773781,0.773781
12,1414.84,1,4.00259,27.063,7.34446,148.571,0.754188,0.754188,0.914877,0.833151,0.754188,0.754188
13,1417.66,1,3.72459,26.5837,7.44722,174.413,0.735092,0.735092,1.01286,0.812055,0.735092,0.735092
14,1399.7,1,3.64684,30.0129,6.59582,186.733,0.716479,0.716479,1.05352,0.791493,0.716479,0.716479
15,1390.38,1,3.72573,29.1023,7.1751,186.914,0.698337,0.698337,1.02684,0.771452,0.698337,0.698337
16,1374.08,1,3.69497,28.5565,8.70911,175.188,0.680655,0.680655,1.00084,0.751919,0.680655,0.680655
17,1361.74,1,3.94997,24.3466,7.09491,173.501,0.66342,0.66342,0.9755,0.73288,0.66342,0.66342
18,1355.28,1,3.90189,24.5409,8.15088,169.469,0.646622,0.646622,0.952012,0.714323,0.646622,0.646622
19,1335.63,1,3.67147,25.2825,8.86219,191.351,0.630249,0.630249,0.927907,0.696236,0.630249,0.630249
20,1318.6,1,3.70765,25.0314,8.44326,185.098,0.614291,0.614291,0.904412,0.678607,0.614291,0.614291
21,1318.94,1,3.79042,24.8782,8.29106,181.045,0.598737,0.598737,0.881512,0.661424,0.598737,0.598737
22,1288.93,1,3.80432,25.3191,8.15905,195.894,0.583577,0.583577,0.859191,0.644676,0.583577,0.583577
23,1288.34,1,3.69438,24.653,7.59512,189.038,0.5688,0.5688,0.837436,0.628353,0.5688,0.5688
24,1283.68,1,3.84597,26.5586,6.49245,214.014,0.554398,0.554398,0.847735,0.612442,0.554398,0.554398
25,1265.22,1,4.08852,26.7909,5.64349,177.421,0.54036,0.54036,0.82627,0.596935,0.54036,0.54036
26,1261.06,1,3.87962,27.5436,5.42159,202.507,0.526678,0.526678,0.805349,0.58182,0.526678,0.526678
27,1245.65,1,3.8451,26.4028,6.12798,201.992,0.513342,0.513342,0.784957,0.567088,0.513342,0.513342
28,1227.31,1,4.01797,30.1262,5.70873,181.938,0.500344,0.500344,0.765081,0.552729,0.500344,0.500344
29,1220.6,1,4.06964,29.4879,5.96454,178.918,0.487675,0.487675,0.745709,0.545973,0.487675,0.487675
30,1200.91,1,4.26722,29.9708,5.58985,171.393,0.475327,0.475327,0.726827,0.532148,0.475327,0.475327
31,1202.41,1,3.97567,27.7328,4.70146,167.018,0.463291,0.463291,0.708423,0.518674,0.463291,0.463291
32,1175.22,1,4.09868,27.0061,5.29036,174.606,0.45156,0.45156,0.690486,0.505541,0.45156,0.45156
33,1175.63,1,4.26155,27.4194,4.95023,167.529,0.440127,0.440127,0.673002,0.49274,0.440127,0.440127
34,1164.94,1,4.09983,27.884,4.79055,165.223,0.428982,0.428982,0.655962,0.480264,0.428982,0.428982
35,1152,1,4.07849,26.6991,5.31158,168.547,0.41812,0.41812,0.639352,0.478382,0.41812,0.41812
36,1143.36,1,3.99509,27.5714,5.85425,191.125,0.407533,0.407533,0.623163,0.466269,0.407533,0.407533
37,1140.18,1,3.89723,27.8235,6.15545,189.047,0.397214,0.397214,0.666344,0.454463,0.397214,0.397214
38,1126.37,1,3.8527,27.6659,5.99797,180.112,0.387157,0.387157,0.649472,0.447123,0.387157,0.387157
39,1113.52,1,4.02325,27.9647,5.97923,186.467,0.377354,0.377354,0.633027,0.450427,0.377354,0.377354
40,1111.53,1,3.79078,26.6682,6.05725,191.313,0.367799,0.367799,0.616998,0.439022,0.367799,0.367799
41,1093.54,1,4.07598,27.2617,6.23919,182.096,0.358486,0.358486,0.601375,0.427906,0.358486,0.358486
