standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.94797,0.00714286,-2.16077,0.00714286,-2.09394,0.00714286,-3.11341,0.00714286,All
-1.86634,0.0142857,-1.63748,0.0142857,-1.80373,0.0142857,-2.7373,0.0142857,All
-1.7487,0.0214286,-1.29879,0.0214286,-1.63603,0.0214286,-2.61868,0.0214286,All
-1.58355,0.0285714,-1.27572,0.0285714,-1.50075,0.0285714,-2.57955,0.0285714,All
-1.41849,0.0357143,-1.18519,0.0357143,-1.4747,0.0357143,-2.49161,0.0357143,All
-1.40256,0.0428571,-1.14453,0.0428571,-1.44244,0.0428571,-2.48501,0.0428571,All
-1.39984,0.05,-1.14165,0.05,-1.32363,0.05,-2.38659,0.05,All
-1.39014,0.0571429,-1.11164,0.0571429,-1.31093,0.0571429,-2.27715,0.0571429,All
-1.32257,0.0642857,-1.10861,0.0642857,-1.30076,0.0642857,-2.2019,0.0642857,All
-1.26138,0.0714286,-1.00407,0.0714286,-1.28981,0.0714286,-1.95987,0.0714286,All
-1.23475,0.0785714,-0.947604,0.0785714,-1.21504,0.0785714,-1.79957,0.0785714,All
-1.20885,0.0857143,-0.946695,0.0857143,-1.10562,0.0857143,-1.79211,0.0857143,All
-1.20841,0.0928571,-0.919735,0.0928571,-1.05572,0.0928571,-1.65525,0.0928571,All
-1.17562,0.1,-0.87912,0.1,-0.994247,0.1,-1.63083,0.1,All
-1.16077,0.107143,-0.81518,0.107143,-0.909564,0.107143,-1.43664,0.107143,All
-1.14098,0.114286,-0.806936,0.114286,-0.839143,0.114286,-1.41648,0.114286,All
-1.125,0.121429,-0.779964,0.121429,-0.744909,0.121429,-1.35095,0.121429,All
-1.12134,0.128571,-0.680211,0.128571,-0.722925,0.128571,-1.3296,0.128571,All
-1.07289,0.135714,-0.608223,0.135714,-0.667964,0.135714,-1.30109,0.135714,All
-1.03765,0.142857,-0.577992,0.142857,-0.657764,0.142857,-1.28387,0.142857,All
-1.0052,0.15,-0.547587,0.15,-0.656595,0.15,-1.25032,0.15,All
-0.998931,0.157143,-0.518491,0.157143,-0.634213,0.157143,-1.23959,0.157143,All
-0.951717,0.164286,-0.499347,0.164286,-0.632289,0.164286,-1.19855,0.164286,All
-0.941799,0.171429,-0.486138,0.171429,-0.630895,0.171429,-1.17232,0.171429,All
-0.91324,0.178571,-0.417558,0.178571,-0.621152,0.178571,-1.16954,0.178571,All
-0.868585,0.185714,-0.388928,0.185714,-0.591194,0.185714,-1.12722,0.185714,All
-0.86697,0.192857,-0.347272,0.192857,-0.586062,0.192857,-1.11782,0.192857,All
-0.866352,0.2,-0.337179,0.2,-0.549623,0.2,-1.0441,0.2,All
-0.792176,0.207143,-0.330238,0.207143,-0.504457,0.207143,-0.970872,0.207143,All
-0.740878,0.214286,-0.32132,0.214286,-0.463039,0.214286,-0.943318,0.214286,All
-0.713543,0.221429,-0.255092,0.221429,-0.45438,0.221429,-0.941594,0.221429,All
-0.664025,0.228571,-0.251445,0.228571,-0.434463,0.228571,-0.891208,0.228571,All
-0.651305,0.235714,-0.244239,0.235714,-0.413701,0.235714,-0.851056,0.235714,All
-0.623385,0.242857,-0.239081,0.242857,-0.409487,0.242857,-0.830182,0.242857,All
-0.617342,0.25,-0.232743,0.25,-0.402283,0.25,-0.806083,0.25,All
-0.55305,0.257143,-0.215928,0.257143,-0.349974,0.257143,-0.734519,0.257143,All
-0.551457,0.264286,-0.194399,0.264286,-0.317017,0.264286,-0.727312,0.264286,All
-0.50734,0.271429,-0.189117,0.271429,-0.267909,0.271429,-0.70882,0.271429,All
-0.504737,0.278571,-0.172242,0.278571,-0.260701,0.278571,-0.70292,0.278571,All
-0.469662,0.285714,-0.171612,0.285714,-0.247826,0.285714,-0.696328,0.285714,All
-0.459006,0.292857,-0.11387,0.292857,-0.24349,0.292857,-0.674604,0.292857,All
