pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-3.07324,0.0198448,-3.51812,0.00525316,-2.37172,0.0432428,All
-2.49584,0.0198448,-3.31343,0.00525316,-1.84176,0.108107,All
-1.91845,0.0992242,-3.10874,0,-1.31181,0.194593,All
-1.34105,0.119069,-2.90405,0.00525316,-0.781857,0.345943,All
-0.763655,0.377052,-2.69936,0.0105063,-0.251904,0.497293,All
-0.186258,0.515966,-2.49467,0.0105063,0.278049,0.324321,All
0.391138,0.257983,-2.28998,0.0367721,0.808002,0.324321,All
0.968534,0.396897,-2.08529,0.068291,1.33796,0.172971,All
1.54593,0.0793793,-1.8806,0.0525316,1.86791,0.0432428,All
2.12333,0.0198448,-1.67591,0.136582,2.39786,0.0216214,All
,,-1.47122,0.178607,,,All
,,-1.26653,0.262658,,,All
,,-1.06184,0.304683,,,All
,,-0.857148,0.325696,,,All
,,-0.652458,0.325696,,,All
,,-0.447768,0.38348,,,All
,,-0.243078,0.330949,,,All
,,-0.0383878,0.420253,,,All
,,0.166302,0.304683,,,All
,,0.370992,0.357215,,,All
,,0.575682,0.367721,,,All
,,0.780372,0.294177,,,All
,,0.985062,0.336202,,,All
,,1.18975,0.157595,,,All
,,1.39444,0.120823,,,All
,,1.59913,0.09981,,,All
,,1.80382,0.0525316,,,All
,,2.00851,0.0420253,,,All
,,2.2132,0.0210126,,,All
,,2.41789,0.0105063,,,All
,,2.62258,0.0157595,,,All
