pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.33546,0.17646,-1.66653,0.00690705,-1.32251,0.170372,All
-0.880918,0.378128,-1.51085,0.0966988,-0.918982,0.454324,All
-0.426376,0.378128,-1.35517,0.145048,-0.515453,0.397534,All
0.0281656,0.504171,-1.1995,0.324632,-0.111923,0.454324,All
0.482708,0.403336,-1.04382,0.345353,0.291607,0.48272,All
0.93725,0.327711,-0.888144,0.455866,0.695137,0.255557,All
1.39179,0.100834,-0.732467,0.428237,1.09867,0.255557,All
1.84633,0.0756256,-0.57679,0.476587,1.5022,0.113581,All
2.30088,0.0504171,-0.421113,0.317724,1.90573,0.0567905,All
2.75542,0.0252085,-0.265436,0.393702,2.30926,0.0851858,All
,,-0.109759,0.366074,,,All
,,0.0459176,0.269375,,,All
,,0.201594,0.317724,,,All
,,0.357271,0.269375,,,All
,,0.512948,0.317724,,,All
,,0.668625,0.35226,,,All
,,0.824302,0.283189,,,All
,,0.979979,0.172676,,,All
,,1.13566,0.276282,,,All
,,1.29133,0.248654,,,All
,,1.44701,0.193398,,,All
,,1.60269,0.151955,,,All
,,1.75836,0.145048,,,All
,,1.91404,0.0414423,,,All
,,2.06972,0.0345353,,,All
,,2.22539,0.0138141,,,All
,,2.38107,0.0414423,,,All
,,2.53675,0.0138141,,,All
,,2.69243,0.0414423,,,All
,,2.8481,0.0414423,,,All
,,3.00378,0.0483494,,,All
