simulations,OFV
500,942.711
1000,944.246
1500,943.015
2000,941.436
2500,941.298
3000,940.876
3500,940.71
4000,940.73
4500,940.845
5000,940.93
5500,940.753
6000,941.042
6500,940.623
7000,940.879
7500,940.526
8000,940.677
8500,940.846
9000,940.547
9500,940.347
10000,940.192
10500,940.085
11000,940.018
11500,939.813
12000,939.616
12500,939.164
13000,938.931
13500,938.773
14000,938.753
14500,938.654
15000,938.695
15500,938.664
16000,938.805
16500,938.669
17000,938.777
17500,938.866
18000,938.608
18500,938.74
19000,938.665
19500,938.617
20000,938.408
20500,938.311
21000,938.163
21500,938.239
22000,938.369
22500,938.394
23000,938.057
23500,937.963
24000,937.909
24500,937.946
25000,937.961
25500,937.891
26000,937.879
26500,937.908
27000,937.876
27500,937.905
28000,937.95
28500,937.979
29000,938.085
29500,938.134
30000,938.168
