iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1575.92,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1558.79,1,4.00887,34.4814,15.182,58.1642,0.974679,0.974679,1.0464,1.05997,0.974679,0.974679
3,1538.28,1,3.94299,33.0757,14.8475,76.3506,0.95,0.95,1.06822,1.03314,0.95,0.95
4,1523.05,1,3.56428,32.9827,15.3924,87.9602,0.925945,0.925945,1.04117,1.00698,0.925945,0.925945
5,1513.22,1,3.73953,35.717,12.2466,92.5386,0.9025,0.9025,1.01481,0.981479,0.9025,0.9025
6,1505.41,1,3.41768,34.7367,9.25771,99.7682,0.879648,0.879648,1.01479,0.993494,0.879648,0.879648
7,1496.65,1,3.37298,35.5984,9.41307,94.7134,0.857375,0.857375,0.996069,1.0205,0.857375,0.857375
8,1477.93,1,3.36284,29.9419,10.9064,99.1182,0.835666,0.835666,0.970848,0.99466,0.835666,0.835666
9,1477.95,1,3.55075,27.9495,8.99951,93.7481,0.814506,0.814506,0.946266,0.994348,0.814506,0.814506
10,1469.6,1,3.19679,29.611,9.00547,120.588,0.793882,0.793882,0.96872,0.969171,0.793882,0.793882
11,1454.57,1,3.36557,32.4712,7.73811,119.633,0.773781,0.773781,0.944191,0.99194,0.773781,0.773781
12,1439.61,1,3.09926,29.0196,6.77527,122.497,0.754188,0.754188,0.920284,1.00323,0.754188,0.754188
13,1434.32,1,3.00111,23.2979,7.86498,171.948,0.735092,0.735092,0.926521,0.977831,0.735092,0.735092
14,1424.03,1,3.00032,25.6063,7.61745,168.509,0.716479,0.716479,1.04418,0.953072,0.716479,0.716479
15,1408.58,1,2.86034,24.7375,6.75489,173.99,0.698337,0.698337,1.01774,0.928939,0.698337,0.698337
16,1399.03,1,2.93392,25.4545,9.12391,154.913,0.680655,0.680655,0.991969,0.905418,0.680655,0.680655
17,1388.25,1,2.84947,23.9202,7.7559,173.85,0.66342,0.66342,0.966852,0.882492,0.66342,0.66342
18,1378.55,1,3.10131,23.3489,7.16133,151.231,0.646622,0.646622,0.942371,0.897488,0.646622,0.646622
19,1364.74,1,3.21572,23.6111,8.26414,149.342,0.630249,0.630249,0.918509,0.874763,0.630249,0.630249
20,1353.23,1,3.05026,23.3044,7.88169,153.118,0.614291,0.614291,0.895252,0.852614,0.614291,0.614291
21,1344.78,1,2.97157,25.638,8.21025,165.78,0.598737,0.598737,0.872584,0.831025,0.598737,0.598737
22,1331.93,1,3.02309,25.2641,6.74529,180.082,0.583577,0.583577,0.85049,0.809983,0.583577,0.583577
23,1322.03,1,2.88461,24.4946,5.98762,191.264,0.5688,0.5688,0.828955,0.789474,0.5688,0.5688
24,1310.39,1,2.79489,26.007,4.91708,231.789,0.554398,0.554398,0.807965,0.769484,0.554398,0.554398
25,1305.64,1,2.89922,26.4953,4.31841,218.205,0.54036,0.54036,0.787507,0.75,0.54036,0.54036
26,1287.24,1,2.72778,27.7262,5.01998,243.289,0.526678,0.526678,0.767567,0.73101,0.526678,0.526678
27,1283.35,1,2.77864,28.5627,5.38945,249.067,0.513342,0.513342,0.748132,0.7125,0.513342,0.513342
28,1265.96,1,2.73529,29.9515,5.04179,239.468,0.500344,0.500344,0.729188,0.694459,0.500344,0.500344
29,1253,1,2.77344,26.4197,5.08681,235.599,0.487675,0.487675,0.710725,0.676875,0.487675,0.487675
30,1242.83,1,2.88957,28.0556,4.71787,233.434,0.475327,0.475327,0.692729,0.659736,0.475327,0.475327
31,1242.44,1,2.72884,27.7857,4.03791,236.05,0.463291,0.463291,0.675189,0.688874,0.463291,0.463291
32,1232.6,1,2.90074,29.418,4.00622,239.986,0.45156,0.45156,0.658093,0.671431,0.45156,0.45156
33,1222.93,1,3.0712,28.043,3.70101,230.76,0.440127,0.440127,0.677388,0.65443,0.440127,0.440127
34,1211.53,1,2.99205,26.2264,4.131,231.059,0.428982,0.428982,0.660236,0.637859,0.428982,0.428982
35,1194.19,1,2.97647,27.4277,3.83387,242.614,0.41812,0.41812,0.643518,0.621708,0.41812,0.41812
36,1193.67,1,2.94888,26.2631,4.08125,254.489,0.407533,0.407533,0.627224,0.605966,0.407533,0.407533
37,1190.31,1,2.8856,27.1259,4.55674,215.616,0.397214,0.397214,0.611342,0.657796,0.397214,0.397214
38,1172.62,1,2.84358,27.3094,4.78814,235.032,0.387157,0.387157,0.595863,0.64114,0.387157,0.387157
39,1164.98,1,2.67274,27.1539,5.23828,254.482,0.377354,0.377354,0.580775,0.624906,0.377354,0.377354
40,1157.1,1,2.67957,26.1556,5.71831,252.993,0.367799,0.367799,0.566413,0.609083,0.367799,0.367799
41,1146.41,1,2.71589,25.6668,6.592,235.538,0.358486,0.358486,0.552071,0.593661,0.358486,0.358486
42,1129.21,1,2.73821,25.564,5.91122,250.068,0.349409,0.349409,0.538092,0.578629,0.349409,0.349409
43,1135.4,1,2.85422,24.7866,5.80558,209.24,0.340562,0.340562,0.524468,0.563978,0.340562,0.340562
44,1127.49,1,2.88537,25.772,5.87745,218.232,0.331938,0.331938,0.511188,0.549698,0.331938,0.331938
45,1120.99,1,3.00057,24.5078,5.8868,194.468,0.323534,0.323534,0.508,0.544446,0.323534,0.323534
46,1115.28,1,3.01241,26.313,5.47682,198.327,0.315341,0.315341,0.495137,0.533068,0.315341,0.315341
47,1097.35,1,3.04414,25.1057,5.57611,200.84,0.307357,0.307357,0.4826,0.519571,0.307357,0.307357
48,1088.09,1,2.95577,25.0864,5.3169,205.425,0.299574,0.299574,0.47038,0.506415,0.299574,0.299574
49,1082.66,1,2.93408,24.9625,5.53292,210.906,0.291989,0.291989,0.45847,0.493592,0.291989,0.291989
