iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1554.76,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1540.65,1,4.85737,32.7098,13.3387,63.4517,0.974679,0.974679,0.974679,1.04419,0.974679,0.974679
3,1522.29,1,4.72226,28.9704,13.928,80.3393,0.95,0.95,0.953808,1.13802,0.95,0.95
4,1505.86,1,4.33735,29.7501,15.3403,102.416,0.925945,0.925945,0.929657,1.1092,0.925945,0.925945
5,1502.89,1,4.70696,31.5051,12.1801,97.2537,0.9025,0.9025,0.906117,1.08112,0.9025,0.9025
6,1484.67,1,4.54001,31.1867,9.2133,100.141,0.879648,0.879648,0.883174,1.05374,0.879648,0.879648
7,1479.34,1,4.30268,35.5291,9.16002,103.918,0.857375,0.857375,0.871896,1.02706,0.857375,0.857375
8,1457.06,1,4.29417,32.1182,9.12113,103.286,0.835666,0.835666,0.849819,1.03835,0.835666,0.835666
9,1465.62,1,4.39968,29.6202,8.53778,95.1869,0.814506,0.814506,1.01104,1.11745,0.814506,0.814506
10,1447.66,1,4.23829,30.3917,8.41944,99.9481,0.793882,0.793882,0.985436,1.08916,0.793882,0.793882
11,1441.96,1,4.58741,29.0852,7.75565,105.944,0.773781,0.773781,0.960484,1.19837,0.773781,0.773781
12,1425.31,1,4.31096,30.5393,7.52485,96.7303,0.754188,0.754188,0.936164,1.16803,0.754188,0.754188
13,1417.53,1,4.34775,27.4019,7.13161,133.451,0.735092,0.735092,0.94965,1.1392,0.735092,0.735092
14,1410.86,1,4.02855,30.2074,6.80172,127.94,0.716479,0.716479,0.954006,1.18912,0.716479,0.716479
15,1394.19,1,3.91806,27.6679,6.5154,153.967,0.698337,0.698337,0.971584,1.15901,0.698337,0.698337
16,1387.04,1,3.6605,30.2314,7.5631,154.513,0.680655,0.680655,0.946982,1.12966,0.680655,0.680655
17,1365.17,1,3.44103,26.3808,6.18652,194.281,0.66342,0.66342,0.923004,1.10106,0.66342,0.66342
18,1358.93,1,3.57623,25.0513,6.40592,193.474,0.646622,0.646622,0.899633,1.07509,0.646622,0.646622
19,1344.11,1,3.87577,27.5049,6.40165,166.505,0.630249,0.630249,0.876854,1.04787,0.630249,0.630249
20,1327.41,1,4.10432,27.7971,6.8705,146.422,0.614291,0.614291,0.854652,1.02134,0.614291,0.614291
21,1324.81,1,4.09072,29.7192,7.17931,137.944,0.598737,0.598737,0.833011,0.995478,0.598737,0.598737
22,1307.21,1,3.79842,28.7178,6.15452,164.881,0.583577,0.583577,0.811919,0.970272,0.583577,0.583577
23,1295.79,1,3.81983,25.9283,5.66063,153.528,0.5688,0.5688,0.791361,0.945704,0.5688,0.5688
24,1298.24,1,3.72103,29.8137,5.30412,199.121,0.554398,0.554398,0.818635,1.01443,0.554398,0.554398
25,1283.35,1,4.03126,29.6149,4.83193,207.786,0.54036,0.54036,0.797906,1.13207,0.54036,0.54036
26,1276.13,1,3.77004,30.0098,4.49894,213.696,0.526678,0.526678,0.777703,1.10341,0.526678,0.526678
27,1258.41,1,3.72091,29.7702,5.3946,210.329,0.513342,0.513342,0.758011,1.07547,0.513342,0.513342
28,1247.42,1,3.98627,28.2595,5.17828,173.1,0.500344,0.500344,0.738818,1.04824,0.500344,0.500344
