iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1506.75,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1484.93,1,4.90664,24.0115,7.7361,29.6264,0.974679,0.974679,0.974679,0.974679,0.998761,0.974679,0.974679
3,1473.94,1,5.22675,22.179,7.48496,27.6962,0.95,0.95,0.974555,0.95,0.998761,0.95,0.95
4,1467.85,1,4.95649,21.7755,8.79415,27.3476,0.925945,0.925945,1.14361,0.925945,0.998761,0.925945,0.925945
5,1456.03,1,4.50977,22.6869,7.99848,28.4171,0.9025,0.9025,1.11465,0.9025,0.998761,0.9025,0.9025
6,1442.3,1,4.64904,22.6375,7.63443,28.3055,0.879648,0.879648,1.08777,0.879648,0.998761,0.879648,0.879648
7,1436.05,1,4.70913,22.593,8.10081,28.2848,0.857375,0.857375,1.06023,0.857375,0.998761,0.857375,0.857375
8,1419.65,1,4.97815,23.4747,8.43374,29.1586,0.835666,0.835666,1.1248,0.835666,0.998761,0.835666,0.835666
9,1419.74,1,5.06405,28.4045,7.97855,35.2412,0.814506,0.814506,1.17019,0.814506,0.998761,0.814506,0.814506
10,1411.91,1,4.82227,28.1073,6.48215,34.9139,0.793882,0.793882,1.22247,0.79707,0.998761,0.793882,0.793882
11,1397.08,1,5.16748,29.7267,6.85513,36.8579,0.773781,0.773781,1.28484,0.776888,0.998761,0.773781,0.773781
12,1377.82,1,5.06368,26.0312,5.54686,32.3515,0.754188,0.754188,1.2523,0.757217,0.998761,0.754188,0.754188
13,1365.62,1,5.20975,25.4775,5.51875,31.6661,0.735092,0.735092,1.22059,0.738043,0.998761,0.735092,0.735092
14,1359.14,1,5.04286,25.7619,5.1022,31.9822,0.716479,0.716479,1.18969,0.719356,0.998761,0.716479,0.716479
15,1343.18,1,5.10978,23.1945,6.12756,28.8446,0.698337,0.698337,1.15956,0.701141,0.998761,0.698337,0.698337
16,1347.5,1,4.82356,20.9537,5.84272,26.1781,0.680655,0.680655,1.2615,0.683388,0.998761,0.680655,0.680655
17,1327.88,1,4.74001,20.7991,4.69179,26.0419,0.66342,0.66342,1.22956,0.666084,0.998761,0.66342,0.66342
18,1324.14,1,5.0412,20.5491,5.2363,25.7739,0.646622,0.680717,1.19843,0.681762,0.998761,0.646622,0.646622
19,1312.4,1,4.93758,20.4581,5.54807,25.4418,0.630249,0.663481,1.21439,0.664499,0.998761,0.630249,0.630249
20,1297.66,1,5.05784,21.1224,6.25358,26.4176,0.614291,0.646682,1.24169,0.647674,0.998761,0.614291,0.614291
21,1282.53,1,5.23279,20.3721,7.61773,25.7767,0.598737,0.630307,1.21025,0.631274,0.998761,0.598737,0.598737
22,1272.87,1,5.15587,20.037,6.90105,25.5052,0.583577,0.614347,1.17961,0.61529,0.998761,0.583577,0.583577
23,1264.87,1,5.17207,19.9705,5.77085,25.5806,0.5688,0.598792,1.18046,0.599711,0.998761,0.5688,0.5688
24,1247.1,1,5.1492,20.9551,6.16359,26.7493,0.554398,0.58363,1.15057,0.584526,0.998761,0.554398,0.554398
25,1248.5,1,5.12504,18.7362,6.21806,23.7922,0.54036,0.568852,1.12143,0.569725,0.998761,0.54036,0.54036
26,1217.75,1,5.05751,18.8881,6.5949,23.9793,0.526678,0.554449,1.12769,0.555299,0.998761,0.526678,0.526678
27,1210.79,1,5.17433,20.233,7.86747,25.5409,0.513342,0.54041,1.20145,0.541239,0.998761,0.513342,0.513342
28,1191.38,1,5.00878,20.0049,6.1361,24.9205,0.500344,0.526726,1.17103,0.527534,0.998761,0.500344,0.500344
29,1192.78,1,5.26188,20.5466,5.26331,25.4962,0.487675,0.513389,1.20635,0.514177,0.998761,0.487675,0.487675
30,1175.08,1,5.09287,19.4232,5.79381,24.1116,0.475327,0.50039,1.1758,0.501158,0.998761,0.475327,0.475327
31,1171.91,1,5.0868,20.2231,4.85949,25.0465,0.463291,0.48772,1.20967,0.488468,0.998761,0.463291,0.463291
32,1159.84,1,5.09629,20.1152,5.00353,24.9247,0.45156,0.47537,1.17904,0.4761,0.998761,0.45156,0.45156
33,1147.93,1,5.13324,20.6658,4.95498,25.5162,0.440127,0.463334,1.15283,0.464045,0.998761,0.440127,0.440127
34,1135.59,1,5.06344,21.388,5.32472,26.47,0.428982,0.451602,1.12364,0.452295,0.998761,0.428982,0.428982
35,1117.21,1,5.04823,20.7694,4.76548,25.5888,0.41812,0.440167,1.11514,0.440842,0.998761,0.41812,0.41812
36,1108.98,1,5.19086,20.7481,5.4179,25.4861,0.407533,0.429022,1.08691,0.42968,0.998761,0.407533,0.407533
37,1108.03,1,5.10695,20.3967,5.01166,25.0395,0.397214,0.418159,1.12281,0.4188,0.998761,0.397214,0.397214
38,1093.87,1,5.09138,20.3373,4.76785,24.9316,0.387157,0.418152,1.09438,0.416952,0.998761,0.387157,0.387157
39,1084.19,1,4.98647,18.8214,5.37194,23.0948,0.377354,0.407564,1.11375,0.406395,0.998761,0.377354,0.377354
40,1082.8,1,5.10833,20.1999,5.58541,24.7833,0.367799,0.397245,1.137,0.396105,0.998761,0.367799,0.367799
41,1083.16,1,5.12624,20.4911,6.00218,25.1967,0.358486,0.387186,1.11934,0.386075,0.998761,0.358486,0.358486
42,1063.21,1,5.28513,20.8119,6.18811,25.6075,0.349409,0.377382,1.091,0.376299,0.998761,0.349409,0.349409
43,1058.98,1,5.14117,20.3894,6.5033,25.0601,0.340562,0.367827,1.18534,0.366771,0.998761,0.340562,0.340562
44,1044.2,1,5.19969,21.097,6.60803,25.969,0.331938,0.358513,1.15533,0.357484,0.998761,0.331938,0.331938
45,1038.09,1,5.14873,20.1379,5.54679,24.7106,0.323534,0.349435,1.2185,0.349228,0.998761,0.323534,0.323534
46,1028.33,1,5.08987,20.0032,4.97244,24.6726,0.315341,0.35087,1.21875,0.356102,0.998761,0.315341,0.315341
47,1018.18,1,5.11437,19.8505,5.46217,24.5623,0.307357,0.341985,1.26427,0.347086,0.998761,0.307357,0.307357
48,1008.56,1,4.99847,19.2228,4.87252,23.7184,0.299574,0.333326,1.23225,0.338297,0.998761,0.299574,0.299574
49,1000.56,1,5.06903,19.4677,5.37755,23.9411,0.291989,0.339102,1.20105,0.34781,0.998761,0.291989,0.291989
50,1000.46,1,5.06376,19.4956,5.88011,24.0427,0.284596,0.330515,1.17064,0.339004,0.998761,0.284596,0.284596
51,992.275,1,5.14973,19.3853,5.19448,23.8905,0.27739,0.327646,1.19506,0.342556,0.998761,0.27739,0.27739
52,986.435,1,5.05926,19.9106,5.39352,24.5545,0.270366,0.329208,1.1648,0.343013,0.998761,0.270366,0.270366
53,976.176,1,5.04203,19.3876,5.2519,23.8893,0.26352,0.320872,1.18452,0.334327,0.998761,0.26352,0.26352
54,969.656,1,5.08097,19.3545,4.84793,23.8859,0.256848,0.32369,1.15453,0.338492,0.998761,0.256848,0.256848
55,958.069,1,5.00418,19.3719,4.05824,23.9355,0.251323,0.330524,1.12529,0.347443,0.998761,0.250344,0.250344
56,948.762,1,4.98008,19.2586,4.6133,23.7846,0.25183,0.331561,1.0968,0.352267,0.998761,0.244005,0.244005
57,956.385,1,5.09916,19.2793,4.89617,23.7998,0.255179,0.331637,1.06903,0.350786,0.998761,0.237827,0.237827
58,947.981,1,5.06257,18.9734,4.46925,23.3986,0.260253,0.332958,1.04196,0.348449,0.998761,0.231805,0.231805
59,940.918,1,5.03897,19.141,4.49619,23.6715,0.253664,0.332034,1.01558,0.345038,0.998761,0.225936,0.225936
60,936.949,1,5.05623,19.3336,4.96983,23.8358,0.257356,0.326834,0.989863,0.339275,0.998761,0.220215,0.220215
61,930.392,1,5.05368,19.6173,4.90013,24.2478,0.25084,0.320722,0.964799,0.333396,0.998761,0.214639,0.214639
62,931.452,1,5.08886,19.6271,5.1657,24.2996,0.252215,0.335587,1.09724,0.350555,0.998761,0.209204,0.209204
63,931.988,1,5.11004,20.0939,4.52065,24.9113,0.24735,0.32709,1.09017,0.341679,0.998761,0.204971,0.203907
64,927.051,1,5.05488,20.4559,4.33323,25.2537,0.249803,0.318808,1.16209,0.333792,0.998761,0.204259,0.198744
65,924.02,1,5.0589,20.5338,4.37893,25.3935,0.256293,0.31238,1.209,0.328015,0.998761,0.199087,0.193711
66,917.106,1,5.14786,20.3815,4.74701,25.1073,0.249803,0.316127,1.17839,0.33018,0.998761,0.206631,0.188807
67,921.487,1,5.07563,20.0469,5.06457,24.7564,0.243478,0.326367,1.14855,0.343397,0.998761,0.204083,0.184026
68,908.728,1,5.15436,20.6062,4.82425,25.4528,0.240251,0.318104,1.11947,0.334702,0.998761,0.198916,0.179366
69,902.274,1,5.08494,20.6387,4.82357,25.5124,0.241636,0.317329,1.09112,0.334561,0.998761,0.204681,0.174825
70,904.463,1,5.0642,20.6638,4.47061,25.6355,0.238875,0.320805,1.06349,0.336316,0.998761,0.21161,0.170398
71,904.076,1,5.0631,20.7255,4.06735,25.7341,0.233526,0.317568,1.03657,0.338216,0.998761,0.212254,0.166083
72,902.937,1,5.05425,20.7827,3.98134,25.7418,0.241169,0.319589,1.01032,0.342463,0.998761,0.211421,0.161878
73,898.617,1,5.09164,20.1567,4.81343,24.9531,0.23617,0.314508,0.984738,0.334566,0.998761,0.217508,0.157779
74,898.086,1,5.10875,20.054,4.90372,24.842,0.242044,0.321078,0.984297,0.338381,0.998761,0.218835,0.153784
75,885.714,1,5.08669,20.0106,4.86158,24.7803,0.238471,0.315315,0.959374,0.329857,0.998761,0.219314,0.14989
76,890.302,1,5.08452,19.7837,4.97502,24.4329,0.232433,0.313651,0.935082,0.33212,0.998761,0.229002,0.146095
77,888.802,1,5.07714,19.9417,4.31558,24.6671,0.227281,0.315802,0.930343,0.33696,0.998761,0.241456,0.142396
78,892.199,1,5.08161,20.2226,4.11719,25.0623,0.228544,0.324743,0.96922,0.348205,0.998488,0.242786,0.13879
79,882.151,1,5.02785,20.2103,4.24767,25.0536,0.236691,0.316521,0.944679,0.339388,0.998598,0.243528,0.135276
80,884.015,1,5.00536,20.2035,4.49264,25.0976,0.238505,0.32471,0.942457,0.344679,0.998724,0.251105,0.131851
81,874.697,1,5.08402,19.9731,4.41585,24.8601,0.23644,0.316523,0.918593,0.335951,0.998514,0.244747,0.128512
82,878.414,1,5.10354,19.834,4.15374,24.6571,0.230453,0.31396,0.895334,0.331273,0.998245,0.257503,0.125258
83,872.38,1,5.03692,19.6591,4.39502,24.5012,0.2272,0.306011,0.922858,0.322885,0.998371,0.254409,0.122087
84,867.35,1,5.08633,19.424,4.92385,24.2666,0.225577,0.298262,0.957412,0.314709,0.998464,0.250251,0.118995
85,871.747,1,5.10156,19.6349,4.90531,24.4711,0.220788,0.303612,0.961335,0.314878,0.99799,0.253976,0.115982
86,855.586,1,5.05343,19.3497,4.5575,24.1404,0.224497,0.299061,0.936993,0.313168,0.998648,0.254907,0.113045
87,858.279,1,5.05798,19.2218,4.62042,23.9934,0.221337,0.295603,0.983925,0.310507,0.99868,0.257563,0.110183
88,855.873,1,5.0874,19.1302,4.68327,23.9406,0.22512,0.288118,0.989641,0.302645,0.998957,0.253717,0.107393
89,857.998,1,5.08163,19.2185,5.10706,24.1397,0.233116,0.286015,0.964582,0.298935,0.998787,0.252227,0.104724
90,843.466,1,5.06895,19.322,4.67724,24.2621,0.230416,0.304756,0.940159,0.318536,0.998974,0.257574,0.102073
91,839.309,1,5.06201,19.1871,4.71589,24.0958,0.224581,0.30907,0.916353,0.32315,0.998966,0.263606,0.0994881
92,843.429,1,5.08108,18.9894,5.11419,23.8786,0.223229,0.320177,1.0586,0.334327,0.999,0.262442,0.096969
93,840.508,1,5.09833,18.9613,5.19398,23.792,0.218783,0.323705,1.03179,0.333524,0.998707,0.258669,0.0945137
94,834.748,1,5.07464,18.885,4.9142,23.6533,0.217806,0.320955,1.01609,0.33509,0.999,0.266103,0.0921206
95,838.435,1,5.03566,18.8713,4.92996,23.6473,0.221122,0.319231,1.02714,0.334252,0.999,0.273753,0.089788
96,826.155,1,5.02236,18.908,5.03321,23.6421,0.226459,0.31508,1.00113,0.330523,0.999,0.266821,0.0875145
97,827.928,1,5.01681,18.7206,4.76907,23.4644,0.220725,0.310671,0.975781,0.325979,0.99871,0.272403,0.0852986
98,834.854,1,5.03683,18.6808,4.96714,23.499,0.217025,0.310971,0.956753,0.328145,0.998087,0.267522,0.0831847
99,835.184,1,5.01811,18.5936,5.17204,23.3394,0.220065,0.313854,0.97129,0.332304,0.998025,0.274737,0.0810784
100,824.337,1,5.03739,18.4151,4.77227,23.1379,0.224246,0.319311,0.964582,0.332012,0.998151,0.278548,0.0790254
