iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1518.24,1,5.25947,9.16311,10.2532,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1497.18,1,4.83892,14.0888,31.9359,27.2038,0.974679,0.974679,0.352912,0.998761,1.46202,1.51478,1.46202,1.16962
3,1490.86,1,5.05151,12.4378,27.9344,24.8016,0.95,0.95,0.575525,0.998761,1.425,1.47642,1.425,1.14
4,1474.28,1,4.74221,13.7083,26.2707,23.6565,0.925945,0.925945,0.629568,0.998761,1.38892,1.56054,1.38892,1.11113
5,1465.53,1,4.33068,9.42335,35.0548,29.5596,0.9025,0.9025,0.761027,0.998761,1.35375,1.52102,1.35375,1.083
6,1458.82,1,4.22957,10.0934,37.0612,31.0193,0.879648,0.879648,0.850873,0.998761,1.31947,1.53405,1.31947,1.05558
7,1448.97,1,4.45562,10.4272,37.1257,30.7446,0.857375,0.857375,1.05799,0.998761,1.28606,1.53529,1.28606,1.02885
8,1423.78,1,4.60727,9.26716,33.2433,27.7553,0.835666,0.835666,0.427255,0.998761,1.2535,1.51002,1.2535,1.0028
9,1409.59,1,4.84561,7.15647,40.8459,32.9216,0.814506,0.814506,0.760398,0.998761,1.22176,1.48199,1.22176,0.977407
10,1402.43,1,5.2787,7.96022,34.0161,28.6505,0.793882,0.793882,0.351808,0.998761,1.19082,1.57161,1.19082,0.952659
11,1397.33,1,5.38615,6.63895,35.8551,29.547,0.773781,0.773781,0.405075,0.998761,1.16067,1.53182,1.16067,0.928537
12,1380,1,5.26589,6.59485,31.0883,26.2614,0.754188,0.754188,0.435056,0.998761,1.13128,1.49303,1.13128,0.905026
13,1368.86,1,5.12874,10.0734,29.3961,24.953,0.735092,0.735092,0.537056,0.998761,1.10264,1.45523,1.10264,0.88211
14,1359.4,1,4.97711,9.04209,27.8402,23.8153,0.716479,0.716479,0.527922,0.998761,1.07472,1.52335,1.07472,0.859775
15,1348.85,1,4.95121,10.2395,29.218,24.7951,0.698337,0.698337,0.75056,0.998761,1.04751,1.56487,1.04751,0.838005
16,1341.85,1,5.07587,11.087,26.4918,23.0701,0.680655,0.680655,0.634501,0.998761,1.02098,1.5895,1.02098,0.816786
17,1323.82,1,4.95747,11.3918,25.2186,22.3402,0.66342,0.66342,0.502007,0.998761,0.995131,1.56321,0.995131,0.796105
18,1315.59,1,5.2383,14.4579,26.8745,23.4739,0.646622,0.646622,0.372567,0.998761,0.969933,1.56107,0.969933,0.775947
19,1303.27,1,4.89986,14.0909,26.4464,22.9944,0.630249,0.630249,0.62539,0.998761,0.945374,1.59943,0.945374,0.756299
20,1294.2,1,5.2914,10.8271,25.7877,22.5594,0.614291,0.614291,0.651076,0.998761,0.921437,1.55893,0.921437,0.737149
21,1286.16,1,5.22984,11.9138,24.4908,21.8472,0.598737,0.598737,0.480089,0.998761,0.898105,1.51945,0.898105,0.718484
22,1274.73,1,5.14583,8.80581,26.0347,22.9581,0.583577,0.583577,0.286152,0.998761,0.875365,1.48098,0.875365,0.700292
23,1261.74,1,5.0541,7.52626,27.1891,23.8458,0.5688,0.5688,0.542268,0.998761,0.8532,1.44348,0.8532,0.68256
24,1237.16,1,5.36868,6.33649,27.38,23.955,0.554398,0.554398,0.530477,0.998761,0.831597,1.40693,0.831597,0.665277
25,1237.48,1,5.42939,5.89796,27.9134,24.2327,0.54036,0.54036,0.622749,0.998761,0.81054,1.37131,0.81054,0.648432
26,1223.7,1,5.45006,6.42037,28.8201,24.9825,0.526678,0.526678,0.440579,0.998761,0.790017,1.33659,0.790017,0.632013
27,1216.39,1,5.54944,7.77975,30.6937,26.119,0.513342,0.513342,0.412266,0.998761,0.770013,1.30274,0.770013,0.61601
28,1194.8,1,5.47074,7.05069,28.1589,24.1158,0.500344,0.500344,0.441582,0.998761,0.750516,1.26976,0.750516,0.600413
29,1188.21,1,5.42587,7.27697,27.0126,23.162,0.487675,0.487675,0.474737,0.998761,0.731512,1.35728,0.731512,0.58521
30,1171.9,1,5.50527,7.27601,26.0182,22.403,0.475327,0.475327,0.515255,0.998761,0.71299,1.32292,0.71299,0.570392
31,1166.96,1,5.51323,7.14211,28.0931,23.7011,0.463291,0.463291,0.472352,0.998761,0.694937,1.28942,0.694937,0.555949
32,1154.06,1,5.42382,5.34953,26.9389,22.7768,0.45156,0.45156,0.510911,0.998761,0.677341,1.25677,0.677341,0.541873
33,1144.78,1,5.3037,5.02889,26.4111,22.3703,0.440127,0.440127,0.552157,0.998761,0.66019,1.22495,0.66019,0.528152
34,1128.27,1,5.27071,5.48503,25.8424,21.9624,0.428982,0.428982,0.660593,0.998761,0.643474,1.19393,0.643474,0.514779
35,1125.12,1,5.28958,5.09025,26.7311,22.6252,0.41812,0.41812,0.499457,0.998761,0.627181,1.21234,0.627181,0.501744
36,1102.12,1,5.46918,6.3327,27.2382,22.9569,0.407533,0.407533,0.579968,0.998761,0.6113,1.18164,0.6113,0.48904
37,1103.8,1,5.38492,5.96307,25.3213,21.5461,0.397214,0.397214,0.511705,0.998761,0.595821,1.15172,0.595821,0.476657
