parameter,value,se_sa,rse_sa
Cl_pop,4.39028779962098,0.395955964479574,9.01890679043312
V1_pop,23.0598814758611,1.82986920062163,7.93529317371873
Q_pop,4.96374506682214,0.771051883252636,15.5336721139524
V2_pop,75.2808860644455,35.6023656277809,47.2927026885721
omega_Cl,0.252214719515826,0.0628025573475701,24.9004330390119
omega_V1,0.24181580561846,0.0568324230467315,23.5023607747139
omega_Q,0.323559767365423,0.133369909324517,41.2195590355619
omega_V2,1.10966339036385,0.341000194236217,30.7300571684541
a1,0.301525587733688,0.0708904834467457,23.5106028578103
b1,2.22044604925031e-16,0.0287414180886655,1.29439839794213e+16
a2,0.0174795613976208,0.0342088591542572,195.707766208102
b2,0.0197392517486465,0.0153603035915848,77.8160377464056
