parameter,value,se_lin,rse_lin
Cl_pop,5.10407105622945,0.359136173863415,7.03626908612674
V1_pop,21.3950641618832,1.52611119799134,7.13300594213788
Q_pop,4.90211418314661,0.978854093386719,19.9679986392811
V2_pop,27.8044753069755,3.78742556703426,13.6216401324577
omega_Cl,0.260869714397958,0.0500725293006739,19.1944585887375
omega_V1,0.230004413323945,0.0553538265644085,24.0664193197226
omega_Q,0.655709834174911,0.151340897863639,23.0804679106381
b,0.0251633093359276,0.00239353271602189,9.51199496087131
