Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.6891,0.000317694,7.8463e-05,16.1448,4.93754e-05,4.88877e-05,15.6748,2.22045e-16,2.22045e-16,1.02905,0.000495703,0.000127027,All
3.9363,0.000719774,0.000201114,17.1535,0.00011479,0.000127795,15.675,2.22045e-16,2.22045e-16,4.67906,0.00969576,0.0179052,All
4.18351,0.00147141,0.000463012,18.1621,0.000241297,0.000300875,15.6753,2.22045e-16,2.22045e-16,8.32907,0.0158778,0.0661059,All
4.43071,0.00275444,0.000972295,19.1707,0.000464925,0.000647104,15.6755,2.22045e-16,2.22045e-16,11.9791,0.0180787,0.128959,All
4.67791,0.00477891,0.0018859,20.1793,0.000830415,0.00128638,15.6757,2.22045e-16,2.22045e-16,15.6291,0.018193,0.195579,All
4.92512,0.00776133,0.00341402,21.188,0.00138795,0.00238682,15.6759,2.22045e-16,2.22045e-16,19.2791,0.0173413,0.260615,All
5.17232,0.0118973,0.00581835,22.1966,0.00218802,0.00416782,15.6762,2.22045e-16,2.22045e-16,22.9291,0.0160911,0.321697,All
5.41952,0.0173333,0.00940346,23.2052,0.00327523,0.00689728,15.6764,2.22045e-16,2.22045e-16,26.5791,0.0147227,0.377942,All
5.66673,0.0241432,0.0145015,24.2138,0.00468198,0.0108824,15.6766,2.22045e-16,2.22045e-16,30.2291,0.0133714,0.429197,All
5.91393,0.0323121,0.0214523,25.2225,0.00642316,0.0164547,15.6768,2.22045e-16,2.22045e-16,33.8791,0.0120997,0.475652,All
6.16114,0.0417313,0.0305801,26.2311,0.00849267,0.0239502,15.677,2.22045e-16,2.22045e-16,37.5291,0.0109325,0.517652,All
6.40834,0.0522035,0.0421715,27.2397,0.0108623,0.0336876,15.6773,2.22045e-16,2.22045e-16,41.1792,0.00987628,0.555595,All
6.65554,0.0634574,0.0564545,28.2483,0.0134827,0.0459466,15.6775,2.22045e-16,2.22045e-16,44.8292,0.00892774,0.589881,All
6.90275,0.0751676,0.073583,29.257,0.0162871,0.0609476,15.6777,2.22045e-16,2.22045e-16,48.4792,0.00807951,0.62089,All
7.14995,0.0869797,0.0936263,30.2656,0.0191956,0.0788368,15.6779,2.22045e-16,2.22045e-16,52.1292,0.00732245,0.648972,All
7.39715,0.0985343,0.116565,31.2742,0.0221212,0.0996756,15.6782,2.22045e-16,2.22045e-16,55.7792,0.00664717,0.674443,All
7.64436,0.10949,0.142293,32.2828,0.0249756,0.123437,15.6784,2.22045e-16,2.22045e-16,59.4292,0.00604462,0.697585,All
7.89156,0.119542,0.170623,33.2915,0.0276746,0.150005,15.6786,2.22045e-16,2.22045e-16,63.0792,0.0055065,0.718648,All
8.13877,0.128434,0.2013,34.3001,0.0301428,0.179185,15.6788,2.22045e-16,2.22045e-16,66.7292,0.00502528,0.737852,All
8.38597,0.135972,0.23401,35.3087,0.0323168,0.210712,15.679,2.22045e-16,2.22045e-16,70.3792,0.00459429,0.755393,All
8.63317,0.14202,0.268402,36.3173,0.034148,0.244261,15.6793,2.22045e-16,2.22045e-16,74.0292,0.00420764,0.771444,All
8.88038,0.146508,0.304097,37.326,0.035603,0.27947,15.6795,2.22045e-16,2.22045e-16,77.6793,0.00386014,0.786157,All
9.12758,0.14942,0.340707,38.3346,0.0366637,0.315948,15.6797,2.22045e-16,2.22045e-16,81.3293,0.00354726,0.799665,All
9.37479,0.150792,0.377845,39.3432,0.0373269,0.353296,15.6799,2.22045e-16,2.22045e-16,84.9793,0.00326504,0.812089,All
9.62199,0.150703,0.415139,40.3518,0.0376018,0.391115,15.6802,2.22045e-16,2.22045e-16,88.6293,0.00300999,0.823533,All
9.86919,0.149263,0.452242,41.3605,0.0375086,0.429024,15.6804,2.22045e-16,2.22045e-16,92.2793,0.00277909,0.834091,All
10.1164,0.146611,0.488836,42.3691,0.0370761,0.466665,15.6806,2.22045e-16,2.22045e-16,95.9293,0.00256968,0.843847,All
10.3636,0.142897,0.52464,43.3777,0.0363393,0.503714,15.6808,2.22045e-16,2.22045e-16,99.5793,0.00237942,0.852873,All
10.6108,0.138281,0.559411,44.3863,0.0353375,0.539882,15.681,2.22045e-16,2.22045e-16,103.229,0.00220627,0.861237,All
10.858,0.132925,0.592946,45.395,0.0341118,0.574923,15.6813,2.22045e-16,2.22045e-16,106.879,0.00204843,0.868998,All
11.1052,0.126987,0.625082,46.4036,0.0327038,0.608632,15.6815,2.22045e-16,2.22045e-16,110.529,0.00190431,0.876208,All
11.3524,0.120615,0.655694,47.4122,0.0311542,0.640847,15.6817,2.22045e-16,2.22045e-16,114.179,0.00177251,0.882914,All
11.5996,0.113949,0.684691,48.4208,0.0295013,0.671443,15.6819,2.22045e-16,2.22045e-16,117.829,0.0016518,0.889161,All
11.8468,0.107112,0.712017,49.4294,0.0277806,0.700336,15.6822,2.22045e-16,2.22045e-16,121.479,0.00154109,0.894985,All
12.094,0.100214,0.737643,50.4381,0.026024,0.727472,15.6824,2.22045e-16,2.22045e-16,125.129,0.00143939,0.900422,All
12.3412,0.0933519,0.761566,51.4467,0.0242595,0.75283,15.6826,2.22045e-16,2.22045e-16,128.779,0.00134585,0.905502,All
12.5884,0.0866045,0.783806,52.4553,0.0225114,0.776415,15.6828,2.22045e-16,2.22045e-16,132.429,0.00125969,0.910255,All
12.8356,0.0800382,0.804399,53.4639,0.0207997,0.798253,15.683,2.22045e-16,2.22045e-16,136.079,0.00118024,0.914706,All
13.0828,0.0737055,0.823397,54.4726,0.0191409,0.818391,15.6833,2.22045e-16,2.22045e-16,139.729,0.00110687,0.918878,All
13.33,0.0676468,0.840862,55.4812,0.0175479,0.836887,15.6835,2.22045e-16,2.22045e-16,143.379,0.00103904,0.922793,All
13.5772,0.0618917,0.856867,56.4898,0.0160305,0.853815,15.6837,2.22045e-16,2.22045e-16,147.029,0.000976257,0.92647,All
13.8245,0.0564599,0.871489,57.4984,0.0145956,0.869253,15.6839,2.22045e-16,2.22045e-16,150.679,0.000918077,0.929925,All
