simulations,OFV
500,943.426
1000,943.605
1500,943.508
2000,940.643
2500,941.648
3000,942.063
3500,941.432
4000,941.645
4500,942.14
5000,942.172
5500,942.323
6000,942.44
6500,941.353
7000,941.249
7500,941.11
8000,941.288
8500,941.58
9000,941.467
9500,941.261
10000,940.749
10500,940.761
11000,940.868
11500,940.513
12000,940.194
12500,940.345
13000,940.257
13500,940.18
14000,940.219
14500,940.235
15000,940.302
15500,940.28
16000,940.256
16500,940.154
17000,940.286
17500,940.293
18000,940.143
18500,940.255
19000,940.183
19500,940.105
20000,939.996
20500,939.942
21000,939.803
21500,939.811
22000,939.9
22500,939.902
23000,939.756
23500,939.764
24000,939.759
24500,939.781
25000,939.862
25500,939.894
26000,939.828
26500,939.629
27000,939.543
27500,939.58
28000,939.671
28500,939.668
29000,939.743
29500,939.808
30000,939.917
