iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1454.06,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1432.97,1,4.99178,26.8535,7.49977,33.1099,0.974679,0.974679,0.974679,0.974679,0.998761,0.974679,0.974679
3,1427.77,1,4.96767,25.0087,6.32325,31.1963,0.95,0.95,0.95,0.95,0.998761,0.95,0.95
4,1410.38,1,4.66847,26.0789,6.33671,32.6091,0.925945,0.925945,1.01563,0.925945,0.998761,0.925945,0.925945
5,1404.35,1,4.46627,30.9326,5.2957,38.374,0.9025,0.9025,1.01256,0.9025,0.998761,0.9025,0.9025
6,1395.07,1,4.18454,27.9201,5.26908,34.7538,0.879648,0.879648,1.05915,0.879648,0.998761,0.879648,0.879648
7,1383.9,1,4.57291,27.2839,5.74164,34.1143,0.857375,0.857375,1.03233,0.857375,0.998761,0.857375,0.857375
8,1359.54,1,4.89173,23.3115,6.01802,29.0371,0.835666,0.835666,1.00619,0.835666,0.998761,0.835666,0.835666
9,1355.32,1,5.08873,26.5615,6.13868,33.0344,0.814506,0.814506,0.980715,0.814506,0.998761,0.814506,0.814506
10,1342.98,1,5.14522,25.1027,6.3433,31.0967,0.793882,0.793882,0.982794,0.793882,0.998761,0.793882,0.793882
11,1331.32,1,5.08831,24.3296,6.23053,29.8973,0.773781,0.773781,0.957909,0.773781,0.998761,0.773781,0.773781
12,1317.07,1,5.12482,21.9303,6.83617,26.8615,0.754188,0.754188,0.960837,0.754188,0.998761,0.754188,0.754188
13,1321.38,1,5.01601,24.5616,7.79923,29.774,0.735092,0.735092,1.0423,0.735092,0.998761,0.735092,0.735092
14,1315.8,1,4.96488,27.9806,6.45908,33.8238,0.716479,0.716479,1.1856,0.716479,0.998761,0.716479,0.716479
15,1290.63,1,5.04769,23.9652,7.02792,28.963,0.698337,0.698337,1.15558,0.698337,0.998761,0.698337,0.698337
16,1283.78,1,4.78371,22.0818,8.84994,26.7485,0.680655,0.680655,1.20897,0.680655,0.998761,0.680655,0.680655
17,1275.16,1,5.02142,22.5423,8.73497,27.3635,0.66342,0.66342,1.2574,0.66342,0.998761,0.66342,0.66342
18,1266.05,1,5.25262,24.1609,9.07322,29.3682,0.646622,0.646622,1.22556,0.646622,0.998761,0.646622,0.646622
19,1257.89,1,5.11426,23.3198,10.3518,28.133,0.630249,0.630249,1.31751,0.630249,0.998761,0.630249,0.630249
20,1247.98,1,5.11349,23.0378,9.64502,27.9509,0.614291,0.614291,1.28415,0.614291,0.998761,0.614291,0.614291
21,1239.3,1,5.06913,22.8547,11.0842,27.8698,0.598737,0.598737,1.27346,0.598737,0.998761,0.598737,0.598737
22,1227.73,1,5.13993,24.4663,9.79632,29.9784,0.583577,0.583577,1.2843,0.583577,0.998761,0.583577,0.583577
23,1213.47,1,5.04842,24.0772,9.17269,29.5413,0.5688,0.5688,1.25178,0.5688,0.998761,0.5688,0.5688
24,1201.24,1,5.18605,23.6529,7.39902,28.8703,0.554398,0.554398,1.22008,0.554398,0.998761,0.554398,0.554398
25,1195.58,1,5.16399,22.7738,6.82028,27.7156,0.54036,0.54036,1.18919,0.54036,0.998761,0.54036,0.54036
26,1177.61,1,5.27034,22.6018,7.22097,27.69,0.526678,0.526678,1.15908,0.526678,0.998761,0.526678,0.526678
27,1162.91,1,5.16673,21.8625,8.23324,26.8043,0.513342,0.513342,1.12973,0.513342,0.998761,0.513342,0.513342
28,1150.54,1,5.21654,22.0936,8.52163,26.9075,0.500344,0.500344,1.10112,0.500344,0.998761,0.500344,0.500344
29,1145.72,1,5.38874,21.9644,9.49206,26.6518,0.487675,0.487675,1.07324,0.487675,0.998761,0.487675,0.487675
30,1131.75,1,5.34165,23.0346,8.24485,27.7795,0.475327,0.475327,1.04607,0.475327,0.998761,0.475327,0.475327
31,1126.14,1,5.35743,22.3247,8.10371,26.7719,0.463291,0.463291,1.01958,0.463291,0.998761,0.463291,0.463291
32,1113,1,5.14811,21.3131,7.24465,25.5709,0.45156,0.45156,0.993764,0.45156,0.998761,0.45156,0.45156
33,1106.84,1,5.04839,21.7956,6.69183,26.1493,0.440127,0.449959,0.968601,0.448425,0.998761,0.440127,0.440127
34,1100.95,1,4.96613,22.9796,5.91427,27.6434,0.428982,0.477317,0.944075,0.478086,0.998761,0.428982,0.428982
35,1094.04,1,5.14105,23.2162,6.01266,27.8868,0.41812,0.479011,0.920171,0.480942,0.998761,0.41812,0.41812
36,1086,1,5.08252,21.8023,7.12359,26.2364,0.407533,0.478421,0.896872,0.480998,0.998761,0.407533,0.407533
37,1088.4,1,5.01117,21.7686,7.36951,26.0269,0.397214,0.487095,0.88828,0.48979,0.998761,0.397214,0.397214
38,1069.98,1,5.2686,22.5786,7.01934,26.9284,0.387157,0.474761,0.865789,0.477389,0.998761,0.387157,0.387157
39,1056.96,1,5.20814,21.2957,9.45268,25.4369,0.377354,0.46274,0.878488,0.46996,0.998761,0.377354,0.377354
40,1048.49,1,5.1222,21.0851,8.72503,25.2404,0.367799,0.451023,0.890421,0.458061,0.998761,0.367799,0.367799
41,1042.82,1,5.25157,19.8552,9.76642,23.8044,0.358486,0.440922,0.867875,0.449658,0.998761,0.358486,0.358486
42,1032.81,1,5.23316,19.1972,10.0292,22.9872,0.349409,0.429757,0.8459,0.438272,0.998761,0.349409,0.349409
43,1017.69,1,5.13468,19.1023,12.3401,22.864,0.340562,0.418876,0.824481,0.427175,0.998761,0.340562,0.340562
44,1012.02,1,5.18237,18.7203,11.8497,22.4914,0.331938,0.408269,0.803605,0.41903,0.998761,0.331938,0.331938
45,1005.93,1,5.20364,18.1867,10.9838,21.7819,0.323534,0.397932,0.783257,0.40842,0.998761,0.323534,0.323534
46,994.795,1,5.12025,17.8877,9.57436,21.5596,0.315341,0.394693,0.763425,0.404482,0.998761,0.315341,0.315341
47,988.414,1,5.12195,18.4816,9.86527,22.3114,0.307357,0.387723,0.744094,0.394658,0.998761,0.307357,0.307357
48,981.96,1,5.10757,17.9438,9.57463,21.6384,0.299574,0.377906,0.725253,0.384665,0.998761,0.299574,0.299574
49,964.668,1,5.16324,18.3617,10.0041,22.1434,0.291989,0.368337,0.70689,0.374925,0.998761,0.291989,0.291989
50,972.867,1,5.18142,18.5617,9.63283,22.4298,0.284596,0.383585,0.688991,0.394546,0.998761,0.284596,0.284596
51,958.543,1,5.19153,18.1906,9.52004,21.8568,0.27739,0.373872,0.679088,0.384556,0.998761,0.27739,0.27739
52,956.986,1,5.17473,18.4986,9.32205,22.2188,0.270366,0.381851,0.661893,0.392939,0.998761,0.270366,0.270366
53,959.772,1,5.12817,18.8531,8.99384,22.7659,0.26352,0.391689,0.645134,0.403094,0.998761,0.26352,0.26352
54,948.762,1,5.19495,18.846,8.93244,22.7831,0.256848,0.405012,0.628799,0.421515,0.998761,0.256848,0.256848
55,942.345,1,5.20269,18.9392,8.89389,22.8374,0.250344,0.412533,0.612877,0.430876,0.998761,0.250344,0.250344
56,939.204,1,5.16779,18.1077,9.98895,21.7501,0.244005,0.402088,0.597359,0.419966,0.998761,0.244005,0.244005
57,941.755,1,5.18199,18.1916,10.2433,21.8308,0.238099,0.391907,0.582233,0.409332,0.998761,0.237827,0.237827
58,938.5,1,5.1542,18.3859,9.7997,22.1108,0.23207,0.408717,0.567491,0.427895,0.998761,0.231805,0.231805
59,935.126,1,5.13785,18.3819,9.65549,22.1736,0.226194,0.409461,0.553122,0.423902,0.998761,0.225936,0.225936
60,929.987,1,5.14862,18.3819,9.86441,22.0379,0.227942,0.420171,0.539116,0.436472,0.998761,0.220215,0.220215
61,927.582,1,5.13243,17.8462,10.4624,21.399,0.23387,0.409532,0.525465,0.42542,0.998761,0.214639,0.214639
62,920.799,1,5.13017,17.6646,10.6987,21.0949,0.232545,0.399163,0.51216,0.414648,0.998761,0.219221,0.209204
