iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1450.54,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1437.33,1,7.98265,1.27271,0.282122,49.3236,17.1488,58.046,0.974679,0.974679,1.07699,0.974679,0.998743,0.974679,0.974679
3,1419.73,1,8.42121,0.829141,0.264186,49.7306,16.8486,58.9507,0.95,0.95,1.04972,0.95,0.998743,0.95,0.95
4,1411.21,1,6.97286,0.643653,0.400725,47.3987,18.5045,56.054,0.925945,0.925945,1.07324,0.925945,0.998743,0.925945,0.925945
5,1395.31,1,7.76421,0.422978,0.306836,54.1296,14.4331,63.7554,0.9025,0.9025,1.04607,0.9025,0.998743,0.9025,0.9025
6,1385.06,1,9.44762,1.09607,0.0957269,57.4806,14.0419,67.4137,0.879648,0.879648,1.06942,0.879648,0.998743,0.879648,0.879648
7,1374.62,1,9.88804,0.938338,0.0971492,58.6521,13.7003,68.6688,0.857375,0.857375,1.04234,0.857375,0.998743,0.857375,0.857375
8,1351.32,1,10.9257,0.765666,0.024207,54.5635,14.5541,63.2437,0.835666,0.835666,1.01595,0.835666,0.998743,0.835666,0.835666
9,1353.85,1,11.2125,0.804036,0.0126764,67.8725,12.2934,79.1222,0.814506,0.814506,0.990835,0.814506,0.998743,0.814506,0.814506
10,1343.05,1,11.1995,0.645742,0.0189688,65.4586,13.5385,77.1366,0.793882,0.793882,1.00767,0.793882,0.998743,0.793882,0.793882
11,1328.96,1,9.17645,0.604616,0.228442,68.8811,11.5153,80.9407,0.773781,0.773781,0.982158,0.773781,0.998743,0.773781,0.773781
12,1309.04,1,9.49379,0.661753,0.175226,65.3162,11.6153,76.1687,0.754188,0.754188,0.957289,0.754188,0.998743,0.754188,0.754188
13,1306.35,1,8.28459,0.469513,0.305539,65.828,14.1459,76.6004,0.735092,0.735092,0.93305,0.735092,0.998743,0.735092,0.735092
14,1293.26,1,9.93588,0.752441,0.093527,61.8114,12.7248,72.284,0.716479,0.716479,0.913659,0.716479,0.998743,0.716479,0.716479
15,1280.1,1,9.20719,0.750311,0.172199,58.0507,13.2658,67.9787,0.698337,0.698337,0.933379,0.698337,0.998743,0.698337,0.698337
16,1267.57,1,9.27831,0.708622,0.126982,52.7366,13.53,61.8368,0.680655,0.680655,0.909745,0.680655,0.998743,0.680655,0.680655
17,1257.45,1,8.81554,0.685923,0.204511,55.214,12.4016,64.8209,0.66342,0.66342,0.922693,0.66342,0.998743,0.66342,0.66342
18,1244.97,1,11.8211,0.682969,-0.0177651,55.5336,14.9804,65.1187,0.646622,0.646622,0.89933,0.646622,0.998743,0.646622,0.646622
