rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
7,6,0.336614,2.41697,-0.0178496,2.41771,0
8,6,0.4814,0.798025,3.27626,0.79895,0
9,6,0.55748,1.66959,1.1139,1.6674,0
10,6,0.444464,1.11166,1.46507,1.1117,0
1,7,0.505283,-1.73409,-1.00786,-1.73427,0
2,7,0.320712,-2.08209,-1.31665,-2.08151,0
3,7,0.551176,-2.2039,-0.799514,-2.20669,0
4,7,0.551297,-1.67146,-1.11331,-1.67007,0
5,7,0.620921,-1.72,-0.937369,-1.72068,0
6,7,0.56136,-2.07888,-0.952952,-2.08052,0
7,7,0.349199,-2.22386,-1.1153,-2.22773,0
8,7,0.690163,-1.70143,-0.833055,-1.70122,0
9,7,0.330148,-1.70587,-1.4501,-1.70685,0
10,7,0.460466,-2.07058,-0.910931,-2.06885,0
1,8,1.12005,0.419663,0.0242614,0.420551,0
2,8,1.20842,1.23053,-0.0951769,1.23191,0
3,8,0.860665,0.567025,-0.28266,0.564381,0
4,8,0.838427,0.594015,-0.952797,0.589937,0
5,8,0.907475,0.423725,-0.304374,0.423553,0
6,8,0.924579,0.346305,-0.444421,0.345436,0
7,8,0.865925,0.550246,-0.640769,0.55075,0
8,8,1.04558,0.581696,-0.273283,0.581383,0
9,8,0.844568,0.452397,-0.660058,0.451225,0
10,8,0.917154,0.310119,-0.558874,0.30945,0
1,9,-0.259244,-0.0066795,0.600062,-0.00818114,0
2,9,-0.0762853,-0.2164,1.53904,-0.217514,0
3,9,-0.0274623,-0.0814434,1.14537,-0.0823101,0
4,9,-0.105073,-0.0202965,0.656143,-0.0181458,0
5,9,-0.194283,0.00928515,0.60573,0.0112608,0
6,9,-0.281774,0.597273,-0.216355,0.596192,0
7,9,-0.231221,-0.0627849,0.266147,-0.0613771,0
8,9,-0.408341,-0.841508,0.123443,-0.840186,0
9,9,0.107884,0.00947678,1.20658,0.00656682,0
10,9,-0.0738679,0.553503,0.492463,0.555109,0
1,10,-1.61586,-0.677306,-0.949547,-0.677865,0
2,10,-1.42928,-0.322068,-0.647021,-0.320697,0
3,10,-1.62889,-0.721648,-1.3304,-0.721445,0
4,10,-1.25284,0.120424,-0.974017,0.120514,0
5,10,-1.45068,-0.68744,-0.871619,-0.686959,0
6,10,-1.59768,-0.326141,-1.6193,-0.328156,0
7,10,-1.59413,-0.728187,-1.02613,-0.729703,0
8,10,-1.50419,0.140209,-1.59918,0.137923,0
9,10,-1.81641,-0.679802,-1.85534,-0.679514,0
10,10,-1.61297,-0.320203,-1.21619,-0.322438,0
1,11,0.980348,0.13644,0.777541,0.135067,0
2,11,1.11538,1.21931,0.33393,1.21873,0
3,11,0.898987,0.994273,-0.277737,0.994727,0
4,11,0.919555,0.907408,-0.270349,0.908529,0
5,11,0.764543,0.107895,0.371491,0.107042,0
6,11,0.968839,1.21338,0.0173456,1.21407,0
7,11,0.839418,0.994996,-0.609124,0.992833,0
8,11,0.934038,0.907472,-0.0395634,0.905839,0
9,11,0.856608,0.123958,0.352214,0.121673,0
10,11,1.01747,1.24201,-0.146107,1.24273,0
1,12,-0.139001,0.627362,0.244063,0.627978,0
2,12,-0.165397,0.343342,0.837773,0.34525,0
3,12,0.0307874,0.970924,0.787131,0.972317,0
4,12,-0.0383306,0.187473,1.19826,0.187101,0
5,12,-0.107534,0.882339,0.362242,0.880906,0
6,12,0.160646,0.881367,1.39362,0.880093,0
7,12,-0.0197949,0.455888,1.2446,0.454629,0
8,12,-0.178102,0.0383304,0.38205,0.0374979,0
9,12,-0.219725,-0.218754,1.40521,-0.220214,0
10,12,-0.196007,0.864882,0.23029,0.866389,0
1,13,0.0690481,0.442579,0.114599,0.444027,0
2,13,0.284545,0.943172,-0.0931734,0.944399,0
3,13,0.109212,0.118328,0.401303,0.121083,0
4,13,-0.0798163,0.159052,-0.710846,0.159305,0
5,13,0.064153,0.792147,-0.439304,0.792286,0
6,13,0.115331,1.35388,-0.867973,1.35388,0
7,13,0.100067,1.03824,-0.548798,1.03933,0
8,13,0.240866,0.232281,0.430011,0.232639,0
9,13,-0.0528601,0.761962,-0.841847,0.760503,0
10,13,0.168511,0.509084,0.206961,0.50768,0
1,14,0.712526,0.796734,-1.71657,0.799241,0
2,14,0.755245,1.10307,-1.63245,1.1032,0
3,14,0.639713,0.444501,-1.4011,0.445468,0
4,14,0.549451,0.574987,-1.99502,0.574669,0
5,14,0.731599,0.762258,-1.21311,0.760252,0
6,14,0.778172,1.10872,-1.9089,1.10953,0
7,14,0.661588,0.447151,-1.23237,0.444504,0
8,14,0.573233,0.593375,-1.72635,0.592231,0
9,14,0.614458,0.755926,-1.55009,0.756478,0
10,14,0.568253,0.405026,-1.63066,0.403843,0
