standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.92304,0.00714286,-2.43318,0.00714286,-1.99502,0.00714286,-2.43553,0.00714286,All
-2.72428,0.0142857,-2.43173,0.0142857,-1.96375,0.0142857,-2.43091,0.0142857,All
-2.67268,0.0214286,-2.3886,0.0214286,-1.9089,0.0214286,-2.38605,0.0214286,All
-2.65744,0.0285714,-2.22386,0.0285714,-1.85534,0.0285714,-2.22773,0.0285714,All
-2.49851,0.0357143,-2.2039,0.0357143,-1.84396,0.0357143,-2.20669,0.0357143,All
-2.47154,0.0428571,-2.08209,0.0428571,-1.72635,0.0428571,-2.08151,0.0428571,All
-2.44651,0.05,-2.07888,0.05,-1.71657,0.05,-2.08052,0.05,All
-2.42264,0.0571429,-2.07058,0.0571429,-1.63245,0.0571429,-2.06885,0.0571429,All
-2.39279,0.0642857,-1.73409,0.0642857,-1.63066,0.0642857,-1.73427,0.0642857,All
-2.34188,0.0714286,-1.72754,0.0714286,-1.6193,0.0714286,-1.72816,0.0714286,All
-1.81641,0.0785714,-1.72438,0.0785714,-1.59918,0.0785714,-1.72244,0.0785714,All
-1.62889,0.0857143,-1.72047,0.0857143,-1.55009,0.0857143,-1.72155,0.0857143,All
-1.61586,0.0928571,-1.72,0.0928571,-1.45627,0.0928571,-1.72068,0.0928571,All
-1.61297,0.1,-1.71276,0.1,-1.4501,0.1,-1.71372,0.1,All
-1.59768,0.107143,-1.70587,0.107143,-1.4011,0.107143,-1.70685,0.107143,All
-1.59413,0.114286,-1.70143,0.114286,-1.3304,0.114286,-1.70122,0.114286,All
-1.50419,0.121429,-1.67146,0.121429,-1.31665,0.121429,-1.67007,0.121429,All
-1.45068,0.128571,-1.6024,0.128571,-1.23237,0.128571,-1.60199,0.128571,All
-1.42928,0.135714,-1.57341,0.135714,-1.21619,0.135714,-1.56983,0.135714,All
-1.25284,0.142857,-1.40302,0.142857,-1.21311,0.142857,-1.40239,0.142857,All
-0.714522,0.15,-0.841508,0.15,-1.1153,0.15,-0.840186,0.15,All
-0.70432,0.157143,-0.817282,0.157143,-1.11331,0.157143,-0.818265,0.157143,All
-0.494423,0.164286,-0.768148,0.164286,-1.02613,0.164286,-0.767509,0.164286,All
-0.467439,0.171429,-0.757054,0.171429,-1.00786,0.171429,-0.7581,0.171429,All
-0.463062,0.178571,-0.752204,0.178571,-0.974017,0.178571,-0.752316,0.178571,All
-0.462735,0.185714,-0.728187,0.185714,-0.952952,0.185714,-0.729703,0.185714,All
-0.452738,0.192857,-0.721648,0.192857,-0.952797,0.192857,-0.721445,0.192857,All
-0.418103,0.2,-0.68744,0.2,-0.949547,0.2,-0.686959,0.2,All
-0.408341,0.207143,-0.679802,0.207143,-0.937369,0.207143,-0.679514,0.207143,All
-0.31194,0.214286,-0.677306,0.214286,-0.910931,0.214286,-0.677865,0.214286,All
-0.31145,0.221429,-0.377105,0.221429,-0.871619,0.221429,-0.375529,0.221429,All
-0.288702,0.228571,-0.337122,0.228571,-0.867973,0.228571,-0.337198,0.228571,All
-0.281774,0.235714,-0.326141,0.235714,-0.841847,0.235714,-0.328156,0.235714,All
-0.265213,0.242857,-0.322882,0.242857,-0.833055,0.242857,-0.323535,0.242857,All
-0.259244,0.25,-0.322068,0.25,-0.799514,0.25,-0.322438,0.25,All
-0.241393,0.257143,-0.320203,0.257143,-0.710846,0.257143,-0.320697,0.257143,All
-0.231221,0.264286,-0.218754,0.264286,-0.660058,0.264286,-0.220214,0.264286,All
-0.219725,0.271429,-0.2164,0.271429,-0.647021,0.271429,-0.217514,0.271429,All
-0.196007,0.278571,-0.214771,0.278571,-0.640769,0.278571,-0.214219,0.278571,All
-0.194283,0.285714,-0.201427,0.285714,-0.609124,0.285714,-0.19945,0.285714,All
-0.178102,0.292857,-0.194592,0.292857,-0.577118,0.292857,-0.194885,0.292857,All
-0.165397,0.3,-0.193942,0.3,-0.558874,0.3,-0.191754,0.3,All
-0.139001,0.307143,-0.15079,0.307143,-0.551897,0.307143,-0.151798,0.307143,All
-0.107534,0.314286,-0.0814434,0.314286,-0.548798,0.314286,-0.0823101,0.314286,All
-0.105073,0.321429,-0.0627849,0.321429,-0.524284,0.321429,-0.0613771,0.321429,All
-0.0798163,0.328571,-0.0202965,0.328571,-0.480971,0.328571,-0.0181458,0.328571,All
-0.0762853,0.335714,-0.0066795,0.335714,-0.452313,0.335714,-0.00818114,0.335714,All
-0.0738679,0.342857,0.00928515,0.342857,-0.444421,0.342857,0.00656682,0.342857,All
-0.0528601,0.35,0.00947678,0.35,-0.439304,0.35,0.0112608,0.35,All
-0.0383306,0.357143,0.0383304,0.357143,-0.400666,0.357143,0.0374979,0.357143,All
-0.0274623,0.364286,0.107895,0.364286,-0.338769,0.364286,0.107042,0.364286,All
-0.0197949,0.371429,0.118328,0.371429,-0.327304,0.371429,0.120514,0.371429,All
0.0307874,0.378571,0.120424,0.378571,-0.324609,0.378571,0.121083,0.378571,All
