iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,759.448,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,755.607,1,6.23783,1.28307,31.5452,5.61303,38.5315,1.46202,1.46202,0.977961,0.62,0.285
3,746.733,1,6.18186,0.0692117,32.6895,6.86717,36.8457,1.425,1.425,0.997931,0.62,0.27075
4,740.848,1,5.85135,0.291199,27.7242,7.07947,51.1235,1.38892,1.38892,0.972662,0.62,0.257212
5,726.879,1,5.76357,0.401999,25.294,7.3381,66.4605,1.35375,1.35375,0.948034,0.62,0.244352
6,723.605,1,5.91241,0.455073,30.8621,8.00052,63.9682,1.31947,1.31947,0.97351,0.62,0.232134
7,708.246,1,5.97549,0.81432,27.7023,8.63644,55.7723,1.28606,1.28606,0.94886,0.62,0.220528
8,690.5,1,6.01358,0.832142,23.6735,8.13884,51.4151,1.2535,1.2535,0.924834,0.62,0.209501
9,687.002,1,6.19506,1.40019,25.8416,8.92388,39.204,1.22176,1.22176,0.901417,0.62,0.199026
10,675.772,1,6.31548,1.48969,22.0231,9.31338,34.426,1.19082,1.19082,0.878592,0.62,0.189075
11,662.991,1,6.20244,1.44466,19.8194,10.4351,33.9419,1.16067,1.16067,0.856346,0.62,0.179621
12,643.91,1,6.20929,1.09219,18.2858,11.1797,29.5931,1.13128,1.13128,0.834663,0.62,0.17064
13,638.186,1,5.96328,1.0637,17.1998,12.8378,27.9747,1.10264,1.10264,0.868827,0.62,0.162108
14,626.407,1,6.10759,1.21283,16.8705,16.7883,25.7018,1.07472,1.07472,0.846828,0.62,0.154003
15,614.089,1,6.04569,1.14638,16.4422,15.2837,25.4006,1.04751,1.04751,0.825386,0.62,0.146302
16,604.896,1,5.95794,0.797714,15.8744,17.6136,23.5154,1.02098,1.02098,0.804486,0.62,0.138987
17,583.276,1,5.85196,0.535744,13.8842,18.7019,23.6624,0.995131,0.995131,0.784116,0.62,0.132038
18,580.096,1,5.91553,0.743216,14.0173,18.5781,24.8455,0.969933,0.969933,0.764262,0.62,0.125436
19,570.502,1,5.7174,0.386604,13.379,17.7557,23.7585,0.945374,0.945374,0.74491,0.62,0.119164
20,565.149,1,5.5687,0.444352,12.4451,16.2744,22.8861,0.921437,0.921437,0.76538,0.62,0.113206
21,549.983,1,5.68015,0.7598,14.1436,15.4392,22.4749,0.898105,0.898105,0.746,0.62,0.107546
22,551.675,1,5.6458,0.735065,13.9741,16.1462,22.5802,0.875365,0.875365,0.727111,0.62,0.102168
23,537.401,1,5.53644,0.166578,13.9506,17.879,22.5802,0.8532,0.8532,0.794317,0.62,0.0970601
24,522.845,1,5.60715,0.250799,14.4219,15.8498,22.4567,0.831597,0.831597,0.774204,0.62,0.0922071
25,511.026,1,5.69143,0.214807,14.7033,17.7564,23.2111,0.81054,0.81054,0.769642,0.62,0.0875967
26,500.993,1,5.68985,0.179364,15.3138,16.1441,22.7941,0.790017,0.790017,0.750154,0.62,0.0832169
27,497.857,1,5.80104,0.525885,14.7474,18.4292,22.7406,0.770013,0.770013,0.785742,0.62,0.079056
28,490.674,1,5.70151,0.586493,13.474,17.4848,22.4919,0.750516,0.750516,0.765847,0.62,0.0751032
29,483.578,1,5.66331,0.53807,14.8706,18.7151,21.666,0.731512,0.731512,0.806488,0.62,0.0713481
30,468.01,1,5.66006,0.360199,15.2338,18.3417,21.8861,0.71299,0.71299,0.786067,0.62,0.0677807
