simulations,OFV
500,978.562
1000,977.385
1500,977.119
2000,977.807
2500,978.639
3000,978.641
3500,978.366
4000,978.275
4500,978.442
5000,978.302
5500,978.272
6000,978.128
6500,977.975
7000,978.056
7500,978.331
8000,978.478
8500,978.713
9000,978.471
9500,978.464
10000,978.232
10500,977.979
11000,978.186
11500,978.08
12000,977.973
12500,978.004
13000,978.048
13500,977.998
14000,978.066
14500,978.022
15000,978.046
15500,978.157
16000,978.209
16500,978.219
17000,978.217
17500,978.279
18000,978.142
18500,978.205
19000,978.059
19500,978.015
20000,977.943
20500,977.941
21000,977.765
21500,977.802
22000,977.788
22500,977.605
23000,977.469
23500,977.513
24000,977.543
24500,977.556
25000,977.549
25500,977.583
26000,977.46
26500,977.465
27000,977.484
27500,977.479
28000,977.426
28500,977.431
29000,977.504
29500,977.584
30000,977.664
