iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2015.71,1,5.18207,5.76621,31.5191,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,1999.89,1,4.39078,7.34288,38.2335,12.9242,2.92404,2.92404,0,1.46202,1.55841,1.47615,1.46202
3,1986.53,1,4.49404,7.81127,47.6774,21.2987,2.85,2.85,0,1.425,1.57579,1.43877,1.55325
4,1969.85,1,3.13173,8.69266,79.0194,30.7341,2.77784,2.77784,0,1.38892,1.53589,1.40234,1.51392
5,1969.47,1,3.03849,8.39037,109.373,29.6881,2.7075,2.7075,0,1.35375,1.497,1.36683,1.47558
6,1951.69,1,3.39026,7.19641,106.298,33.879,2.63894,2.63894,0,1.31947,1.4591,1.33222,1.51479
7,1936.97,1,2.61495,7.64688,119.231,45.7097,2.57212,2.57212,0,1.28606,1.42215,1.29849,1.47643
8,1926.41,1,2.46909,7.73842,117.072,38.1467,2.507,2.507,0,1.2535,1.38614,1.26561,1.49619
9,1926.71,1,2.29941,5.88081,113.722,42.2511,2.44352,2.44352,0,1.22176,1.59709,1.23356,1.45831
10,1919.56,1,2.10276,5.58392,99.8238,58.8535,2.38165,2.38165,0,1.19082,1.78982,1.20233,1.42138
11,1906.09,1,2.51018,4.05829,127.967,58.7169,2.32134,2.32134,0,1.16067,1.7445,1.17189,1.43577
12,1889.92,1,2.70841,3.68602,110.955,56.1218,2.26257,2.26257,0,1.13128,1.70703,1.14221,1.39942
13,1885.12,1,2.7927,4.82247,78.5961,80.0925,2.20528,2.20528,0,1.10264,1.84762,1.12288,1.4796
14,1878.84,1,2.55034,3.37739,98.41,100.691,2.14944,2.14944,0,1.07472,2.00587,1.09445,1.44214
15,1855.47,1,2.73057,3.52571,76.9186,95.0733,2.09501,2.09501,0,1.04751,1.98673,1.06674,1.40562
16,1856.74,1,3.13298,5.88335,75.2584,73.3722,2.04197,2.04197,0,1.02098,1.93643,1.03973,1.37003
17,1832.87,1,3.16752,4.07446,63.8564,102.102,1.99026,1.99026,0,0.995131,1.89192,1.0134,1.33534
18,1828.76,1,3.29854,4.92486,63.488,83.3525,1.93987,1.93987,0,0.969933,1.84402,0.987742,1.39557
19,1812.01,1,3.81196,3.86752,67.075,80.3722,1.89075,1.89075,0,0.945374,1.90149,0.962731,1.36023
20,1805.54,1,4.00705,3.65963,76.816,77.8791,1.84287,1.84287,0,0.921437,1.85334,0.938355,1.43211
21,1797.24,1,3.9128,5.34431,76.422,61.4342,1.79621,1.79621,0,0.898105,1.80641,0.914595,1.47487
22,1782.59,1,3.24517,5.91228,64.5209,74.4666,1.75073,1.75073,0,0.875365,1.76067,0.891437,1.43753
23,1776.96,1,3.1887,7.07202,54.1896,105.349,1.7064,1.7064,0,0.8532,1.76471,0.945391,1.40113
24,1760.1,1,3.10703,8.26008,53.2282,183.816,1.66319,1.66319,0,0.831597,1.72003,0.921454,1.36565
25,1744.98,1,3.85739,9.01672,43.3769,158.776,1.62108,1.62108,0,0.81054,1.67648,0.898122,1.33107
26,1728.73,1,4.05075,11.7002,42.4096,181.267,1.58003,1.58003,0,0.790017,1.63403,0.875381,1.29737
27,1725.3,1,3.965,11.8762,40.1411,157.66,1.54003,1.54003,0,0.770013,1.76776,0.853216,1.26452
28,1712.55,1,3.90071,9.24458,53.9868,114.87,1.50103,1.50103,0,0.750516,1.723,0.840836,1.2325
29,1704.89,1,4.23978,8.98139,45.914,110.461,1.46302,1.46302,0,0.731512,1.78367,0.819545,1.25668
30,1687.33,1,4.65599,6.54641,44.5991,131.754,1.42598,1.42598,0,0.71299,1.73851,0.799532,1.22486
31,1680.9,1,4.19398,4.37691,40.2982,123.67,1.38987,1.38987,0,0.694937,1.69449,0.779287,1.26157
32,1666.23,1,4.08623,5.91449,37.0954,101.589,1.35468,1.35468,0,0.677341,1.65158,0.759555,1.23179
33,1664.24,1,4.05239,4.60529,34.2343,101.849,1.32038,1.32038,0,0.66019,1.84165,0.740323,1.2006
