iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,825.941,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,810.884,1,4.95043,1.37387,27.7209,5.47116,58.3275,1.46202,1.46202,0.974679,0.62,0.285
3,810.277,1,5.29712,1.72229,32.4677,6.03965,82.7521,1.425,1.425,1.05987,0.62,0.27075
4,810.075,1,4.69767,1.71236,32.6894,6.13834,81.2005,1.38892,1.38892,1.05519,0.62,0.257212
5,788.489,1,4.58629,1.25293,25.9071,6.78805,103.277,1.35375,1.35375,1.02847,0.62,0.244352
6,783.175,1,4.68295,1.5301,27.5473,9.62219,106.827,1.31947,1.31947,1.01566,0.62,0.232134
7,766.716,1,4.56346,1.68326,21.2648,11.3542,133.367,1.28606,1.28606,0.989943,0.62,0.220528
8,753.315,1,4.41324,1.18927,19.0662,11.5519,130.866,1.2535,1.2535,0.964877,0.62,0.209501
9,753.888,1,4.32516,1.61239,19.5852,13.4921,136.387,1.22176,1.22176,0.940446,0.62,0.199026
10,735.672,1,4.27149,1.87434,18.6817,12.8107,135.109,1.19082,1.19082,0.916633,0.62,0.189075
11,731.625,1,4.11181,1.41101,17.1474,11.0598,144.186,1.16067,1.16067,0.893424,0.62,0.179621
12,720.467,1,3.78071,1.5932,16.0455,9.66771,152.071,1.13128,1.13128,0.870802,0.62,0.17064
13,706.651,1,3.54215,1.61155,17.6379,10.3559,179.278,1.10264,1.10264,0.848753,0.62,0.162108
14,696.259,1,3.31654,2.10722,18.4576,8.4894,191.603,1.07472,1.07472,0.827262,0.62,0.154003
15,684.871,1,3.33675,1.74824,20.5012,7.6912,191.005,1.04751,1.04751,0.906673,0.62,0.146302
16,675.575,1,3.09017,1.91537,19.3596,7.78217,203.539,1.02098,1.02098,0.883716,0.62,0.138987
17,659.056,1,3.06571,1.60983,18.773,7.35301,206.401,0.995131,0.995131,0.86134,0.62,0.132038
18,655.91,1,2.9944,1.54308,19.5682,6.78431,205.756,0.969933,0.969933,0.83953,0.62,0.125436
19,630.418,1,3.09679,1.54079,20.0828,5.67887,201.577,0.945374,0.945374,0.818273,0.62,0.119164
20,631.883,1,3.06175,1.44051,19.7671,5.26159,199.057,0.921437,0.921437,0.797553,0.62,0.113206
21,615.951,1,2.97825,1.54072,20.6888,4.74722,205.278,0.898105,0.898105,0.777359,0.62,0.107546
22,607.56,1,2.87574,1.80842,20.4979,5.07381,217.627,0.875365,0.875365,0.757676,0.62,0.102168
23,590.034,1,2.99047,1.47159,21.7097,4.47453,217.967,0.8532,0.8532,0.738491,0.62,0.0970601
24,566.741,1,3.01978,1.46058,21.5989,4.5879,220.691,0.831597,0.831597,0.719792,0.62,0.0922071
25,558.559,1,3.00352,1.45483,20.4006,4.4846,219.743,0.81054,0.81054,0.701566,0.62,0.0875967
26,549.174,1,2.90444,1.64748,21.0535,4.63729,223.691,0.790017,0.790017,0.683802,0.62,0.0832169
27,540.21,1,2.95494,1.56338,20.7077,5.07687,211.458,0.770013,0.770013,0.666488,0.62,0.079056
28,533.051,1,2.94542,1.49226,20.2741,4.61755,215.588,0.750516,0.750516,0.649612,0.62,0.0751032
29,522.27,1,2.93966,1.61443,21.5417,4.60885,219.883,0.731512,0.731512,0.633164,0.62,0.0713481
30,514.291,1,2.88495,1.55941,21.3112,5.07839,221.687,0.71299,0.71299,0.617132,0.62,0.0677807
31,501.827,1,2.81061,1.58117,20.5263,4.83339,224.285,0.694937,0.694937,0.601506,0.62,0.0643916
32,499.201,1,2.76977,1.6245,20.5677,4.71462,228.052,0.677341,0.677341,0.586275,0.62,0.061172
33,488.631,1,2.85806,1.67734,21.6859,4.41061,230.368,0.66019,0.66019,0.57143,0.62,0.0581134
34,469.24,1,2.91802,1.46842,22.2969,3.96209,233.878,0.643474,0.643474,0.556961,0.62,0.0552078
35,455.089,1,2.89415,1.39868,21.6602,3.92491,235.431,0.627181,0.627181,0.542859,0.62,0.0524474
36,448.8,1,2.92094,1.38536,21.8132,3.92489,236.259,0.6113,0.6113,0.529113,0.62,0.049825
37,439.51,1,2.9306,1.44055,21.5664,3.674,237.735,0.595821,0.595821,0.515716,0.62,0.0473338
38,439.031,1,2.85776,1.55326,21.3669,4.14152,234.392,0.580735,0.580735,0.502658,0.62,0.0449671
39,421.436,1,2.85115,1.50804,21.6884,4.22357,237.963,0.56603,0.56603,0.48993,0.62,0.0427187
40,415.797,1,2.85277,1.52804,21.7422,4.26366,239.636,0.551698,0.551698,0.477525,0.62,0.0405828
41,403.443,1,2.87786,1.49552,22.1502,4.02349,238.326,0.537729,0.537729,0.465434,0.62,0.0385536
42,407.988,1,2.87294,1.48196,21.9202,4.08392,238.139,0.524113,0.524113,0.453648,0.62,0.036626
43,401.52,1,2.85397,1.46054,21.4663,3.99363,235.535,0.510842,0.510842,0.442162,0.62,0.0347947
44,384.92,1,2.8103,1.45339,21.2458,4.1049,242.067,0.497908,0.497908,0.430966,0.62,0.0330549
45,376.668,1,2.79299,1.56679,21.2415,4.38698,238.663,0.4853,0.4853,0.420054,0.62,0.0314022
46,369.543,1,2.78385,1.4524,20.856,4.21598,241.413,0.473012,0.473012,0.409418,0.62,0.0298321
