simulations,OFV
500,956.842
1000,956.654
1500,956.574
2000,953.768
2500,954.701
3000,955.081
3500,955.177
4000,955.497
4500,956.048
5000,956.011
5500,956.306
6000,956.531
6500,956.15
7000,955.955
7500,956.344
8000,956.633
8500,956.93
9000,956.832
9500,956.579
10000,955.809
10500,955.818
11000,956.062
11500,955.995
12000,955.369
12500,955.344
13000,955.289
13500,955.355
14000,955.39
14500,955.337
15000,955.364
15500,955.21
16000,955.336
16500,955.3
17000,955.338
17500,955.333
18000,955.252
18500,955.425
19000,955.361
19500,955.318
20000,955.152
20500,954.995
21000,954.825
21500,954.913
22000,955.064
22500,954.948
23000,954.823
23500,954.802
24000,954.78
24500,954.59
25000,954.704
25500,954.752
26000,954.716
26500,954.714
27000,954.687
27500,954.727
28000,954.858
28500,954.882
29000,954.985
29500,955.073
30000,955.182
