pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.25857,0.0225973,-3.86658,0.00726698,-2.19978,0.022659,All
-1.75151,0.067792,-3.57065,0.00363349,-1.69409,0.0679771,All
-1.24444,0.203376,-3.27472,0.00726698,-1.18841,0.249249,All
-0.737377,0.429349,-2.97878,0.0109005,-0.682722,0.453181,All
-0.230312,0.564934,-2.68285,0.00726698,-0.177038,0.611794,All
0.276754,0.316363,-2.38692,0.0254344,0.328647,0.249249,All
0.783819,0.271168,-2.09099,0.021801,0.834332,0.22659,All
1.29089,0.067792,-1.79505,0.0472354,1.34002,0.0679771,All
1.79795,0.135584,-1.49912,0.148973,1.8457,0.158613,All
2.30502,0.0903894,-1.20319,0.141706,2.35139,0.0679771,All
,,-0.907255,0.250711,,,All
,,-0.611322,0.319747,,,All
,,-0.31539,0.410585,,,All
,,-0.0194569,0.425119,,,All
,,0.276476,0.428752,,,All
,,0.572408,0.414218,,,All
,,0.868341,0.31248,,,All
,,1.16427,0.22891,,,All
,,1.46021,0.112638,,,All
,,1.75614,0.0726698,,,All
,,2.05207,0.0290679,,,All
,,2.348,0.0254344,,,All
,,2.64394,0.00726698,,,All
,,2.93987,0.00363349,,,All
,,3.2358,0,,,All
,,3.53173,0.00363349,,,All
,,3.82767,0.0109005,,,All
,,4.1236,0,,,All
,,4.41953,0.00363349,,,All
,,4.71547,0.00363349,,,All
,,5.0114,0.00363349,,,All
