pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.77267,0.133052,-4.51644,0.00345723,-1.80446,0.100595,All
-1.34207,0.212884,-4.20542,0.00345723,-1.34884,0.251488,All
-0.911476,0.319325,-3.8944,0.00345723,-0.893218,0.301786,All
-0.48088,0.372546,-3.58338,0.00345723,-0.437596,0.427529,All
-0.050285,0.665261,-3.27236,0.0103717,0.0180254,0.62872,All
0.38031,0.186273,-2.96133,0.00691446,0.473647,0.150893,All
0.810906,0.319325,-2.65031,0.0138289,0.929269,0.276637,All
1.2415,0.106442,-2.33929,0.0138289,1.38489,0.0754464,All
1.6721,0.106442,-2.02827,0.044944,1.84051,0.125744,All
2.10269,0.133052,-1.71725,0.0829735,2.29613,0.0754464,All
,,-1.40623,0.159033,,,All
,,-1.09521,0.176319,,,All
,,-0.784192,0.297322,,,All
,,-0.473171,0.356095,,,All
,,-0.162151,0.421782,,,All
,,0.14887,0.459811,,,All
,,0.45989,0.456354,,,All
,,0.770911,0.345723,,,All
,,1.08193,0.207434,,,All
,,1.39295,0.103717,,,All
,,1.70397,0.0691446,,,All
,,2.01499,0.0172861,,,All
,,2.32601,0.0311151,,,All
,,2.63703,0.00691446,,,All
,,2.94805,0,,,All
,,3.25907,0.00345723,,,All
,,3.5701,0.00345723,,,All
,,3.88112,0.0103717,,,All
,,4.19214,0.00345723,,,All
,,4.50316,0,,,All
,,4.81418,0.00345723,,,All
