iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2020.55,1,5.18207,2.88311,21.0128,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2004.05,1,3.63327,4.37729,23.7323,29.311,2.92404,2.92404,0,1.46202,1.5664,1.62743,1.46202
3,1989.15,1,4.2,5.72945,28.1074,44.9131,2.85,2.85,0,1.425,1.60637,1.58623,1.47284
4,1968.82,1,2.67533,7.41358,44.3468,71.379,2.77784,2.77784,0,1.38892,1.56569,1.54606,1.43554
5,1964.12,1,2.64424,7.77868,81.8873,74.1783,2.7075,2.7075,0,1.35375,1.52605,1.50691,1.3992
6,1959.61,1,2.695,5.39697,76.2151,80.4166,2.63894,2.63894,0,1.31947,1.51112,1.60161,1.36377
7,1943.6,1,2.30189,5.60278,89.939,105.083,2.57212,2.57212,0,1.28606,1.51791,1.56105,1.32924
8,1929.53,1,2.13334,6.09224,93.8751,89.7635,2.507,2.507,0,1.2535,1.47948,1.52153,1.35373
9,1930.86,1,2.21385,4.6595,87.7061,90.7283,2.44352,2.44352,0,1.22176,1.73526,1.483,1.31945
10,1918.94,1,1.91886,5.75612,63.9373,131.895,2.38165,2.38165,0,1.19082,1.71515,1.44545,1.28604
11,1909.51,1,2.21913,4.32186,84.5178,151.038,2.32134,2.32134,0,1.16067,1.67172,1.40885,1.37712
12,1889.38,1,2.19012,4.13162,87.2327,135.723,2.26257,2.26257,0,1.13128,1.62939,1.37318,1.34225
13,1882.4,1,2.5237,6.0282,68.6848,218.231,2.20528,2.20528,0,1.10264,1.63909,1.33841,1.37657
14,1875.13,1,2.31843,4.53521,76.7235,254.913,2.14944,2.14944,0,1.07472,1.84383,1.30452,1.34171
15,1856.75,1,2.05506,4.81444,66.9963,264.336,2.09501,2.09501,0,1.04751,1.79714,1.27149,1.30774
16,1854.18,1,2.28894,7.34559,61.1013,189.922,2.04197,2.04197,0,1.02098,1.75164,1.23957,1.27463
17,1831.43,1,2.2751,6.12224,47.5975,230.462,1.99026,1.99026,0,0.995131,1.70728,1.20818,1.24235
18,1836.81,1,2.19878,7.21811,41.9034,217.366,1.93987,1.93987,0,0.969933,1.67408,1.2791,1.35162
19,1807.65,1,3.03147,6.48964,45.7243,205.205,1.89075,1.89075,0,0.945374,1.63169,1.24672,1.3174
20,1792.4,1,3.24709,5.16909,45.1673,196.741,1.84287,1.84287,0,0.921437,1.59037,1.21515,1.28404
21,1802.02,1,3.06489,5.99668,56.304,162.713,1.79621,1.79621,0,0.898105,1.64456,1.18438,1.25153
