iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,774.545,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,764.047,1,5.97256,-0.157454,24.0428,6.1848,28.8986,1.46202,1.46202,0.974679,0.62,0.285
3,746.099,1,6.26456,0.380829,22.2044,7.33211,30.3436,1.425,1.425,1.01607,0.62,0.27075
4,741.881,1,6.4277,-0.190324,23.1021,7.48111,32.0504,1.38892,1.38892,1.01879,0.62,0.257212
5,724.69,1,5.94566,0.177542,18.2625,7.38013,32.7014,1.35375,1.35375,0.992996,0.62,0.244352
6,714.85,1,5.90437,0.697117,19.3289,8.05738,31.3218,1.31947,1.31947,0.967853,0.62,0.232134
7,706.132,1,5.69676,0.833823,15.3227,8.1895,30.7345,1.28606,1.28606,0.943346,0.62,0.220528
8,688.664,1,5.77315,0.756655,14.6943,8.72033,28.0453,1.2535,1.2535,0.91946,0.62,0.209501
9,688.226,1,5.76107,0.951882,16.7109,10.4723,28.4835,1.22176,1.22176,0.952621,0.62,0.199026
10,678.934,1,5.83287,0.586134,16.3492,11.2793,24.478,1.19082,1.19082,1.02725,0.62,0.189075
11,671.101,1,5.87015,0.190059,14.4233,10.8201,26.4668,1.16067,1.16067,1.03544,0.62,0.179621
12,646.006,1,5.97786,0.210784,16.2447,11.0222,25.9912,1.13128,1.13128,1.00922,0.62,0.17064
13,639.488,1,5.90734,0.301049,15.243,10.6831,24.976,1.10264,1.10264,0.983664,0.62,0.162108
14,629.72,1,5.75951,0.311955,14.1744,11.5,23.1808,1.07472,1.07472,0.958757,0.62,0.154003
15,615.177,1,5.85577,0.0723351,14.4806,11.3187,24.195,1.04751,1.04751,0.934481,0.62,0.146302
16,604.631,1,5.80386,0.285437,15.4261,13.159,21.8511,1.02098,1.02098,0.91082,0.62,0.138987
17,588.815,1,5.71204,0.186237,12.8247,13.1494,22.0901,0.995131,0.995131,0.887757,0.62,0.132038
18,579.922,1,5.74751,0.231793,12.2668,14.3948,22.9185,0.969933,0.969933,0.909684,0.62,0.125436
19,575.611,1,5.71377,0.192061,11.649,14.9157,22.1664,0.945374,0.945374,0.886651,0.62,0.119164
