iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1476.39,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1467.47,1,6.45313,0.814196,0.445841,58.7229,15.8838,69.3624,0.974679,0.974679,1.05356,0.974679,0.998743,0.974679,0.974679
3,1453.49,1,5.5495,0.606932,0.656536,52.2722,16.8489,62.3312,0.95,0.95,1.03698,0.95,0.998743,0.95,0.95
4,1439.19,1,6.31231,1.12734,0.426586,49.322,19.7028,58.9287,0.925945,0.925945,1.03594,0.925945,0.998743,0.925945,0.925945
5,1430.42,1,5.80341,0.963569,0.528925,56.7039,15.6464,67.5605,0.9025,0.9025,1.00971,0.9025,0.998743,0.9025,0.9025
6,1420.68,1,3.67109,1.70188,0.989017,65.2256,17.5541,77.8892,0.879648,0.879648,1.03682,0.879648,0.998743,0.879648,0.879648
7,1420.58,1,5.75864,1.52476,0.519468,60.7335,16.4399,72.1069,0.857375,0.857375,1.0123,0.857375,0.998743,0.857375,0.857375
8,1390.41,1,6.16382,0.953343,0.502937,64.6209,14.8003,75.8521,0.835666,0.835666,0.986673,0.835666,0.998743,0.835666,0.835666
9,1386.61,1,5.12767,1.30897,0.73873,77.4861,14.1839,90.963,0.814506,0.814506,0.99816,0.814506,0.998743,0.814506,0.814506
10,1370.46,1,5.68276,1.31704,0.635438,68.7575,11.3404,80.6753,0.793882,0.793882,0.987135,0.793882,0.998743,0.793882,0.793882
11,1352.77,1,6.90174,0.840194,0.464423,64.1392,11.7765,75.0007,0.773781,0.773781,0.96214,0.773781,0.998743,0.773781,0.773781
12,1339.05,1,8.12516,0.904456,0.294687,62.8069,10.5384,73.3791,0.754188,0.754188,0.968185,0.754188,0.998743,0.754188,0.754188
13,1349.71,1,8.67541,1.0632,0.177046,65.3756,13.9703,76.413,0.735092,0.735092,1.04022,0.735092,0.998743,0.735092,0.735092
14,1330.43,1,6.4217,0.881637,0.467241,69.7339,12.2549,82.025,0.716479,0.716479,1.05791,0.716479,0.998743,0.716479,0.716479
15,1313.64,1,7.36638,0.704764,0.369345,66.3361,14.1728,78.2625,0.698337,0.698337,1.11439,0.698337,0.998743,0.698337,0.698337
16,1316.63,1,5.52386,1.17224,0.659599,56.5968,15.6165,67.321,0.680655,0.680655,1.21812,0.680655,0.998743,0.680655,0.680655
17,1302.12,1,7.16136,0.880043,0.379646,60.9856,13.6665,72.3028,0.66342,0.66342,1.18728,0.66342,0.998743,0.66342,0.66342
18,1290.75,1,6.90009,0.957604,0.439032,66.0084,12.8517,77.8862,0.646622,0.646622,1.15721,0.646622,0.998743,0.646622,0.646622
19,1278.16,1,7.34183,0.769263,0.361572,63.2395,14.0947,74.0402,0.630249,0.630249,1.13726,0.630249,0.998743,0.630249,0.630249
20,1263.32,1,7.46071,0.709434,0.338764,57.8512,14.1132,67.9814,0.614291,0.614291,1.10846,0.614291,0.998743,0.614291,0.614291
21,1250.35,1,11.4103,0.417441,-0.0841783,51.5472,18.533,60.8263,0.598737,0.598737,1.0804,0.598737,0.998743,0.598737,0.598737
22,1236.49,1,9.13826,0.596663,0.163971,56.6651,14.3555,67.3629,0.583577,0.583577,1.05304,0.583577,0.998743,0.583577,0.583577
23,1225.22,1,7.50478,0.556908,0.339512,55.2137,12.4368,66.0175,0.5688,0.5688,1.03443,0.5688,0.998743,0.5688,0.5688
24,1198.46,1,6.85888,0.882605,0.473731,55.8046,11.5529,66.3184,0.554398,0.554398,1.00823,0.554398,0.998743,0.554398,0.554398
25,1199.95,1,5.93818,1.35361,0.622658,55.555,10.1896,65.8016,0.54036,0.54036,0.982704,0.54036,0.998743,0.54036,0.54036
26,1186.08,1,5.71042,1.2918,0.666545,58.2914,10.8347,69.0887,0.526678,0.526678,0.957821,0.526678,0.998743,0.526678,0.526678
