pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.98305,0.0104167,-2.52851,0.00104167,-2.22386,0.0104167,All
-1.46679,0.0208333,-2.49678,0.00208333,-1.65996,0.0208333,All
-1.3263,0.03125,-2.47809,0.003125,-1.49324,0.03125,All
-1.21839,0.0416667,-2.47603,0.00416667,-1.28948,0.0416667,All
-1.17055,0.0520833,-2.47335,0.00520833,-1.20172,0.0520833,All
-1.10177,0.0625,-2.47062,0.00625,-1.14369,0.0625,All
-1.07053,0.0729167,-2.41668,0.00729167,-1.12341,0.0729167,All
-1.03954,0.0833333,-2.40536,0.00833333,-1.10499,0.0833333,All
-1.03428,0.09375,-2.38587,0.009375,-1.0807,0.09375,All
-1.00606,0.104167,-2.36707,0.0104167,-1.03312,0.104167,All
-1.00232,0.114583,-2.36451,0.0114583,-0.98677,0.114583,All
-0.98904,0.125,-2.35937,0.0125,-0.985744,0.125,All
-0.969927,0.135417,-2.19661,0.0135417,-0.982834,0.135417,All
-0.957888,0.145833,-2.11748,0.0145833,-0.972601,0.145833,All
-0.933964,0.15625,-2.10699,0.015625,-0.937564,0.15625,All
-0.916465,0.166667,-2.10651,0.0166667,-0.928153,0.166667,All
-0.892262,0.177083,-2.09161,0.0177083,-0.898913,0.177083,All
-0.888098,0.1875,-2.09121,0.01875,-0.896971,0.1875,All
-0.884948,0.197917,-2.08777,0.0197917,-0.878361,0.197917,All
-0.872518,0.208333,-2.07123,0.0208333,-0.872281,0.208333,All
-0.870018,0.21875,-2.06449,0.021875,-0.865071,0.21875,All
-0.855866,0.229167,-2.0097,0.0229167,-0.838542,0.229167,All
-0.853976,0.239583,-1.9922,0.0239583,-0.830344,0.239583,All
-0.849493,0.25,-1.9912,0.025,-0.829145,0.25,All
-0.828633,0.260417,-1.97663,0.0260417,-0.815575,0.260417,All
-0.828504,0.270833,-1.94571,0.0270833,-0.803041,0.270833,All
-0.814664,0.28125,-1.9285,0.028125,-0.795589,0.28125,All
-0.804701,0.291667,-1.92439,0.0291667,-0.787824,0.291667,All
-0.792789,0.302083,-1.86619,0.0302083,-0.718509,0.302083,All
-0.745253,0.3125,-1.85431,0.03125,-0.716875,0.3125,All
-0.734733,0.322917,-1.83225,0.0322917,-0.698464,0.322917,All
-0.722712,0.333333,-1.81705,0.0333333,-0.635959,0.333333,All
-0.655317,0.34375,-1.80839,0.034375,-0.624385,0.34375,All
-0.651798,0.354167,-1.76703,0.0354167,-0.616798,0.354167,All
-0.640687,0.364583,-1.76452,0.0364583,-0.570109,0.364583,All
-0.635015,0.375,-1.75711,0.0375,-0.567276,0.375,All
-0.630574,0.385417,-1.74573,0.0385417,-0.561154,0.385417,All
-0.619153,0.395833,-1.72276,0.0395833,-0.555033,0.395833,All
-0.610206,0.40625,-1.71649,0.040625,-0.54248,0.40625,All
-0.610158,0.416667,-1.70275,0.0416667,-0.539396,0.416667,All
-0.587257,0.427083,-1.6878,0.0427083,-0.535453,0.427083,All
-0.516048,0.4375,-1.67338,0.04375,-0.443656,0.4375,All
-0.507545,0.447917,-1.66386,0.0447917,-0.412531,0.447917,All
-0.505552,0.458333,-1.66064,0.0458333,-0.411049,0.458333,All
-0.461657,0.46875,-1.65587,0.046875,-0.378139,0.46875,All
-0.449719,0.479167,-1.64357,0.0479167,-0.304424,0.479167,All
-0.387394,0.489583,-1.63188,0.0489583,-0.283581,0.489583,All
-0.329202,0.5,-1.624,0.05,-0.253526,0.5,All
-0.31525,0.510417,-1.61769,0.0510417,-0.245372,0.510417,All
-0.290021,0.520833,-1.6174,0.0520833,-0.19889,0.520833,All
-0.266521,0.53125,-1.61028,0.053125,-0.1961,0.53125,All
-0.232028,0.541667,-1.6029,0.0541667,-0.128585,0.541667,All
-0.230385,0.552083,-1.59369,0.0552083,-0.113041,0.552083,All
-0.199653,0.5625,-1.58515,0.05625,-0.103399,0.5625,All
-0.171342,0.572917,-1.58435,0.0572917,-0.0649749,0.572917,All
-0.167687,0.583333,-1.5737,0.0583333,-0.045737,0.583333,All
-0.156743,0.59375,-1.56848,0.059375,-0.0447811,0.59375,All
-0.156492,0.604167,-1.52676,0.0604167,-0.0290324,0.604167,All
-0.117023,0.614583,-1.523,0.0614583,-0.0153106,0.614583,All
-0.0605995,0.625,-1.51736,0.0625,0.0232577,0.625,All
-0.0371761,0.635417,-1.50124,0.0635417,0.073087,0.635417,All
-0.0368395,0.645833,-1.49313,0.0645833,0.0838438,0.645833,All
0.0078871,0.65625,-1.48872,0.065625,0.0982682,0.65625,All
0.0163872,0.666667,-1.48724,0.0666667,0.158107,0.666667,All
0.0293373,0.677083,-1.43077,0.0677083,0.164722,0.677083,All
0.0366838,0.6875,-1.41719,0.06875,0.168101,0.6875,All
0.0811193,0.697917,-1.41309,0.0697917,0.200215,0.697917,All
0.0937597,0.708333,-1.39928,0.0708333,0.202604,0.708333,All
0.0997683,0.71875,-1.3912,0.071875,0.215715,0.71875,All
0.115852,0.729167,-1.38637,0.0729167,0.229912,0.729167,All
0.116758,0.739583,-1.37336,0.0739583,0.251233,0.739583,All
0.139993,0.75,-1.36386,0.075,0.270311,0.75,All
0.183277,0.760417,-1.35617,0.0760417,0.283028,0.760417,All
0.198589,0.770833,-1.35253,0.0770833,0.336168,0.770833,All
0.222742,0.78125,-1.34807,0.078125,0.401058,0.78125,All
0.287859,0.791667,-1.34253,0.0791667,0.446954,0.791667,All
0.428031,0.802083,-1.34207,0.0802083,0.570886,0.802083,All
0.52467,0.8125,-1.32927,0.08125,0.613622,0.8125,All
0.544939,0.822917,-1.3148,0.0822917,0.649925,0.822917,All
0.578572,0.833333,-1.31232,0.0833333,0.687378,0.833333,All
0.604147,0.84375,-1.30843,0.084375,0.697689,0.84375,All
