simulations, -2LL
1000,523.98
2000,520.649
3000,519.744
4000,519.958
5000,519.372
6000,518.588
7000,519.21
8000,518.945
9000,518.892
10000,519.003
11000,518.721
12000,518.641
13000,518.767
14000,519.035
15000,519.076
16000,519.185
17000,519.227
18000,519.049
19000,519.001
20000,519.042
21000,518.975
22000,519.073
23000,518.987
24000,518.966
25000,518.943
26000,519.12
27000,519.131
28000,519.117
29000,519.046
30000,519.033
