Cl_pop,0.10052,0.0094514,0.021338,3.3997e-8,-0.026944,-0.00052591,0.00013825,-7.0763e-5,nan,-0.001817,-9.3755e-5,-9.4271e-5
beta_Cl_logtCLCRMLMIN,0.0094514,0.066324,0.0025519,2.6359e-9,-0.00080727,1.969e-5,-0.00015363,-2.0743e-5,nan,-0.0002516,0.00013279,-5.6248e-5
V1_pop,0.021338,0.0025519,3.4605,1.3904e-7,1.7157,-0.00035765,-0.00095343,-4.8561e-5,nan,-0.0071564,-0.0011173,-4.9044e-5
Q_pop,3.3997e-8,2.6359e-9,1.3904e-7,6.2784e-13,-6.2766e-7,-4.2391e-9,3.177e-9,-1.3493e-9,nan,-3.1473e-8,3.7563e-10,-2.5948e-9
V2_pop,-0.026944,-0.00080727,1.7157,-6.2766e-7,1.8447,0.0045117,-0.0037648,0.0017884,nan,0.036708,-0.00096056,0.0030951
omega_Cl,-0.00052591,1.969e-5,-0.00035765,-4.2391e-9,0.0045117,0.0022964,2.97e-5,1.1464e-5,nan,0.00025381,2.7807e-5,2.7239e-6
omega_V1,0.00013825,-0.00015363,-0.00095343,3.177e-9,-0.0037648,2.97e-5,0.0045316,9.9613e-5,nan,0.0030131,2.0072e-5,-5.7402e-5
corr_V2_V1,-7.0763e-5,-2.0743e-5,-4.8561e-5,-1.3493e-9,0.0017884,1.1464e-5,9.9613e-5,1.6247e-5,nan,0.00014881,-1.8596e-6,6.3996e-6
omega_Q,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_V2,-0.001817,-0.0002516,-0.0071564,-3.1473e-8,0.036708,0.00025381,0.0030131,0.00014881,nan,0.0040969,1.7879e-6,0.00010482
a1,-9.3755e-5,0.00013279,-0.0011173,3.7563e-10,-0.00096056,2.7807e-5,2.0072e-5,-1.8596e-6,nan,1.7879e-6,0.00052838,-3.1323e-5
a2,-9.4271e-5,-5.6248e-5,-4.9044e-5,-2.5948e-9,0.0030951,2.7239e-6,-5.7402e-5,6.3996e-6,nan,0.00010482,-3.1323e-5,7.509e-5
