iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1520.46,1,5.25947,9.16311,10.2532,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1500.61,1,4.69899,14.0543,24.6074,43.8447,0.974679,0.974679,0.652534,0.998761,1.46202,1.56278,1.46202,1.16962
3,1494.99,1,4.88906,11.9276,23.4468,42.5392,0.95,0.95,0.49207,0.998761,1.425,1.52321,1.425,1.14
4,1473.61,1,4.22727,16.0882,22.851,41.819,0.925945,0.925945,0.492256,0.998761,1.38892,1.48464,1.38892,1.11113
5,1458.94,1,4.12809,12.3804,27.4028,48.296,0.9025,0.9025,0.677602,0.998761,1.35375,1.44705,1.35375,1.083
6,1453.14,1,4.1536,12.2317,32.7535,55.7881,0.879648,0.879648,0.887303,0.998761,1.31947,1.48739,1.31947,1.05558
7,1445.26,1,4.31333,13.3242,35.8059,59.7819,0.857375,0.857375,1.01011,0.998761,1.28606,1.44973,1.28606,1.02885
8,1419.48,1,4.61385,14.5062,28.5482,49.3872,0.835666,0.835666,0.865231,0.998761,1.2535,1.41302,1.2535,1.0028
9,1412.2,1,4.72722,11.9872,33.4569,56.1123,0.814506,0.814506,0.740945,0.998761,1.22176,1.37724,1.22176,0.977407
10,1401.11,1,5.17768,11.1228,30.321,51.7087,0.793882,0.793882,0.325541,0.998761,1.19082,1.36575,1.19082,0.952659
11,1394.9,1,5.2769,10.4748,31.5758,53.287,0.773781,0.773781,0.575134,0.998761,1.16067,1.36091,1.16067,0.928537
12,1372.67,1,5.17338,9.61993,26.1964,45.857,0.754188,0.754188,0.415687,0.998761,1.13128,1.34542,1.13128,0.905026
13,1363.33,1,5.22231,16.2095,21.7594,39.2344,0.735092,0.735092,0.540161,0.998761,1.10264,1.31135,1.10264,0.88211
14,1359.44,1,4.89437,13.2371,22.1182,39.5007,0.716479,0.716479,0.446281,0.998761,1.07472,1.3845,1.07472,0.859775
15,1346.04,1,4.95091,15.2796,22.0993,39.6402,0.698337,0.698337,0.992912,0.998761,1.04751,1.41114,1.04751,0.838005
16,1336,1,5.18867,16.5608,19.2028,35.4798,0.680655,0.680655,0.831857,0.998761,1.02098,1.37541,1.02098,0.816786
