parameter,value,se_sa,rse_sa
Cl_pop,0.381535923952415,0.4490999307043,117.708425998783
beta_Cl_centeredCLCR,0.528216921466008,0.227442343663987,43.0585114601679
beta_Cl_centeredHCM,2.04270939160233,1.18120282293612,57.8252994670751
V1_pop,21.3281723078179,1.57005719839618,7.36142401578719
Q_pop,5.03001729216991,1.17367538126691,23.3334263700036
V2_pop,27.7669894242703,4.62546723723294,16.6581517591171
omega_Cl,0.200694547121275,0.0389756945441402,19.4204053389593
omega_V1,0.206461264674509,0.0499527065196398,24.1947110991456
omega_Q,0.680409316634033,0.181524057257203,26.6786554533377
b,0.025512326401841,0.00254651908823275,9.98152441342626
