simulations,OFV
500,942.647
1000,943.873
1500,942.857
2000,940.641
2500,941.202
3000,941.505
3500,941.193
4000,941.24
4500,941.646
5000,941.671
5500,941.745
6000,941.891
6500,941.046
7000,940.816
7500,940.577
8000,940.858
8500,941.109
9000,940.87
9500,940.432
10000,940.169
10500,940.184
11000,940.173
11500,940.016
12000,939.812
12500,939.93
13000,939.623
13500,939.512
14000,939.474
14500,939.358
15000,939.367
15500,939.112
16000,939.243
16500,939.153
17000,939.239
17500,939.278
18000,939.092
18500,939.235
19000,939.145
19500,939.07
20000,938.869
20500,938.81
21000,938.693
21500,938.752
22000,938.864
22500,938.739
23000,938.56
23500,938.586
24000,938.598
24500,938.492
25000,938.541
25500,938.594
26000,938.611
26500,938.516
27000,938.427
27500,938.442
28000,938.56
28500,938.549
29000,938.63
29500,938.726
30000,938.827
