pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.85729,0.131795,-3.9548,0.0126357,-1.79883,0.10218,All
-1.42259,0.131795,-3.69951,0.0042119,-1.35028,0.204361,All
-0.987886,0.263589,-3.44422,0.0126357,-0.901724,0.255451,All
-0.553181,0.47446,-3.18892,0.00842381,-0.453171,0.485357,All
-0.118477,0.606255,-2.93363,0.00842381,-0.00461771,0.613082,All
0.316228,0.23723,-2.67834,0.00842381,0.443935,0.153271,All
0.750932,0.23723,-2.42304,0.00842381,0.892489,0.357631,All
1.18564,0.210871,-2.16775,0.0294833,1.34104,0.10218,All
1.62034,0.131795,-1.91246,0.0379071,1.78959,0.10218,All
2.05505,0.105436,-1.65716,0.08845,2.23815,0.0766353,All
,,-1.40187,0.130569,,,All
,,-1.14658,0.151629,,,All
,,-0.891286,0.210595,,,All
,,-0.635993,0.290621,,,All
,,-0.380701,0.349588,,,All
,,-0.125408,0.484369,,,All
,,0.129885,0.547547,,,All
,,0.385178,0.518064,,,All
,,0.640471,0.311681,,,All
,,0.895764,0.336952,,,All
,,1.15106,0.181112,,,All
,,1.40635,0.126357,,,All
,,1.66164,0.0505428,,,All
,,1.91694,0.0463309,,,All
,,2.17223,0.0210595,,,All
,,2.42752,0.0294833,,,All
,,2.68281,0.00842381,,,All
,,2.93811,0.0042119,,,All
,,3.1934,0,,,All
,,3.44869,0.0126357,,,All
,,3.70399,0.0126357,,,All
