Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
1.6913,0,7.17501,0,1.12726,0.00142857,8.09881,0,All
2.49861,0.00142857,9.17832,0.00142857,1.1986,0.00285714,10.2591,0.00142857,All
2.50566,0.00285714,10.0125,0.00285714,1.22176,0.00428571,11.1869,0.00285714,All
2.52711,0.00428571,10.0446,0.00428571,1.26347,0.00571429,11.2818,0.00428571,All
2.5347,0.00571429,10.4004,0.00571429,1.28631,0.00714286,11.5016,0.00571429,All
2.53721,0.00714286,10.5037,0.00714286,1.29065,0.00857143,11.7517,0.00714286,All
2.53993,0.00857143,10.5581,0.00857143,1.31197,0.01,11.9099,0.00857143,All
2.5638,0.01,10.7237,0.01,1.31787,0.0114286,12.1964,0.01,All
2.56737,0.0114286,10.9131,0.0114286,1.33864,0.0128571,12.2017,0.0114286,All
2.5767,0.0128571,10.9774,0.0128571,1.34501,0.0142857,12.5649,0.0128571,All
2.60356,0.0142857,11.1476,0.0142857,1.36025,0.0157143,12.6304,0.0142857,All
2.60605,0.0157143,11.1508,0.0157143,1.40247,0.0171429,12.6874,0.0157143,All
2.61162,0.0171429,11.1758,0.0171429,1.42886,0.0185714,12.7294,0.0171429,All
2.61872,0.0185714,11.1839,0.0185714,1.44049,0.02,12.8023,0.0185714,All
2.6233,0.02,11.2383,0.02,1.45214,0.0214286,12.8027,0.02,All
2.62405,0.0214286,11.3792,0.0214286,1.50293,0.0228571,12.8617,0.0214286,All
2.632,0.0228571,11.4083,0.0228571,1.52224,0.0242857,12.8916,0.0228571,All
2.64003,0.0242857,11.4535,0.0242857,1.5636,0.0257143,12.8952,0.0242857,All
2.64442,0.0257143,11.4575,0.0257143,1.60759,0.0271429,12.9928,0.0257143,All
2.64725,0.0271429,11.4602,0.0271429,1.61564,0.0285714,13.0011,0.0271429,All
2.65072,0.0285714,11.4809,0.0285714,1.62097,0.03,13.0039,0.0285714,All
2.6519,0.03,11.5075,0.03,1.6312,0.0314286,13.1417,0.03,All
2.65684,0.0314286,11.5691,0.0314286,1.66323,0.0328571,13.2838,0.0314286,All
2.66255,0.0328571,11.7346,0.0328571,1.66709,0.0342857,13.2957,0.0328571,All
2.66333,0.0342857,11.749,0.0342857,1.67161,0.0357143,13.2964,0.0342857,All
2.6645,0.0357143,11.8386,0.0357143,1.69525,0.0371429,13.3078,0.0357143,All
2.66552,0.0371429,11.8609,0.0371429,1.69748,0.0385714,13.3148,0.0371429,All
2.66733,0.0385714,11.8788,0.0385714,1.6996,0.04,13.3201,0.0385714,All
2.67423,0.04,11.9208,0.04,1.72814,0.0414286,13.4013,0.04,All
2.68131,0.0414286,11.9302,0.0414286,1.7754,0.0428571,13.5582,0.0414286,All
2.68554,0.0428571,11.9386,0.0428571,1.77949,0.0442857,13.5594,0.0428571,All
2.7023,0.0442857,11.9695,0.0442857,1.78333,0.0457143,13.6247,0.0442857,All
2.70425,0.0457143,12.0026,0.0457143,1.78837,0.0471429,13.6267,0.0457143,All
2.7049,0.0471429,12.0323,0.0471429,1.79741,0.0485714,13.6314,0.0471429,All
2.70907,0.0485714,12.041,0.0485714,1.80325,0.05,13.6422,0.0485714,All
