Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.6913,1.63807e-05,1.24989e-06,7.17501,0.000215136,0.000110453,1.12726,0.0158767,0.00388492,8.09881,0.000176974,0.000100702,All
1.83289,7.73722e-05,6.93259e-06,7.68262,0.000478318,0.000279225,1.44631,0.0321274,0.0114399,8.66325,0.000395486,0.000255517,All
1.97448,0.00028682,2.99705e-05,8.19023,0.000957888,0.000632558,1.76536,0.0507021,0.0246308,9.22769,0.000796456,0.000581376,All
2.11607,0.000871251,0.000105554,8.69784,0.00175519,0.0013054,2.08441,0.0689386,0.0437533,9.79213,0.00146793,0.00120545,All
2.25766,0.00224287,0.000313498,9.20545,0.00298027,0.00248688,2.40346,0.0850961,0.0683962,10.3566,0.0025072,0.0023077,All
2.39925,0.00502549,0.000807002,9.71306,0.00473815,0.0044213,2.72251,0.0983014,0.0977368,10.921,0.00400926,0.00412295,All
2.54084,0.0100133,0.0018406,10.2207,0.00711381,0.00740187,3.04155,0.108301,0.13078,11.4854,0.00605363,0.00693589,All
2.68243,0.0180539,0.00378684,10.7283,0.0101587,0.0117569,3.3606,0.115223,0.166516,12.0499,0.00869203,0.0110688,All
2.82402,0.0298802,0.00713225,11.2359,0.0138812,0.0178301,3.67965,0.119394,0.204011,12.6143,0.0119392,0.016863,All
2.96561,0.0459385,0.0124487,11.7435,0.0182423,0.0259577,3.9987,0.121225,0.242452,13.1788,0.0157681,0.0246564,All
3.1072,0.0662625,0.0203432,12.2511,0.0231569,0.036444,4.31775,0.12114,0.281161,13.7432,0.0201103,0.0347601,All
3.24879,0.0904269,0.0313949,12.7587,0.0285007,0.0495399,4.6368,0.119533,0.319589,14.3076,0.0248605,0.0474354,All
3.39038,0.117586,0.0460922,13.2663,0.0341194,0.0654251,4.95585,0.116758,0.35731,14.8721,0.0298851,0.0628763,All
3.53197,0.14658,0.0647798,13.7739,0.0398416,0.0841961,5.2749,0.113116,0.394001,15.4365,0.0350328,0.0811954,All
3.67356,0.176083,0.0876247,14.2816,0.0454909,0.105861,5.59395,0.108856,0.429424,16.001,0.0401452,0.102418,All
3.81515,0.204754,0.114604,14.7892,0.0508975,0.130338,5.913,0.104184,0.463418,16.5654,0.0450678,0.126479,All
3.95674,0.231371,0.14551,15.2968,0.055908,0.157466,6.23205,0.0992627,0.495877,17.1298,0.049659,0.153231,All
4.09833,0.25492,0.179978,15.8044,0.0603924,0.187008,6.55109,0.0942212,0.526745,17.6943,0.0537971,0.182452,All
4.23992,0.274654,0.217518,16.312,0.0642489,0.218671,6.87014,0.0891595,0.555998,18.2587,0.0573848,0.213858,All
4.38151,0.290107,0.257552,16.8196,0.0674061,0.252116,7.18919,0.0841534,0.583643,18.8232,0.060352,0.247116,All
4.5231,0.301078,0.299458,17.3272,0.0698224,0.286978,7.50824,0.0792597,0.609708,19.3876,0.0626555,0.281863,All
4.66469,0.307593,0.342601,17.8348,0.0714847,0.322874,7.82729,0.0745192,0.634235,19.9521,0.0642782,0.317718,All
4.80628,0.309863,0.386362,18.3424,0.0724048,0.359425,8.14634,0.0699604,0.657278,20.5165,0.0652263,0.354298,All
4.94787,0.308233,0.430164,18.8501,0.0726155,0.396261,8.46539,0.065602,0.678898,21.0809,0.0655257,0.391229,All
5.08946,0.303137,0.473484,19.3577,0.0721667,0.433034,8.78444,0.0614553,0.699161,21.6454,0.0652187,0.428155,All
5.23105,0.295059,0.515866,19.8653,0.0711203,0.469425,9.10349,0.0575254,0.718135,22.2098,0.0643595,0.464749,All
5.37264,0.284498,0.556922,20.3729,0.0695469,0.505148,9.42254,0.053813,0.735891,22.7743,0.0630104,0.500717,All
5.51423,0.271949,0.596336,20.8805,0.0675212,0.539954,9.74158,0.0503155,0.752496,23.3387,0.0612389,0.535801,All
5.65582,0.257883,0.633861,21.3881,0.0651195,0.573633,10.0606,0.0470277,0.768019,23.9031,0.0591139,0.569782,All
5.79742,0.242734,0.669313,21.8957,0.0624167,0.606013,10.3797,0.0439429,0.782526,24.4676,0.0567039,0.60248,All
5.93901,0.226895,0.702566,22.4033,0.059484,0.636961,10.6987,0.0410528,0.79608,25.032,0.0540744,0.633753,All
6.0806,0.21071,0.733549,22.9109,0.056388,0.666375,11.0178,0.0383486,0.808742,25.5965,0.0512866,0.663494,All
6.22219,0.19448,0.762233,23.4186,0.0531889,0.69419,11.3368,0.0358211,0.820569,26.1609,0.0483966,0.69163,All
6.36378,0.178457,0.788632,23.9262,0.0499404,0.720366,11.6559,0.0334605,0.831617,26.7253,0.0454543,0.718118,All
6.50537,0.16285,0.812789,24.4338,0.0466893,0.74489,11.9749,0.0312575,0.841937,27.2898,0.0425033,0.742941,All
6.64696,0.147824,0.834775,24.9414,0.0434753,0.767772,12.294,0.0292027,0.851578,27.8542,0.0395812,0.766104,All
6.78855,0.13351,0.854683,25.449,0.0403316,0.789039,12.613,0.0272868,0.860586,28.4187,0.036719,0.787634,All
6.93014,0.120001,0.87262,25.9566,0.0372849,0.808734,12.9321,0.0255011,0.869003,28.9831,0.033942,0.807572,All
7.07173,0.107361,0.888706,26.4642,0.0343563,0.826911,13.2511,0.0238371,0.876871,29.5475,0.0312704,0.825971,All
7.21332,0.095628,0.903066,26.9718,0.0315615,0.843636,13.5702,0.0222867,0.884226,30.112,0.0287191,0.842895,All
7.35491,0.0848154,0.91583,27.4794,0.0289117,0.858978,13.8892,0.0208424,0.891103,30.6764,0.0262989,0.858416,All
7.4965,0.0749191,0.927127,27.987,0.0264139,0.873013,14.2083,0.0194969,0.897536,31.2409,0.0240169,0.872609,All
7.63809,0.0659189,0.937088,28.4947,0.024072,0.88582,14.5273,0.0182434,0.903554,31.8053,0.0218768,0.885555,All
7.77968,0.0577825,0.945835,29.0023,0.0218866,0.897478,14.8464,0.0170755,0.909186,32.3697,0.0198797,0.897333,All
7.92127,0.0504684,0.953489,29.5099,0.0198563,0.908066,15.1654,0.0159874,0.914458,32.9342,0.0180244,0.908023,All
8.06286,0.0439282,0.960163,30.0175,0.0179776,0.917662,15.4845,0.0149733,0.919395,33.4986,0.0163079,0.917706,All
8.20445,0.0381093,0.965963,30.5251,0.0162456,0.926342,15.8035,0.0140281,0.92402,34.0631,0.0147258,0.926458,All
8.34604,0.0329567,0.970986,31.0327,0.0146542,0.934179,16.1226,0.013147,0.928353,34.6275,0.0132726,0.934354,All
8.48763,0.0284146,0.975324,31.5403,0.0131966,0.941242,16.4416,0.0123253,0.932415,35.1919,0.0119422,0.941464,All
8.62922,0.0244275,0.979059,32.0479,0.0118653,0.947598,16.7607,0.011559,0.936224,35.7564,0.0107277,0.947857,All
8.77081,0.0209418,0.982265,32.5555,0.0106527,0.953308,17.0797,0.0108441,0.939797,36.3208,0.00962211,0.953595,All
8.9124,0.017906,0.985011,33.0632,0.00955084,0.958431,17.3988,0.010177,0.943149,36.8853,0.00861817,0.958738,All
9.05399,0.0152716,0.987355,33.5708,0.00855193,0.963022,17.7178,0.00955431,0.946295,37.4497,0.00770869,0.963342,All
9.19558,0.0129934,0.989352,34.0784,0.00764827,0.96713,18.0369,0.00897288,0.94925,38.0141,0.00688658,0.967457,All
9.33717,0.0110296,0.991049,34.586,0.0068324,0.970801,18.3559,0.00842982,0.952025,38.5786,0.00614495,0.971131,All
9.47876,0.00934215,0.992488,35.0936,0.00609712,0.97408,18.675,0.00792244,0.954633,39.143,0.00547719,0.974408,All
9.62035,0.00789632,0.993706,35.6012,0.00543562,0.977004,18.994,0.00744825,0.957084,39.7075,0.004877,0.977327,All
9.76194,0.00666097,0.994734,36.1088,0.00484142,0.979609,19.3131,0.00700493,0.959389,40.2719,0.00433842,0.979925,All
9.90353,0.00560825,0.995601,36.6164,0.00430847,0.981929,19.6321,0.00659034,0.961557,40.8363,0.00385586,0.982235,All
10.0451,0.0047134,0.99633,37.124,0.00383111,0.983993,19.9512,0.00620247,0.963597,41.4008,0.00342411,0.984287,All
10.1867,0.00395454,0.996942,37.6316,0.0034041,0.985827,20.2702,0.00583949,0.965517,41.9652,0.00303833,0.986109,All
10.3283,0.00331247,0.997455,38.1393,0.00302257,0.987457,20.5893,0.00549968,0.967325,42.5297,0.00269405,0.987725,All
10.4699,0.00277035,0.997885,38.6469,0.00268207,0.988903,20.9083,0.00518145,0.969029,43.0941,0.00238717,0.989157,All
10.6115,0.00231356,0.998244,39.1545,0.00237849,0.990186,21.2273,0.00488332,0.970634,43.6585,0.0021139,0.990426,All
10.7531,0.0019294,0.998544,39.6621,0.00210809,0.991323,21.5464,0.00460394,0.972147,44.223,0.00187082,0.991549,All
10.8947,0.00160691,0.998793,40.1697,0.00186746,0.992331,21.8654,0.00434203,0.973573,44.7874,0.00165479,0.992543,All
11.0363,0.00133665,0.999001,40.6773,0.00165351,0.993223,22.1845,0.00409641,0.974919,45.3519,0.00146296,0.993422,All
11.1778,0.00111052,0.999174,41.1849,0.00146342,0.994014,22.5035,0.00386599,0.976189,45.9163,0.00129277,0.994199,All
11.3194,0.000921622,0.999317,41.6925,0.00129465,0.994713,22.8226,0.00364976,0.977388,46.4807,0.00114188,0.994885,All
11.461,0.000764045,0.999436,42.2001,0.00114491,0.995331,23.1416,0.00344676,0.978519,47.0452,0.0010082,0.995491,All
11.6026,0.000632777,0.999535,42.7078,0.00101215,0.995878,23.4607,0.00325613,0.979588,47.6096,0.000889845,0.996026,All
11.7442,0.000523568,0.999617,43.2154,0.000894496,0.996361,23.7797,0.00307705,0.980598,48.1741,0.00078512,0.996498,All
11.8858,0.000432822,0.999684,43.723,0.000790292,0.996788,24.0988,0.00290875,0.981553,48.7385,0.000692507,0.996915,All
12.0274,0.000357505,0.99974,44.2306,0.000698045,0.997166,24.4178,0.00275055,0.982455,49.3029,0.000610647,0.997282,All
12.169,0.000295061,0.999786,44.7382,0.000616421,0.997499,24.7369,0.00260178,0.983309,49.8674,0.000538327,0.997606,All
12.3106,0.000243345,0.999824,45.2458,0.000544225,0.997793,25.0559,0.00246183,0.984116,50.4318,0.000474463,0.997891,All
12.4522,0.000200553,0.999855,45.7534,0.000480394,0.998053,25.375,0.00233013,0.984881,50.9963,0.000418089,0.998143,All
12.5937,0.000165179,0.999881,46.261,0.000423979,0.998282,25.694,0.00220616,0.985604,51.5607,0.000368345,0.998365,All
12.7353,0.000135961,0.999902,46.7686,0.000374133,0.998484,26.0131,0.00208943,0.986289,52.1251,0.000324467,0.99856,All
12.8769,0.000111848,0.99992,47.2763,0.000330106,0.998663,26.3321,0.00197947,0.986938,52.6896,0.000285775,0.998732,All
13.0185,9.19625e-05,0.999934,47.7839,0.000291227,0.99882,26.6512,0.00187587,0.987553,53.254,0.000251666,0.998883,All
13.1601,7.55752e-05,0.999946,48.2915,0.000256904,0.998959,26.9702,0.00177821,0.988136,53.8185,0.000221604,0.999017,All
13.3017,6.20795e-05,0.999956,48.7991,0.000226609,0.999082,27.2893,0.00168614,0.988688,54.3829,0.000195116,0.999134,All
13.4433,5.09721e-05,0.999964,49.3067,0.000199875,0.99919,27.6083,0.00159929,0.989212,54.9473,0.000171782,0.999238,All
13.5849,4.18357e-05,0.99997,49.8143,0.000176287,0.999285,27.9274,0.00151736,0.989709,55.5118,0.00015123,0.999329,All
13.7265,3.43245e-05,0.999976,50.3219,0.000155477,0.999369,28.2464,0.00144004,0.990181,56.0762,0.000133131,0.999409,All
13.8681,2.81525e-05,0.99998,50.8295,0.000137122,0.999443,28.5655,0.00136704,0.990629,56.6407,0.000117195,0.999479,All
14.0097,2.30833e-05,0.999984,51.3371,0.000120934,0.999509,28.8845,0.0012981,0.991054,57.2051,0.000103164,0.999541,All
14.1512,1.89216e-05,0.999987,51.8447,0.000106657,0.999567,29.2036,0.00123299,0.991457,57.7696,9.08139e-05,0.999596,All
14.2928,1.55064e-05,0.999989,52.3524,9.40681e-05,0.999617,29.5226,0.00117146,0.991841,58.334,7.99428e-05,0.999644,All
14.4344,1.27047e-05,0.999991,52.86,8.29675e-05,0.999662,29.8417,0.0011133,0.992205,58.8984,7.03746e-05,0.999687,All
14.576,1.04071e-05,0.999993,53.3676,7.31799e-05,0.999702,30.1607,0.00105831,0.992552,59.4629,6.19536e-05,0.999724,All
14.7176,8.52356e-06,0.999994,53.8752,6.45503e-05,0.999737,30.4798,0.00100631,0.992881,60.0273,5.45427e-05,0.999757,All
14.8592,6.97979e-06,0.999995,54.3828,5.69419e-05,0.999768,30.7988,0.000957108,0.993194,60.5918,4.80208e-05,0.999786,All
15.0008,5.71486e-06,0.999996,54.8904,5.02339e-05,0.999795,31.1179,0.000910553,0.993492,61.1562,4.22815e-05,0.999811,All
15.1424,4.67863e-06,0.999997,55.398,4.43196e-05,0.999819,31.4369,0.000866484,0.993775,61.7206,3.72308e-05,0.999833,All
15.284,3.82993e-06,0.999997,55.9056,3.91051e-05,0.99984,31.756,0.000824758,0.994045,62.2851,3.27861e-05,0.999853,All
15.4256,3.13494e-06,0.999998,56.4132,3.45074e-05,0.999859,32.075,0.00078524,0.994302,62.8495,2.88745e-05,0.999871,All
15.5671,2.56591e-06,0.999998,56.9209,3.04535e-05,0.999875,32.3941,0.000747801,0.994546,63.414,2.54321e-05,0.999886,All
15.7087,2.10009e-06,0.999999,57.4285,2.68787e-05,0.99989,32.7131,0.000712323,0.994779,63.9784,2.24025e-05,0.999899,All
