parameter,value,se_lin,rse_lin
Cl_pop,4.82318868869355,0.344599781209865,7.14464648703607
V1_pop,21.9097513850874,1.77934083603916,8.12122787139543
Q_pop,5.37408113738525,0.783479040491771,14.5788465127821
V2_pop,41.5025161509393,12.8295110546228,30.9126102329881
omega_Cl,0.256563589785268,0.0517037633983157,20.1524165769544
omega_V1,0.277573854013443,0.0606494069210408,21.8498270078793
omega_Q,0.409401964759143,0.13034881410221,31.8388345251094
omega_V2,0.985771254605639,0.242654298394722,24.6156800840978
corr_V2_V1,0.360441948887227,0.290631365756594,80.631948266245
a1,0.305604670540183,0.0224774850636913,7.35508558293966
a2,0.0633017653837362,0.00658638326533888,10.4047386757891
