simulations,OFV
500,1097.51
1000,1099.49
1500,1098.01
2000,1096.1
2500,1095.98
3000,1095.99
3500,1095.65
4000,1095.74
4500,1095.74
5000,1095.75
5500,1095.76
6000,1096.13
6500,1095.77
7000,1095.79
7500,1095.6
8000,1095.81
8500,1095.98
9000,1095.75
9500,1095.58
10000,1095.4
10500,1095.26
11000,1095.21
11500,1095.05
12000,1094.77
12500,1094.93
13000,1094.8
13500,1094.65
14000,1094.59
14500,1094.65
15000,1094.69
15500,1094.47
16000,1094.6
16500,1094.52
17000,1094.6
17500,1094.72
18000,1094.47
18500,1094.62
19000,1094.58
19500,1094.55
20000,1094.42
20500,1094.37
21000,1094.3
21500,1094.41
22000,1094.51
22500,1094.47
23000,1094.28
23500,1094.23
24000,1094.18
24500,1094.07
25000,1094.11
25500,1094.11
26000,1094.01
26500,1094.05
27000,1093.96
27500,1093.97
28000,1094.09
28500,1094.08
29000,1094.19
29500,1094.23
30000,1094.29
