simulations, -2LL
1000,596.683
2000,595.873
3000,595.758
4000,595.812
5000,595.937
6000,595.877
7000,596.018
8000,596.067
9000,595.575
10000,595.611
11000,595.61
12000,595.624
13000,595.67
14000,595.699
15000,595.752
16000,595.771
17000,595.811
18000,595.787
19000,595.834
20000,595.838
21000,595.801
22000,595.818
23000,595.819
24000,595.78
25000,595.782
26000,595.769
27000,595.79
28000,592.028
29000,592.063
30000,592.121
