simulations,OFV
500,941.542
1000,943.783
1500,943.522
2000,943.13
2500,943.754
3000,942.922
3500,942.752
4000,942.64
4500,942.862
5000,942.42
5500,942.111
6000,942.431
6500,942.114
7000,942.265
7500,942.567
8000,942.789
8500,943.019
9000,942.901
9500,942.861
10000,942.422
10500,942.313
11000,942.537
11500,942.584
12000,941.871
12500,941.467
13000,941.446
13500,941.471
14000,941.636
14500,941.571
15000,941.578
15500,941.67
16000,941.801
16500,941.784
17000,941.829
17500,941.891
18000,941.878
18500,941.984
19000,941.854
19500,941.771
20000,941.522
20500,941.382
21000,941.206
21500,941.274
22000,941.418
22500,941.451
23000,941.383
23500,941.244
24000,941.251
24500,941.217
25000,941.271
25500,941.282
26000,941.145
26500,941.161
27000,941.21
27500,941.213
28000,941.237
28500,941.253
29000,941.336
29500,941.405
30000,941.444
