simulations, -2LL
1000,538.621
2000,538.064
3000,537.557
4000,537.496
5000,537.564
6000,537.687
7000,537.615
8000,537.656
9000,537.351
10000,537.375
11000,537.453
12000,537.453
13000,537.462
14000,537.404
15000,537.398
16000,537.335
17000,537.363
18000,537.327
19000,537.297
20000,537.295
21000,537.266
22000,537.239
23000,537.253
24000,537.271
25000,537.289
26000,537.33
27000,537.332
28000,537.35
29000,537.331
30000,537.336
