iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1568.89,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1541.34,1,5.62234,31.9141,13.9343,54.4314,0.974679,0.974679,0.974679,0.976065,0.974679,0.974679
3,1517.86,1,5.54344,27.1246,13.0103,71.5375,0.95,0.95,0.95,0.960942,0.95,0.95
4,1511.4,1,5.21944,27.4539,14.815,79.7641,0.925945,0.925945,0.925945,0.93661,0.925945,0.925945
5,1501.82,1,5.4095,29.0616,12.4231,78.1843,0.9025,0.9025,0.9025,1.01147,0.9025,0.9025
6,1496.95,1,5.37961,25.9718,10.752,67.6271,0.879648,0.879648,0.879648,0.985863,0.879648,0.879648
7,1479.59,1,4.95946,26.4555,10.8171,70.8618,0.857375,0.857375,0.857375,0.9609,0.857375,0.857375
8,1462.41,1,5.1646,22.9959,10.6958,57.4397,0.835666,0.835666,0.835666,1.01741,0.835666,0.835666
9,1466.69,1,5.10752,22.4904,9.5539,55.5814,0.814506,0.814506,0.844695,1.06418,0.814506,0.814506
10,1445.38,1,5.04554,22.6455,8.75343,59.874,0.793882,0.793882,0.905451,1.03723,0.793882,0.793882
11,1443.59,1,5.47666,22.1288,7.72387,55.7699,0.773781,0.773781,0.882525,1.10666,0.773781,0.773781
12,1429.08,1,5.17495,21.8381,7.72547,50.1467,0.754188,0.754188,0.896267,1.07864,0.754188,0.754188
13,1426.01,1,5.13697,20.1047,10.1146,67.5198,0.735092,0.735092,0.96237,1.157,0.735092,0.735092
14,1415.26,1,5.14238,21.4853,9.64989,57.8204,0.716479,0.716479,0.991831,1.12771,0.716479,0.716479
15,1402.51,1,5.4285,18.7612,10.0291,62.629,0.698337,0.698337,1.03345,1.09915,0.698337,0.698337
16,1397.64,1,5.35478,19.8779,10.6191,57.7897,0.680655,0.680655,1.00729,1.07132,0.680655,0.680655
17,1379.39,1,5.32298,17.4208,8.78164,50.6865,0.66342,0.66342,0.981781,1.04419,0.66342,0.66342
18,1363.2,1,5.402,19.3893,8.45087,39.9185,0.646622,0.646622,0.956922,1.16427,0.646622,0.646622
19,1360.22,1,5.2011,18.9798,11.1134,48.8641,0.630249,0.630249,0.932692,1.13479,0.630249,0.630249
20,1334.09,1,5.4588,20.3873,9.35487,43.8816,0.614291,0.614291,0.909075,1.10605,0.614291,0.614291
21,1328.61,1,5.68399,20.9169,9.89173,38.0853,0.598737,0.598737,0.886057,1.07805,0.598737,0.598737
22,1312.6,1,5.67174,20.0399,10.8225,43.3295,0.583577,0.583577,0.912718,1.05075,0.583577,0.583577
23,1315.49,1,5.54923,19.0463,9.37982,38.938,0.5688,0.5688,0.913013,1.02414,0.5688,0.5688
24,1299.6,1,5.4455,20.653,7.98024,44.1953,0.554398,0.554398,0.94239,1.01456,0.554398,0.554398
25,1286.97,1,5.54682,18.9429,8.93723,40.3328,0.54036,0.54036,0.918529,0.988867,0.54036,0.54036
26,1274.35,1,5.47034,18.3816,9.5297,41.088,0.526678,0.526678,0.895271,0.963828,0.526678,0.526678
27,1263.22,1,5.55142,19.0204,9.42629,37.51,0.513342,0.513342,0.872602,0.964009,0.513342,0.513342
28,1245.44,1,5.74979,20.0875,8.56492,27.4269,0.500344,0.500344,0.850507,0.939599,0.500344,0.500344
29,1239.6,1,5.54896,19.9388,8.36521,24.0141,0.487675,0.487675,0.828972,0.915808,0.487675,0.487675
30,1232.72,1,5.7139,20.7434,9.62187,21.8038,0.475327,0.475327,0.807982,0.892619,0.475327,0.475327
31,1219.75,1,5.67202,21.2081,7.07175,23.5332,0.463291,0.463291,0.983316,0.870018,0.463291,0.463291
32,1206.59,1,5.70743,20.9381,6.75206,22.1809,0.45156,0.45156,0.958417,0.847988,0.45156,0.45156
33,1196.09,1,5.60309,22.2568,6.38222,18.5123,0.440127,0.440127,0.93415,0.870265,0.440127,0.440127
34,1191.4,1,5.60267,22.3076,6.4204,18.9218,0.428982,0.428982,0.910497,0.874757,0.428982,0.428982
35,1168.93,1,5.64239,21.4365,6.72811,21.7463,0.41812,0.41812,0.887442,0.852608,0.41812,0.41812
36,1165.44,1,5.66786,20.6207,8.46359,18.845,0.407533,0.407533,0.927743,0.831019,0.407533,0.407533
