parameter,value
Cl_pop,5.66028386499721
beta_Cl_logtWTKG,0.753132722940458
beta_Cl_tCLCRMLMIN,0.610885174300222
V1_pop,40.8815103063449
Q_pop,12.039131288603
V2_pop,47.2393824253961
omega_Cl,0.183040327944709
omega_V1,0.287298482143509
omega_Q,0.64453652224059
omega_V2,0.284348463523707
corr_V2_V1,0.998400075586676
a1,0.303764992752937
a2,0.0627576812332785
