standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.88155,0.00142857,-2.89487,0.00142857,-2.69748,0.00142857,-2.84388,0.00142857,All
-2.87244,0.00285714,-2.84966,0.00285714,-2.69308,0.00285714,-2.83838,0.00285714,All
-2.8111,0.00428571,-2.52236,0.00428571,-2.43785,0.00428571,-2.52762,0.00428571,All
-2.79831,0.00571429,-2.4622,0.00571429,-2.30824,0.00571429,-2.38772,0.00571429,All
-2.77981,0.00714286,-2.36092,0.00714286,-2.27458,0.00714286,-2.38449,0.00714286,All
-2.77709,0.00857143,-2.35576,0.00857143,-2.21953,0.00857143,-2.3695,0.00857143,All
-2.76895,0.01,-2.35209,0.01,-2.19929,0.01,-2.3673,0.01,All
-2.76413,0.0114286,-2.34851,0.0114286,-2.13935,0.0114286,-2.31333,0.0114286,All
-2.74012,0.0128571,-2.32611,0.0128571,-2.12088,0.0128571,-2.31018,0.0128571,All
-2.73344,0.0142857,-2.31847,0.0142857,-2.08259,0.0142857,-2.2955,0.0142857,All
-2.72636,0.0157143,-2.30438,0.0157143,-2.07522,0.0157143,-2.29462,0.0157143,All
-2.70564,0.0171429,-2.30083,0.0171429,-2.02491,0.0171429,-2.28764,0.0171429,All
-2.69967,0.0185714,-2.29618,0.0185714,-1.99219,0.0185714,-2.28238,0.0185714,All
-2.69359,0.02,-2.28204,0.02,-1.97876,0.02,-2.25171,0.02,All
-2.69162,0.0214286,-2.27227,0.0214286,-1.94735,0.0214286,-2.19999,0.0214286,All
-2.68605,0.0228571,-2.24995,0.0228571,-1.92284,0.0228571,-2.1834,0.0228571,All
-2.682,0.0242857,-2.22006,0.0242857,-1.91504,0.0242857,-2.15859,0.0242857,All
-2.67208,0.0257143,-2.12689,0.0257143,-1.90933,0.0257143,-2.15137,0.0257143,All
-2.66002,0.0271429,-2.11153,0.0271429,-1.90302,0.0271429,-2.13918,0.0271429,All
-2.65759,0.0285714,-2.11037,0.0285714,-1.89598,0.0285714,-2.11151,0.0285714,All
-2.64228,0.03,-2.08795,0.03,-1.89417,0.03,-2.08874,0.03,All
-2.62123,0.0314286,-2.07597,0.0314286,-1.89166,0.0314286,-2.08059,0.0314286,All
-2.60347,0.0328571,-2.07365,0.0328571,-1.8822,0.0328571,-2.05332,0.0328571,All
-2.59702,0.0342857,-2.07126,0.0342857,-1.85673,0.0342857,-2.05125,0.0342857,All
-2.59669,0.0357143,-2.06628,0.0357143,-1.8379,0.0357143,-2.03541,0.0357143,All
-2.59526,0.0371429,-2.0598,0.0371429,-1.81383,0.0371429,-2.03159,0.0371429,All
-2.58838,0.0385714,-2.03926,0.0385714,-1.81358,0.0385714,-2.03051,0.0385714,All
-2.58001,0.04,-2.03441,0.04,-1.80234,0.04,-2.02814,0.04,All
-2.57541,0.0414286,-2.03055,0.0414286,-1.76864,0.0414286,-2.01072,0.0414286,All
-2.57504,0.0428571,-2.02913,0.0428571,-1.74324,0.0428571,-1.99061,0.0428571,All
-2.56236,0.0442857,-2.02819,0.0442857,-1.74269,0.0442857,-1.98962,0.0442857,All
-2.55501,0.0457143,-2.02482,0.0457143,-1.7419,0.0457143,-1.98416,0.0457143,All
-2.53672,0.0471429,-2.023,0.0471429,-1.72856,0.0471429,-1.97884,0.0471429,All
-2.53271,0.0485714,-2.00396,0.0485714,-1.72782,0.0485714,-1.97596,0.0485714,All
-2.52709,0.05,-1.98962,0.05,-1.72269,0.05,-1.96359,0.05,All
-2.52473,0.0514286,-1.97161,0.0514286,-1.7041,0.0514286,-1.94784,0.0514286,All
-2.51937,0.0528571,-1.96377,0.0528571,-1.70326,0.0528571,-1.93517,0.0528571,All
-2.49883,0.0542857,-1.95196,0.0542857,-1.70285,0.0542857,-1.92441,0.0542857,All
-2.49855,0.0557143,-1.9113,0.0557143,-1.6973,0.0557143,-1.92039,0.0557143,All
-2.49199,0.0571429,-1.91065,0.0571429,-1.69634,0.0571429,-1.90803,0.0571429,All
-2.48022,0.0585714,-1.89944,0.0585714,-1.6833,0.0585714,-1.89287,0.0585714,All
-2.48017,0.06,-1.89577,0.06,-1.68027,0.06,-1.88892,0.06,All
-2.47916,0.0614286,-1.87678,0.0614286,-1.66877,0.0614286,-1.88863,0.0614286,All
-2.47181,0.0628571,-1.8552,0.0628571,-1.66774,0.0628571,-1.88344,0.0628571,All
-2.46992,0.0642857,-1.85075,0.0642857,-1.66446,0.0642857,-1.87708,0.0642857,All
-2.45069,0.0657143,-1.821,0.0657143,-1.6585,0.0657143,-1.86169,0.0657143,All
-2.44754,0.0671429,-1.81402,0.0671429,-1.65787,0.0671429,-1.79421,0.0671429,All
-2.43984,0.0685714,-1.80941,0.0685714,-1.64666,0.0685714,-1.78665,0.0685714,All
-2.37525,0.07,-1.75764,0.07,-1.63428,0.07,-1.76878,0.07,All
-2.32302,0.0714286,-1.74988,0.0714286,-1.62256,0.0714286,-1.76197,0.0714286,All
-1.81768,0.0728571,-1.74498,0.0728571,-1.62254,0.0728571,-1.73912,0.0728571,All
-1.80891,0.0742857,-1.74296,0.0742857,-1.61125,0.0742857,-1.73059,0.0742857,All
-1.80453,0.0757143,-1.72313,0.0757143,-1.60421,0.0757143,-1.7167,0.0757143,All
-1.78733,0.0771429,-1.65673,0.0771429,-1.5505,0.0771429,-1.68456,0.0771429,All
-1.77807,0.0785714,-1.65159,0.0785714,-1.54708,0.0785714,-1.67676,0.0785714,All
-1.7554,0.08,-1.64129,0.08,-1.54296,0.08,-1.63841,0.08,All
-1.74114,0.0814286,-1.63013,0.0814286,-1.53839,0.0814286,-1.6192,0.0814286,All
-1.73777,0.0828571,-1.6217,0.0828571,-1.53327,0.0828571,-1.61569,0.0828571,All
-1.73286,0.0842857,-1.61297,0.0842857,-1.53183,0.0842857,-1.59704,0.0842857,All
-1.70664,0.0857143,-1.61191,0.0857143,-1.52343,0.0857143,-1.59169,0.0857143,All
-1.70384,0.0871429,-1.59127,0.0871429,-1.52194,0.0871429,-1.5844,0.0871429,All
-1.70377,0.0885714,-1.57567,0.0885714,-1.51471,0.0885714,-1.57913,0.0885714,All
-1.69871,0.09,-1.57072,0.09,-1.50036,0.09,-1.56924,0.09,All
-1.69804,0.0914286,-1.56422,0.0914286,-1.49533,0.0914286,-1.54917,0.0914286,All
-1.68275,0.0928571,-1.51367,0.0928571,-1.49433,0.0928571,-1.54546,0.0928571,All
