simulations,OFV
500,954.987
1000,955.072
1500,954.452
2000,954.279
2500,954.845
3000,954.998
3500,954.814
4000,954.932
4500,955.101
5000,954.819
5500,954.64
6000,954.765
6500,954.333
7000,954.268
7500,954.538
8000,954.727
8500,954.957
9000,954.772
9500,954.687
10000,954.259
10500,953.788
11000,953.959
11500,953.877
12000,953.545
12500,953.561
13000,953.609
13500,953.438
14000,953.481
14500,953.437
15000,953.471
15500,953.529
16000,953.624
16500,953.608
17000,953.657
17500,953.687
18000,953.555
18500,953.605
19000,953.535
19500,953.546
20000,953.419
20500,953.354
21000,953.208
21500,953.224
22000,953.228
22500,953.178
23000,953.046
23500,953.072
24000,953.05
24500,953.056
25000,953.115
25500,953.146
26000,953.082
26500,953.119
27000,953.126
27500,953.153
28000,953.192
28500,953.137
29000,953.21
29500,953.292
30000,953.396
