simulations,OFV
500,951.401
1000,952.669
1500,951.265
2000,950.146
2500,950.968
3000,951.042
3500,950.559
4000,950.483
4500,950.518
5000,950.906
5500,950.93
6000,950.749
6500,950.475
7000,950.482
7500,950.173
8000,950.378
8500,950.444
9000,950.145
9500,950.068
10000,949.945
10500,949.918
11000,949.804
11500,949.662
12000,949.373
12500,949.408
13000,948.873
13500,948.58
14000,948.493
14500,948.521
15000,948.568
15500,948.323
16000,948.453
16500,948.444
17000,948.564
17500,948.538
18000,948.392
18500,948.53
19000,948.443
19500,948.36
20000,948.31
20500,948.292
21000,948.205
21500,948.275
22000,948.373
22500,948.395
23000,948.237
23500,948.15
24000,948.15
24500,948.211
25000,948.302
25500,948.298
26000,948.317
26500,948.331
27000,948.241
27500,948.273
28000,948.371
28500,948.363
29000,948.463
29500,948.553
30000,948.614
