pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.88932,0.0229235,-3.84924,0.00835745,-1.97922,0.0234195,All
-1.38947,0.160464,-3.59192,0.0167149,-1.48996,0.140517,All
-0.88962,0.550164,-3.3346,0.00417872,-1.0007,0.421551,All
-0.389769,0.343852,-3.07728,0.00417872,-0.511432,0.421551,All
0.110083,0.52724,-2.81996,0.00835745,-0.022168,0.49181,All
0.609934,0.298005,-2.56264,0.00835745,0.467096,0.374712,All
1.10978,0.091694,-2.30532,0.0167149,0.95636,0.0936781,All
1.60964,0.0687705,-2.048,0.0334298,1.44562,0.117098,All
2.10949,0.114617,-1.79068,0.0585021,1.93489,0.0702586,All
2.60934,0.0229235,-1.53336,0.104468,2.42415,0.0936781,All
,,-1.27604,0.104468,,,All
,,-1.01872,0.183864,,,All
,,-0.761404,0.26326,,,All
,,-0.504084,0.376085,,,All
,,-0.246764,0.405336,,,All
,,0.0105558,0.484732,,,All
,,0.267876,0.472196,,,All
,,0.525196,0.497268,,,All
,,0.782516,0.305047,,,All
,,1.03984,0.192221,,,All
,,1.29716,0.167149,,,All
,,1.55448,0.117004,,,All
,,1.8118,0.075217,,,All
,,2.06912,0.0417872,,,All
,,2.32644,0.0167149,,,All
,,2.58376,0.0125362,,,All
,,2.84108,0.0125362,,,All
,,3.0984,0.00835745,,,All
,,3.35572,0,,,All
,,3.61304,0.00417872,,,All
,,3.87036,0.00835745,,,All
