iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1249.9,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1242.22,1,9.06495,13.1466,47.1279,81.988,0.95,0.95,0.285,0.285,0.886231,0.974679,1.17887,0.974679,1.05154,0.974679
3,1219.96,1,8.98039,13.4205,44.4733,83.0155,0.9025,0.9025,0.27075,0.27075,0.874275,0.95,1.14902,0.95,1.08564,0.95
4,1199.67,1,8.94074,13.2395,44.1347,71.1707,0.857375,0.857375,0.257212,0.257212,0.886624,0.925945,1.11993,0.925945,1.23978,0.925945
5,1189.9,1,8.98835,12.4158,47.1955,76.1423,0.814506,0.814506,0.244352,0.244352,0.854547,0.9025,1.09157,0.9025,1.26575,0.9025
6,1172.78,1,9.10011,13.6647,45.4581,59.6109,0.773781,0.773781,0.232134,0.232134,0.866985,0.879648,1.16204,0.879648,1.2337,0.879648
7,1156.31,1,8.81475,13.3984,45.1171,64.1357,0.735092,0.735092,0.220528,0.220528,0.869757,0.857375,1.13261,0.857375,1.35398,0.857375
8,1142.92,1,8.90257,12.9593,44.1132,58.5235,0.698337,0.698337,0.209501,0.209501,0.861293,0.835666,1.10394,0.835666,1.3197,0.835666
9,1125.84,1,9.00955,12.553,40.867,60.3059,0.66342,0.66342,0.199026,0.199026,0.867943,0.814506,1.07598,0.814506,1.28628,0.814506
10,1106.74,1,9.14791,13.2517,42.8904,54.4816,0.630249,0.630249,0.189075,0.189075,0.871607,0.793882,1.04874,0.793882,1.25371,0.793882
11,1091.99,1,8.85901,13.7581,42.9734,52.4349,0.598737,0.598737,0.179621,0.179621,0.871886,0.773781,1.02218,0.773781,1.27657,0.773781
12,1088.95,1,8.95744,13.1251,43.3181,44.755,0.5688,0.5688,0.17064,0.17064,0.864748,0.754188,0.996302,0.754188,1.42589,0.754188
13,1066,1,9.0631,14.1709,44.7103,44.4152,0.54036,0.54036,0.162108,0.162108,0.854982,0.735092,0.971075,0.735092,1.38979,0.735092
14,1053.5,1,9.0629,14.0715,43.3198,39.9185,0.513342,0.398972,0.154003,0.161516,0.859155,0.716479,0.946487,0.716479,1.37101,0.716479
15,1034.64,1,9.04131,13.73,44.2247,50.8031,0.487675,0.379023,0.146302,0.15344,0.856197,0.698337,0.922522,0.698337,1.33629,0.698337
16,1031.88,1,9.01286,13.2514,45.2334,48.0948,0.463291,0.500055,0.138987,0.145992,0.861569,0.680655,0.899163,0.680655,1.30246,0.680655
