simulations, -2LL
1000,595.039
2000,594.708
3000,594.772
4000,595.114
5000,595.43
6000,595.42
7000,595.662
8000,595.458
9000,595.071
10000,595.071
11000,595.144
12000,595.237
13000,595.313
14000,595.286
15000,595.266
16000,595.416
17000,595.533
18000,595.594
19000,595.514
20000,595.525
21000,595.537
22000,595.567
23000,595.589
24000,595.555
25000,595.563
26000,595.603
27000,595.649
28000,595.633
29000,595.624
30000,595.673
