time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.9284,1.68651,0.87998,1.20493,1.3746,1.50728,1.62748,1.74178,1.87278,2.02933,2.24964,2.64605,All
-59.8569,3.29753,1.72501,2.36707,2.69533,2.95064,3.18156,3.40717,3.65291,3.95028,4.37058,5.12592,All
-59.7853,4.83431,2.5436,3.48604,3.95913,4.33215,4.67428,4.99619,5.35077,5.78394,6.38059,7.45884,All
-59.7137,6.30283,3.32886,4.56968,5.17888,5.66326,6.0999,6.51475,6.97333,7.52478,8.29316,9.63384,All
-59.6421,7.71815,4.07119,5.60604,6.35218,6.93964,7.47047,7.97806,8.52422,9.18793,10.1071,11.7061,All
-59.5706,9.07203,4.7954,6.60847,7.48763,8.16795,8.78279,9.37775,10.0198,10.7729,11.8328,13.701,All
-59.499,10.3789,5.49092,7.57048,8.56851,9.35001,10.0467,10.7164,11.4345,12.2929,13.5091,15.6002,All
-59.4274,11.638,6.16823,8.51001,9.61683,10.492,11.2488,12.0072,12.8064,13.7456,15.0926,17.3803,All
-59.3559,12.8358,6.83142,9.41102,10.634,11.5896,12.414,13.2431,14.1116,15.1446,16.6025,19.0927,All
-59.2843,14.0069,7.45735,10.294,11.599,12.6394,13.5439,14.4426,15.3868,16.4935,18.0479,20.7165,All
-59.2127,15.1218,8.05731,11.1357,12.5438,13.6532,14.623,15.5871,16.6174,17.7955,19.4364,22.3028,All
-59.1411,16.1961,8.63377,11.9492,13.4632,14.6503,15.6797,16.6949,17.7845,19.0298,20.7849,23.7884,All
-59.0696,17.2386,9.19227,12.7301,14.3435,15.5875,16.6981,17.7709,18.927,20.229,22.0733,25.2582,All
-58.998,18.2535,9.74256,13.4904,15.208,16.4827,17.6752,18.812,20.0222,21.3896,23.3388,26.6821,All
-58.9264,19.2224,10.2476,14.2387,16.0434,17.3742,18.6092,19.8234,21.0759,22.5203,24.5406,28.0074,All
-58.8549,20.1735,10.7398,14.9566,16.8433,18.233,19.532,20.792,22.1177,23.6038,25.6924,29.307,All
-58.7833,21.103,11.2062,15.6687,17.6374,19.0649,20.4375,21.7482,23.1079,24.6533,26.8157,30.5617,All
-58.7117,21.9868,11.6909,16.3519,18.4054,19.8938,21.3048,22.659,24.0724,25.6652,27.901,31.7914,All
-58.6401,22.8574,12.1112,17.0199,19.1509,20.6843,22.1493,23.5596,25.013,26.6377,28.97,32.9641,All
-58.5686,23.6888,12.5409,17.6738,19.8608,21.461,22.9725,24.4019,25.9188,27.5831,29.9891,34.0798,All
-58.497,24.4954,12.9485,18.3035,20.5447,22.2036,23.7646,25.2379,26.796,28.5444,31.0045,35.1645,All
-58.4254,25.2932,13.3579,18.9152,21.2222,22.9274,24.5479,26.0418,27.6462,29.4477,31.99,36.2102,All
-58.3539,26.0645,13.7379,19.5217,21.886,23.6322,25.3143,26.824,28.4708,30.3233,32.9318,37.2291,All
-58.2823,26.8203,14.1463,20.0935,22.5128,24.3151,26.0529,27.5953,29.287,31.1877,33.8748,38.2396,All
-58.2107,27.5391,14.5091,20.685,23.1283,24.9829,26.7757,28.3433,30.0754,32.0086,34.7813,39.2173,All
-58.1391,28.267,14.8653,21.2468,23.7377,25.644,27.4636,29.074,30.8328,32.822,35.6422,40.1384,All
-58.0676,28.9746,15.2307,21.7855,24.3344,26.2848,28.1403,29.7844,31.5954,33.636,36.5016,41.0702,All
-57.996,29.5691,15.5576,22.2557,24.8369,26.8243,28.716,30.3913,32.225,34.3117,37.2332,41.784,All
-57.9244,28.5239,15.8117,21.5424,24.0165,25.8937,27.7011,29.3267,31.0727,33.1015,35.8155,40.2194,All
-57.8529,27.5424,15.9962,20.8763,23.1989,25.0393,26.7373,28.3247,30.0046,31.9317,34.556,38.7716,All
-57.7813,26.621,16.0554,20.2978,22.4569,24.2187,25.8559,27.3731,28.9956,30.8789,33.3301,37.4042,All
-57.7097,25.763,16.0275,19.7477,21.7685,23.4389,25.0294,26.5065,28.0375,29.8698,32.2497,36.1386,All
-57.6381,24.9689,15.9834,19.2447,21.1249,22.7331,24.2509,25.6691,27.171,28.9129,31.198,34.9762,All
-57.5666,24.2147,15.8248,18.7622,20.5278,22.0654,23.5124,24.8914,26.3334,28.0299,30.2364,33.9078,All
-57.495,23.4922,15.6458,18.3132,20.0063,21.4482,22.8347,24.1615,25.5684,27.2053,29.2911,32.8859,All
-57.4234,22.8391,15.467,17.9034,19.5058,20.8761,22.1953,23.4762,24.8478,26.424,28.4398,31.9346,All
-57.3519,22.2398,15.2687,17.5226,19.0272,20.3515,21.6039,22.8444,24.171,25.6685,27.6618,31.0188,All
-57.2803,21.6705,15.0011,17.1571,18.5924,19.8473,21.0463,22.2518,23.51,24.9695,26.897,30.1458,All
-57.2087,21.1408,14.7303,16.7794,18.1679,19.3696,20.5402,21.7,22.8992,24.3408,26.1642,29.3188,All
-57.1371,20.6476,14.4457,16.441,17.7889,18.9423,20.0645,21.1865,22.3428,23.7156,25.4865,28.5798,All
-57.0656,20.1678,14.1567,16.1001,17.4099,18.5326,19.6256,20.7031,21.8192,23.1355,24.8299,27.8348,All
-56.994,19.7389,13.8636,15.7488,17.0387,18.1445,19.2,20.2439,21.3269,22.5917,24.2314,27.1567,All
-56.9224,19.3083,13.551,15.4296,16.698,17.7763,18.8048,19.8088,20.8482,22.1073,23.6934,26.5318,All
-56.8509,18.9119,13.2118,15.1075,16.3398,17.418,18.4147,19.4017,20.4152,21.6242,23.1794,25.9599,All
-56.7793,18.5405,12.9215,14.8078,16.0148,17.0792,18.0391,19.0211,19.9951,21.1765,22.6999,25.4332,All
-56.7077,18.1574,12.6159,14.509,15.709,16.7377,17.6922,18.6493,19.6222,20.7684,22.238,24.9184,All
-56.6361,17.8106,12.3198,14.1923,15.3917,16.4057,17.3473,18.2881,19.2351,20.3847,21.8136,24.478,All
-56.5646,17.4703,12.0087,13.9083,15.0822,16.0803,17.017,17.9304,18.8773,20.0182,21.4496,24.0998,All
-56.493,17.1354,11.7117,13.6213,14.774,15.765,16.69,17.5872,18.521,19.6429,21.0751,23.7502,All
-56.4214,16.8152,11.4371,13.3332,14.4656,15.4619,16.3743,17.259,18.1948,19.2999,20.7288,23.4219,All
-56.3498,16.4967,11.1733,13.057,14.1796,15.1703,16.0748,16.9404,17.8733,18.9537,20.4041,23.1468,All
-56.2783,16.1992,10.9083,12.7996,13.9061,14.8832,15.7784,16.6211,17.5554,18.6278,20.0998,22.9051,All
-56.2067,15.9073,10.6502,12.5604,13.6451,14.6099,15.4753,16.3282,17.2602,18.3025,19.8114,22.6816,All
-56.1351,15.6128,10.4149,12.3145,13.3867,14.3302,15.1863,16.0341,16.9453,17.9955,19.49,22.4719,All
-56.0636,15.3221,10.1387,12.0723,13.1575,14.0693,14.9043,15.746,16.6541,17.6929,19.2093,22.3197,All
-55.992,15.0566,9.91054,11.854,12.9279,13.8095,14.6513,15.464,16.3662,17.414,18.9307,22.0996,All
-55.9204,14.7882,9.70466,11.6274,12.6996,13.5632,14.3764,15.1803,16.0581,17.0964,18.5648,21.6254,All
-55.8488,14.5246,9.50644,11.4036,12.4639,13.3249,14.1246,14.907,15.7701,16.7727,18.2057,21.1507,All
-55.7773,14.2691,9.3001,11.1957,12.2387,13.0907,13.883,14.6575,15.4865,16.4728,17.8775,20.6506,All
-55.7057,14.0285,9.09821,10.9903,12.0352,12.8715,13.6391,14.3993,15.2121,16.1822,17.5565,20.2552,All
-55.6341,13.7903,8.91378,10.7965,11.833,12.6604,13.4106,14.162,14.9556,15.9085,17.2452,19.8015,All
-55.5626,13.5617,8.73037,10.6205,11.6268,12.4539,13.1919,13.9348,14.7043,15.6377,16.9422,19.435,All
-55.491,13.3475,8.53968,10.4429,11.4296,12.2448,12.9762,13.712,14.455,15.3837,16.6491,19.0499,All
-55.4194,13.1322,8.3554,10.279,11.2464,12.0519,12.7724,13.4967,14.2208,15.1407,16.3762,18.6779,All
-55.3478,12.9258,8.18739,10.1067,11.0688,11.8665,12.5612,13.2815,13.9867,14.8977,16.1032,18.3516,All
-55.2763,12.7245,8.0266,9.92627,10.8905,11.682,12.3584,13.0645,13.7718,14.6628,15.853,18.0306,All
-55.2047,12.5299,7.86734,9.77405,10.7152,11.5062,12.1726,12.864,13.5677,14.4313,15.6093,17.7321,All
-55.1331,12.3448,7.72251,9.61067,10.5517,11.3337,11.991,12.6732,13.3675,14.2084,15.3883,17.4511,All
-55.0616,12.1567,7.5674,9.4484,10.3838,11.167,11.8183,12.4854,13.1738,13.9899,15.1291,17.1637,All
-54.99,11.9746,7.40716,9.29498,10.2376,10.9963,11.6355,12.3055,12.9783,13.7845,14.9064,16.8982,All
-54.9184,11.8009,7.25621,9.13893,10.0878,10.8251,11.464,12.1236,12.7905,13.595,14.6943,16.6523,All
-54.8468,11.6263,7.10883,9.0007,9.93902,10.6652,11.3,11.959,12.6022,13.395,14.4705,16.3957,All
-54.7753,11.4617,6.95306,8.86421,9.78934,10.5122,11.1486,11.7876,12.4276,13.2088,14.2725,16.1419,All
-54.7037,11.3063,6.81997,8.71595,9.64595,10.3584,10.9946,11.6196,12.2604,13.0279,14.0709,15.9541,All
-54.6321,11.1493,6.68985,8.57687,9.50585,10.2113,10.8451,11.4564,12.1031,12.8449,13.8656,15.7438,All
-54.5606,10.9995,6.56018,8.44878,9.36776,10.0643,10.6967,11.3065,11.9468,12.6749,13.6832,15.5344,All
-54.489,10.8485,6.4331,8.32388,9.23662,9.9272,10.5482,11.1558,11.7885,12.5019,13.5175,15.3277,All
-54.4174,10.6998,6.32633,8.20256,9.09352,9.79219,10.4054,11.0132,11.6439,12.3442,13.33,15.1381,All
-54.3458,10.5577,6.20796,8.07956,8.96948,9.65704,10.2603,10.88,11.4926,12.1969,13.1637,14.9581,All
-54.2743,10.422,6.08879,7.94215,8.84874,9.52753,10.125,10.7378,11.3514,12.0496,13.0061,14.7849,All
-54.2027,10.2919,5.98377,7.83508,8.72948,9.40526,9.99053,10.6038,11.2127,11.9094,12.8487,14.6096,All
-54.1311,10.1649,5.87265,7.71753,8.61086,9.27108,9.86575,10.4661,11.083,11.7708,12.7057,14.4625,All
-54.0596,10.0306,5.77488,7.6032,8.49452,9.15498,9.74535,10.3356,10.9508,11.6227,12.5585,14.293,All
-53.988,9.90934,5.66639,7.48337,8.38393,9.02912,9.6268,10.2065,10.8166,11.4911,12.4192,14.1379,All
-53.9164,9.78571,5.57046,7.37587,8.27128,8.91459,9.5073,10.077,10.6913,11.3646,12.2802,13.9981,All
-53.8448,9.66497,5.47293,7.26785,8.15909,8.80308,9.3945,9.96242,10.5705,11.2367,12.1314,13.8611,All
-53.7733,9.54916,5.36927,7.16343,8.04575,8.68756,9.27872,9.84383,10.4459,11.1086,12.001,13.721,All
-53.7017,9.43679,5.27899,7.0628,7.94342,8.58312,9.16419,9.72566,10.3307,10.995,11.88,13.5782,All
-53.6301,9.3287,5.19293,6.96544,7.83913,8.47957,9.05796,9.61129,10.2177,10.8777,11.7606,13.4482,All
-53.5586,9.22418,5.11257,6.86557,7.74342,8.37684,8.95391,9.5026,10.104,10.7706,11.6341,13.3313,All
-53.487,9.1162,5.03392,6.76691,7.64079,8.2723,8.85397,9.39124,9.99291,10.6606,11.5148,13.2012,All
-53.4154,9.01133,4.96032,6.66863,7.55019,8.17334,8.75018,9.28679,9.88836,10.5504,11.3973,13.0807,All
