iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1249.55,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1233.48,1,11.7411,13.0622,54.1601,73.5204,0.95,0.95,0.285,0.285,1.05864,0.974679,1.19134,0.974679,0.974679,0.974679
3,1213.99,1,11.594,12.3963,53.1556,58.1661,0.9025,0.9025,0.27075,0.27075,1.05106,0.95,1.16118,0.95,0.95,0.95
4,1195.89,1,11.5476,13.0955,53.1679,51.7992,0.857375,0.857375,0.257212,0.257212,1.03669,0.925945,1.13178,0.925945,0.930843,0.925945
5,1188.77,1,11.5456,11.9119,56.309,54.6676,0.814506,0.814506,0.244352,0.244352,1.03969,0.9025,1.17801,0.9025,0.907274,0.9025
6,1165.79,1,11.4655,14.3789,50.0161,54.3418,0.773781,0.773781,0.232134,0.232134,1.04353,0.879648,1.1482,0.879648,0.884301,0.879648
7,1147.33,1,11.351,14.3866,52.1961,56.8475,0.735092,0.735092,0.220528,0.220528,1.04382,0.857375,1.14215,0.857375,0.95404,0.857375
8,1133.62,1,11.2212,14.1386,54.8296,55.6898,0.698337,0.698337,0.209501,0.209501,1.05972,0.835666,1.15659,0.835666,0.971607,0.835666
9,1116.18,1,11.2337,13.3204,53.2686,56.347,0.66342,0.66342,0.199026,0.199026,1.05047,0.814506,1.1273,0.814506,0.947005,0.814506
10,1090.71,1,10.9516,13.0997,51.8832,52.4365,0.630249,0.630249,0.189075,0.189075,1.0588,0.793882,1.09876,0.793882,0.923026,0.793882
11,1081.29,1,11.0742,12.8816,52.6075,56.6212,0.598737,0.598737,0.179621,0.179621,1.05662,0.773781,1.1012,0.773781,0.920194,0.773781
12,1076.46,1,11.189,11.9053,52.4157,57.3614,0.5688,0.5688,0.17064,0.17064,1.05165,0.754188,1.0792,0.754188,0.931856,0.754188
13,1056.42,1,11.2269,10.2595,56.1192,55.1574,0.54036,0.54036,0.162108,0.162108,1.06299,0.735092,1.05188,0.735092,0.908261,0.735092
14,1028.9,1,11.3367,11.7612,51.9386,50.1611,0.513342,0.513342,0.154003,0.154003,1.06595,0.716479,1.02893,0.716479,0.885263,0.716479
15,1016.62,1,11.3413,11.7218,54.5102,54.4673,0.487675,0.27866,0.146302,0.163858,1.0697,0.698337,1.00287,0.698337,0.862848,0.698337
16,1014.96,1,11.3806,11.7524,55.4642,59.3823,0.463291,0.247595,0.138987,0.167351,1.08238,0.680655,0.977479,0.680655,0.841,0.680655
17,991.692,1,11.2868,10.473,54.9335,57.2505,0.440127,0.237028,0.132038,0.161266,1.06163,0.66342,0.952729,0.66342,0.860086,0.66342
18,987.671,1,11.2922,9.86054,54.2322,55.5631,0.41812,0.153627,0.125436,0.163399,1.08477,0.646622,0.951166,0.646622,0.838308,0.646622
19,987.64,1,11.299,9.18534,53.1085,55.9436,0.397214,0.223434,0.119164,0.163076,1.09679,0.630249,1.07597,0.630249,0.817082,0.630249
20,982.325,1,11.3497,8.2984,54.341,54.7021,0.377354,0.328242,0.113206,0.164275,1.0675,0.614291,1.13224,0.614291,0.796393,0.614291
21,969.547,1,11.2067,8.38363,54.1421,60.7253,0.358486,0.171812,0.107546,0.173078,1.07214,0.598737,1.10357,0.598737,0.776228,0.598737
22,956.723,1,11.303,8.87575,54.1037,62.1159,0.0888741,0.192452,0.120037,0.169261,1.06767,0.583577,1.07563,0.583577,0.756573,0.583577
23,945.505,1,11.3409,9.738,53.7811,57.0127,0.00587868,0.223784,0.124953,0.15914,1.07784,0.5688,1.04839,0.5688,0.737416,0.5688
24,938.109,1,11.3358,10.6993,54.1294,63.7202,2.22045e-16,0.226033,0.121344,0.165998,1.06543,0.554398,1.02185,0.554398,0.718745,0.554398
25,936.575,1,11.381,11.2743,54.4646,57.5265,2.22045e-16,0.290743,0.120812,0.160957,1.06409,0.54036,0.995972,0.54036,0.700546,0.54036
26,930.264,1,11.2918,10.706,54.3679,56.4799,2.22045e-16,0.139376,0.118302,0.170445,1.06664,0.526678,0.970754,0.526678,0.682807,0.526678
27,920.286,1,11.3959,10.6256,54.3653,53.9699,2.10942e-16,0.100451,0.112387,0.182797,1.05802,0.513342,0.946173,0.513342,0.665518,0.513342
28,918.969,1,11.3364,11.0454,52.7271,55.5533,2.22045e-16,0.178419,0.110221,0.176506,1.07173,0.500344,0.922216,0.500344,0.648667,0.500344
29,912.963,1,11.2296,11.1059,51.7215,56.4698,2.22045e-16,0.186867,0.107668,0.174685,1.07039,0.487675,0.898865,0.487675,0.632242,0.487675
30,908.27,1,11.2941,10.977,49.8406,51.6787,2.10942e-16,0.132744,0.102285,0.188441,1.06614,0.475327,0.887575,0.475327,0.616234,0.475327
31,907.114,1,11.2842,10.9697,50.6109,52.3439,2.22045e-16,0.10922,0.103258,0.183742,1.0788,0.463291,0.897145,0.463291,0.60063,0.463291
32,909.961,1,11.2678,11.893,50.5513,54.7204,2.22045e-16,0.169955,0.100909,0.189361,1.06722,0.45156,0.874429,0.45156,0.655259,0.45156
33,906.225,1,11.244,11.6017,49.698,56.8323,2.22045e-16,0.0951894,0.099782,0.19734,1.06377,0.440127,0.852288,0.440127,0.645883,0.440127
34,896.675,1,11.2651,12.0082,50.4868,58.2605,2.22045e-16,0.159906,0.0979706,0.19004,1.04819,0.428982,0.835636,0.428982,0.629529,0.428982
35,892.925,1,11.4261,12.0346,50.7395,53.9413,2.22045e-16,0.111551,0.0954812,0.191443,1.08238,0.41812,0.898871,0.41812,0.613589,0.41812
36,897.125,1,11.4502,12.141,51.178,54.6035,2.22045e-16,0.101156,0.0987778,0.190918,1.07271,0.407533,0.914371,0.407533,0.674341,0.407533
37,882.661,1,11.3311,12.1263,51.1817,54.7398,2.22045e-16,0.100883,0.0973321,0.186654,1.06224,0.397214,0.895435,0.397214,0.657266,0.397214
38,880.095,1,11.432,11.8011,50.7036,51.7522,2.22045e-16,0.102755,0.100675,0.186896,1.07555,0.387157,0.872762,0.387157,0.640624,0.387157
39,884.504,1,11.2949,11.8439,50.972,54.4963,2.22045e-16,0.0779898,0.0987285,0.194919,1.06089,0.377354,0.850664,0.377354,0.624403,0.377354
40,886.284,1,11.3432,12.1528,52.0775,55.6902,2.22045e-16,0.0776214,0.0976434,0.196062,1.0737,0.367799,0.829124,0.367799,0.608593,0.367799
41,891.924,1,11.3553,12.101,51.2748,55.2524,2.22045e-16,0.0922862,0.102034,0.19118,1.08605,0.358486,0.819784,0.358486,0.593183,0.358486
42,883.144,1,11.4158,12.4149,49.5695,54.9212,2.22045e-16,0.124401,0.0986529,0.196525,1.0695,0.349409,0.799026,0.349409,0.578163,0.349409
43,886.999,1,11.3657,13.2675,49.8231,57.6944,2.22045e-16,0.145287,0.101243,0.192249,1.0744,0.340562,0.778794,0.340562,0.586298,0.340562
44,884.387,1,11.2914,13.4809,49.0773,53.508,2.22045e-16,0.127211,0.103861,0.186198,1.09047,0.331938,0.759075,0.331938,0.579713,0.331938
45,874.766,1,11.4129,13.4422,49.6857,52.5218,2.22045e-16,0.144569,0.101994,0.187081,1.07269,0.323534,0.739855,0.323534,0.570917,0.323534
46,870.579,1,11.4654,13.5995,50.101,51.8101,2.22045e-16,0.091578,0.101195,0.189113,1.07525,0.315341,0.721121,0.315341,0.564893,0.315341
47,863.213,1,11.5611,13.731,51.3583,51.3047,2.22045e-16,0.176722,0.104425,0.17533,1.07652,0.307357,0.702862,0.307357,0.55059,0.307357
48,866.673,1,11.4873,13.4231,50.9224,52.3228,2.22045e-16,0.140448,0.102054,0.182653,1.06919,0.299574,0.73821,0.299574,0.587128,0.299574
49,873.32,1,11.5221,13.721,48.8282,54.9341,2.22045e-16,0.175851,0.103051,0.186113,1.07061,0.291989,0.788178,0.291989,0.572261,0.291989
50,868.04,1,11.5756,14.2133,49.354,54.7157,2.22045e-16,0.132716,0.1042,0.190083,1.05624,0.284596,0.817285,0.284596,0.557771,0.284596
51,866.431,1,11.529,13.7338,48.9288,57.3368,2.22045e-16,0.184833,0.101652,0.183562,1.07742,0.27739,0.80557,0.27739,0.543648,0.27739
