simulations,OFV
500,1414.01
1000,1413.85
1500,1413.79
2000,1413.23
2500,1414.49
3000,1414.56
3500,1414.45
4000,1414.68
4500,1415.08
5000,1414.94
5500,1415.15
6000,1415.47
6500,1415.39
7000,1415.08
7500,1415.46
8000,1415.57
8500,1415.91
9000,1415.92
9500,1415.75
10000,1415.23
10500,1415.13
11000,1415.32
11500,1415.38
12000,1414.57
12500,1414
13000,1413.87
13500,1413.95
14000,1413.95
14500,1413.82
15000,1413.97
15500,1413.86
16000,1414.06
16500,1413.92
17000,1414.02
17500,1414.1
18000,1413.94
18500,1414.13
19000,1414.06
19500,1414.1
20000,1413.99
20500,1413.97
21000,1413.63
21500,1413.7
22000,1413.82
22500,1413.62
23000,1413.57
23500,1413.6
24000,1413.6
24500,1413.36
25000,1413.48
25500,1413.58
26000,1413.39
26500,1413.38
27000,1413.37
27500,1413.41
28000,1413.54
28500,1413.55
29000,1413.66
29500,1413.79
30000,1413.87
