iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1575.77,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1553.47,1,4.86644,34.2241,13.1637,68.3154,0.974679,0.974679,0.983029,1.04061,0.974679,0.974679
3,1530.22,1,5.05673,30.1172,13.7965,88.5393,0.95,0.95,0.972069,1.01426,0.95,0.95
4,1522.72,1,4.16661,29.7563,13.4216,114.045,0.925945,0.925945,0.947532,0.988575,0.925945,0.925945
5,1507.47,1,4.34659,30.2695,12.2261,120.71,0.9025,0.9025,0.971773,0.963544,0.9025,0.9025
6,1498.98,1,4.10212,30.006,8.88274,118.978,0.879648,0.879648,0.958124,0.939146,0.879648,0.879648
7,1486.86,1,4.26561,30.3182,9.41265,131.002,0.857375,0.857375,0.960192,0.915367,0.857375,0.857375
8,1475.47,1,4.35593,29.2392,9.49854,145.959,0.835666,0.835666,0.935879,0.892189,0.835666,0.835666
9,1460.39,1,4.45914,28.2546,7.7328,148.359,0.814506,0.814506,0.912182,0.939431,0.814506,0.814506
10,1454.33,1,3.72411,27.497,7.85113,167.785,0.793882,0.793882,0.889085,0.952281,0.793882,0.793882
11,1435.09,1,4.2039,26.8609,6.4297,140.367,0.773781,0.773781,0.866573,1.09432,0.773781,0.773781
12,1422.83,1,4.11662,28.6711,5.95197,145.69,0.754188,0.754188,0.844631,1.06661,0.754188,0.754188
13,1429.09,1,3.67761,27.5596,6.94398,216.707,0.735092,0.735092,0.869834,1.03961,0.735092,0.735092
14,1409,1,3.64737,28.6409,6.61615,214.495,0.716479,0.716479,0.970819,1.01328,0.716479,0.716479
15,1400.42,1,3.33752,27.8351,6.9815,239.775,0.698337,0.698337,0.946237,0.987626,0.698337,0.698337
16,1379.74,1,3.38344,25.8081,8.30066,240.621,0.680655,0.680655,0.922278,0.962619,0.680655,0.680655
17,1363.57,1,3.55928,24.0865,6.80448,276.028,0.66342,0.66342,0.898925,0.938245,0.66342,0.66342
18,1361.84,1,3.44856,23.0428,6.89802,200.482,0.646622,0.646622,0.876164,0.914488,0.646622,0.646622
19,1338.88,1,3.64222,26.6433,5.86623,222.57,0.630249,0.630249,0.853979,0.891332,0.630249,0.630249
20,1325.51,1,3.68873,27.5022,5.44179,227.902,0.614291,0.614291,0.832356,0.868763,0.614291,0.614291
21,1326.15,1,3.65315,29.7637,5.78707,244.066,0.598737,0.598737,0.81128,0.846766,0.598737,0.598737
22,1310.8,1,3.44027,27.3154,5.52671,285.416,0.583577,0.583577,0.790738,0.837723,0.583577,0.583577
23,1300.57,1,3.28418,26.4301,5.15598,309.198,0.5688,0.5688,0.770716,0.816511,0.5688,0.5688
24,1292.52,1,3.39644,27.2917,5.07359,326.132,0.554398,0.554398,0.751201,0.795837,0.554398,0.554398
25,1284.9,1,3.51011,24.4248,4.59331,287.876,0.54036,0.54036,0.746731,0.779064,0.54036,0.54036
26,1259.77,1,3.58027,25.872,4.77566,270.821,0.526678,0.526678,0.727824,0.759338,0.526678,0.526678
27,1255.25,1,3.53291,27.1105,5.27755,268.055,0.513342,0.513342,0.709395,0.740111,0.513342,0.513342
28,1242.46,1,3.54411,28.5569,5.11687,255.834,0.500344,0.500344,0.691432,0.721371,0.500344,0.500344
29,1226.42,1,3.51036,26.7513,4.88935,250.313,0.487675,0.487675,0.673925,0.703105,0.487675,0.487675
30,1214.88,1,3.66617,28.1811,5.14686,257.199,0.475327,0.475327,0.656861,0.685302,0.475327,0.475327
31,1203.94,1,3.41079,29.0064,4.56082,276.173,0.463291,0.463291,0.640229,0.66795,0.463291,0.463291
32,1192.55,1,3.35269,27.934,4.82122,296.598,0.45156,0.45156,0.624018,0.651037,0.45156,0.45156
33,1180.73,1,3.59121,26.2953,4.3673,282.042,0.440127,0.440127,0.608217,0.640216,0.440127,0.440127
34,1166.98,1,3.52165,25.9851,4.98124,255.474,0.428982,0.428982,0.592817,0.624005,0.428982,0.428982
35,1152.56,1,3.5358,25.187,5.07466,281.412,0.41812,0.41812,0.577806,0.608205,0.41812,0.41812
36,1151.15,1,3.40699,24.6457,5.63602,281.506,0.407533,0.407533,0.563176,0.592805,0.407533,0.407533
37,1134.01,1,3.28081,25.6168,5.45734,294.893,0.397214,0.397214,0.602048,0.577795,0.397214,0.397214
