pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.82805,0.0488835,-2.01889,0.02122,-1.69951,0.0758789,All
-1.35925,0.0733252,-1.47891,0.1061,-1.24648,0.177051,All
-0.890444,0.586602,-0.938938,0.33952,-0.793456,0.556445,All
-0.421642,0.439951,-0.39896,0.4244,-0.340431,0.480566,All
0.0471593,0.464393,0.141017,0.466841,0.112593,0.455273,All
0.515961,0.391068,0.680995,0.488061,0.565618,0.354101,All
0.984763,0.0733252,1.22097,0.1061,1.01864,0.025293,All
1.45356,0.122209,1.76095,0.0636601,1.47167,0.126465,All
1.92237,0.0488835,2.30093,0,1.92469,0.0758789,All
2.39117,0.097767,2.8409,0.02122,2.37772,0.101172,All
