simulations,OFV
500,939.513
1000,939.734
1500,938.493
2000,938.539
2500,939.671
3000,939.627
3500,939.215
4000,939.299
4500,939.483
5000,939.493
5500,939.434
6000,939.488
6500,939.335
7000,939.272
7500,939.339
8000,939.425
8500,939.63
9000,939.374
9500,939.125
10000,939.059
10500,938.993
11000,939.11
11500,939.093
12000,938.999
12500,938.979
13000,938.841
13500,938.82
14000,938.768
14500,938.778
15000,938.801
15500,938.76
16000,938.85
16500,938.689
17000,938.72
17500,938.782
18000,938.739
18500,938.846
19000,938.699
19500,938.579
20000,938.435
20500,938.369
21000,938.162
21500,938.213
22000,938.274
22500,938.293
23000,938.124
23500,938.144
24000,938.172
24500,938.141
25000,938.185
25500,938.164
26000,938.137
26500,938.089
27000,938.013
27500,938.038
28000,938.133
28500,938.105
29000,938.188
29500,938.218
30000,938.267
