Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_bias_abscissa,Cl_vs_bias_spline,Cl_vs_bias_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_bias_abscissa,Q_vs_bias_spline,Q_vs_bias_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_bias_abscissa,V1_vs_bias_spline,V1_vs_bias_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_bias_abscissa,V2_vs_bias_spline,V2_vs_bias_regression,bias_vs_Cl_abscissa,bias_vs_Cl_spline,bias_vs_Cl_regression,bias_vs_Q_abscissa,bias_vs_Q_spline,bias_vs_Q_regression,bias_vs_V1_abscissa,bias_vs_V1_spline,bias_vs_V1_regression,bias_vs_V2_abscissa,bias_vs_V2_spline,bias_vs_V2_regression
-1.0247,0.0410253,0.0246033,-0.311745,-0.0948839,-0.0995286,-0.609992,-0.0875824,-0.105525,-0.521421,-0.0543642,-0.0447119,-0.36296,-0.274345,0.0551354,-0.311745,-0.200997,-0.293754,-0.609992,-0.193371,-0.297368,-0.521421,0.0926068,0.0187507,-0.36296,-0.144597,-0.12796,-1.0247,-0.0347762,-0.0781262,-0.609992,-0.331228,-0.325833,-0.521421,-0.00407159,-0.0125326,-0.36296,-0.273846,-0.231676,-1.0247,-0.0611983,-0.140691,-0.311745,-0.536425,-0.541633,-0.521421,-0.0340028,-0.0573078,-0.36296,-3.61082e-05,-0.563136,-1.0247,1.26914,1.00253,-0.311745,0.819829,0.51353,-0.609992,0.443406,0.183204
-1.00045,0.0399797,0.0242799,-0.305873,-0.098416,-0.0974745,-0.598813,-0.0906479,-0.103371,-0.466345,-0.0552533,-0.0425121,-0.356643,-0.259067,0.0541607,-0.305873,-0.198533,-0.288341,-0.598813,-0.203214,-0.291918,-0.466345,0.0906165,0.017909,-0.356643,-0.143325,-0.125728,-1.00045,-0.0369252,-0.0761749,-0.598813,-0.3261,-0.319732,-0.466345,-0.000992059,-0.0118749,-0.356643,-0.271963,-0.227853,-1.00045,-0.0665941,-0.13748,-0.305873,-0.525349,-0.531664,-0.466345,-0.0249537,-0.0552556,-0.356643,-0.0278833,-0.538878,-1.00045,1.24676,0.99945,-0.305873,0.812049,0.520207,-0.598813,0.496658,0.195952
-0.976198,0.0389342,0.0239564,-0.300001,-0.101948,-0.0954203,-0.587635,-0.0937134,-0.101217,-0.411269,-0.0561424,-0.0403123,-0.350326,-0.243789,0.0531861,-0.300001,-0.196069,-0.282928,-0.587635,-0.213057,-0.286467,-0.411269,0.0886262,0.0170673,-0.350326,-0.142053,-0.123497,-0.976198,-0.0390742,-0.0742237,-0.587635,-0.320971,-0.313632,-0.411269,0.00208748,-0.0112171,-0.350326,-0.270081,-0.22403,-0.976198,-0.07199,-0.134269,-0.300001,-0.514274,-0.521695,-0.411269,-0.0159046,-0.0532034,-0.350326,-0.0557305,-0.514621,-0.976198,1.22439,0.99637,-0.300001,0.804269,0.526884,-0.587635,0.54991,0.2087
-0.951946,0.0378886,0.023633,-0.29413,-0.10548,-0.0933662,-0.576456,-0.0967788,-0.0990635,-0.356194,-0.0570315,-0.0381125,-0.344009,-0.228511,0.0522115,-0.29413,-0.193605,-0.277514,-0.576456,-0.222899,-0.281016,-0.356194,0.0866358,0.0162256,-0.344009,-0.14078,-0.121266,-0.951946,-0.0412232,-0.0722724,-0.576456,-0.315843,-0.307532,-0.356194,0.00516701,-0.0105594,-0.344009,-0.268198,-0.220206,-0.951946,-0.0773858,-0.131058,-0.29413,-0.503199,-0.511726,-0.356194,-0.00685557,-0.0511512,-0.344009,-0.0835778,-0.490363,-0.951946,1.20202,0.99329,-0.29413,0.796488,0.533561,-0.576456,0.603162,0.221448
-0.927695,0.0368431,0.0233096,-0.288258,-0.109012,-0.0913121,-0.565277,-0.0998443,-0.0969097,-0.301118,-0.0579206,-0.0359127,-0.337691,-0.213233,0.0512368,-0.288258,-0.191141,-0.272101,-0.565277,-0.232742,-0.275566,-0.301118,0.0846455,0.0153839,-0.337691,-0.139508,-0.119034,-0.927695,-0.0433722,-0.0703211,-0.565277,-0.310715,-0.301431,-0.301118,0.00824655,-0.00990165,-0.337691,-0.266315,-0.216383,-0.927695,-0.0827817,-0.127848,-0.288258,-0.492123,-0.501758,-0.301118,0.0021935,-0.0490991,-0.337691,-0.111425,-0.466105,-0.927695,1.17965,0.99021,-0.288258,0.788708,0.540238,-0.565277,0.656414,0.234196
-0.903444,0.0357975,0.0229862,-0.282387,-0.112544,-0.089258,-0.554098,-0.10291,-0.0947558,-0.246042,-0.0588097,-0.0337129,-0.331374,-0.197955,0.0502622,-0.282387,-0.188677,-0.266688,-0.554098,-0.242584,-0.270115,-0.246042,0.0826552,0.0145421,-0.331374,-0.138235,-0.116803,-0.903444,-0.0455211,-0.0683698,-0.554098,-0.305586,-0.295331,-0.246042,0.0113261,-0.00924391,-0.331374,-0.264432,-0.212559,-0.903444,-0.0881775,-0.124637,-0.282387,-0.481048,-0.491789,-0.246042,0.0112426,-0.0470469,-0.331374,-0.139272,-0.441848,-0.903444,1.15728,0.98713,-0.282387,0.780928,0.546915,-0.554098,0.709666,0.246944
-0.879192,0.0347519,0.0226627,-0.276515,-0.116077,-0.0872039,-0.54292,-0.105975,-0.092602,-0.190966,-0.0583452,-0.0315131,-0.325057,-0.182677,0.0492875,-0.276515,-0.186213,-0.261275,-0.54292,-0.252427,-0.264664,-0.190966,0.0771127,0.0137004,-0.325057,-0.136963,-0.114572,-0.879192,-0.0476701,-0.0664185,-0.54292,-0.300458,-0.289231,-0.190966,0.0132976,-0.00858617,-0.325057,-0.262549,-0.208736,-0.879192,-0.0935733,-0.121426,-0.276515,-0.469973,-0.48182,-0.190966,0.01715,-0.0449947,-0.325057,-0.167119,-0.41759,-0.879192,1.13491,0.98405,-0.276515,0.773148,0.553592,-0.54292,0.762918,0.259692
-0.854941,0.0337064,0.0223393,-0.270643,-0.119609,-0.0851498,-0.531741,-0.109041,-0.0904481,-0.13589,-0.0575915,-0.0293133,-0.318739,-0.167399,0.0483129,-0.270643,-0.183749,-0.255862,-0.531741,-0.262269,-0.259213,-0.13589,0.0708114,0.0128587,-0.318739,-0.135691,-0.11234,-0.854941,-0.0498191,-0.0644672,-0.531741,-0.29533,-0.28313,-0.13589,0.0150323,-0.00792843,-0.318739,-0.260666,-0.204912,-0.854941,-0.0989692,-0.118215,-0.270643,-0.458898,-0.471851,-0.13589,0.0223862,-0.0429425,-0.318739,-0.194967,-0.393333,-0.854941,1.11253,0.98097,-0.270643,0.765367,0.560269,-0.531741,0.81617,0.27244
-0.83069,0.0326608,0.0220159,-0.264772,-0.123141,-0.0830957,-0.520562,-0.112106,-0.0882942,-0.0808139,-0.0568378,-0.0271135,-0.312422,-0.152121,0.0473382,-0.264772,-0.181285,-0.250449,-0.520562,-0.272112,-0.253763,-0.0808139,0.06451,0.012017,-0.312422,-0.134418,-0.110109,-0.83069,-0.0519681,-0.0625159,-0.520562,-0.290201,-0.27703,-0.0808139,0.016767,-0.0072707,-0.312422,-0.258783,-0.201089,-0.83069,-0.104365,-0.115004,-0.264772,-0.447822,-0.461882,-0.0808139,0.0276224,-0.0408903,-0.312422,-0.222814,-0.369075,-0.83069,1.09016,0.97789,-0.264772,0.757587,0.566946,-0.520562,0.869422,0.285188
-0.806438,0.0316152,0.0216924,-0.2589,-0.126673,-0.0810416,-0.509383,-0.115172,-0.0861404,-0.025738,-0.0560841,-0.0249137,-0.306105,-0.136843,0.0463636,-0.2589,-0.17882,-0.245035,-0.509383,-0.281955,-0.248312,-0.025738,0.0582086,0.0111753,-0.306105,-0.133146,-0.107878,-0.806438,-0.054117,-0.0605646,-0.509383,-0.285073,-0.27093,-0.025738,0.0185018,-0.00661296,-0.306105,-0.2569,-0.197266,-0.806438,-0.109761,-0.111793,-0.2589,-0.436747,-0.451913,-0.025738,0.0328587,-0.0388381,-0.306105,-0.250661,-0.344817,-0.806438,1.06779,0.97481,-0.2589,0.749807,0.573623,-0.509383,0.922674,0.297936
-0.782187,0.0305047,0.021369,-0.253029,-0.130205,-0.0789875,-0.498204,-0.118237,-0.0839865,0.0293379,-0.0553304,-0.0227139,-0.299787,-0.121565,0.045389,-0.253029,-0.176356,-0.239622,-0.498204,-0.291797,-0.242861,0.0293379,0.0519072,0.0103336,-0.299787,-0.131874,-0.105646,-0.782187,-0.0549008,-0.0586133,-0.498204,-0.279945,-0.26483,0.0293379,0.0202365,-0.00595522,-0.299787,-0.255017,-0.193442,-0.782187,-0.111891,-0.108583,-0.253029,-0.425672,-0.441944,0.0293379,0.0380949,-0.036786,-0.299787,-0.278508,-0.32056,-0.782187,1.04967,0.97173,-0.253029,0.742027,0.5803,-0.498204,0.975927,0.310684
-0.757936,0.0293743,0.0210456,-0.247157,-0.133737,-0.0769333,-0.487026,-0.119205,-0.0818327,0.0844138,-0.0545767,-0.0205141,-0.29347,-0.106287,0.0444143,-0.247157,-0.173892,-0.234209,-0.487026,-0.296905,-0.237411,0.0844138,0.0456058,0.00949193,-0.29347,-0.130601,-0.103415,-0.757936,-0.0552674,-0.056662,-0.487026,-0.274186,-0.258729,0.0844138,0.0219712,-0.00529748,-0.29347,-0.253134,-0.189619,-0.757936,-0.113024,-0.105372,-0.247157,-0.414596,-0.431975,0.0844138,0.0433311,-0.0347338,-0.29347,-0.306355,-0.296302,-0.757936,1.03284,0.96865,-0.247157,0.734246,0.586977,-0.487026,1.00193,0.323432
-0.733684,0.0282439,0.0207222,-0.241285,-0.137269,-0.0748792,-0.475847,-0.118097,-0.0796788,0.13949,-0.0525465,-0.0183143,-0.287153,-0.091009,0.0434397,-0.241285,-0.171428,-0.228796,-0.475847,-0.297327,-0.23196,0.13949,0.0367791,0.00865022,-0.287153,-0.129329,-0.101184,-0.733684,-0.055634,-0.0547107,-0.475847,-0.267803,-0.252629,0.13949,0.0226706,-0.00463974,-0.287153,-0.251252,-0.185795,-0.733684,-0.114156,-0.102161,-0.241285,-0.403521,-0.422006,0.13949,0.0456201,-0.0326816,-0.287153,-0.334203,-0.272045,-0.733684,1.01601,0.96557,-0.241285,0.726466,0.593653,-0.475847,1.00098,0.336181
-0.709433,0.0271135,0.0203987,-0.235414,-0.140801,-0.0728251,-0.464668,-0.116988,-0.0775249,0.194566,-0.0499943,-0.0161145,-0.280836,-0.075731,0.042465,-0.235414,-0.168964,-0.223383,-0.464668,-0.297748,-0.226509,0.194566,0.0269196,0.00780852,-0.280836,-0.128057,-0.0989524,-0.709433,-0.0560005,-0.0527595,-0.464668,-0.26142,-0.246529,0.194566,0.0229465,-0.00398201,-0.280836,-0.249369,-0.181972,-0.709433,-0.115289,-0.0989502,-0.235414,-0.392446,-0.412038,0.194566,0.0467038,-0.0306294,-0.280836,-0.36205,-0.247787,-0.709433,0.999181,0.96249,-0.235414,0.718686,0.60033,-0.464668,1.00002,0.348929
-0.685182,0.0259831,0.0200753,-0.229542,-0.144333,-0.070771,-0.453489,-0.11588,-0.0753711,0.249642,-0.0474421,-0.0139147,-0.274518,-0.060453,0.0414904,-0.229542,-0.1665,-0.21797,-0.453489,-0.29817,-0.221059,0.249642,0.0170602,0.00696682,-0.274518,-0.126784,-0.0967211,-0.685182,-0.0563671,-0.0508082,-0.453489,-0.255037,-0.240428,0.249642,0.0232224,-0.00332427,-0.274518,-0.247486,-0.178148,-0.685182,-0.116422,-0.0957393,-0.229542,-0.381371,-0.402069,0.249642,0.0477875,-0.0285772,-0.274518,-0.389897,-0.223529,-0.685182,0.982353,0.95941,-0.229542,0.710906,0.607007,-0.453489,0.999059,0.361677
-0.66093,0.0248527,0.0197519,-0.22367,-0.147865,-0.0687169,-0.44231,-0.114771,-0.0732172,0.304718,-0.0448899,-0.0117149,-0.268201,-0.045175,0.0405158,-0.22367,-0.164036,-0.212557,-0.44231,-0.298591,-0.215608,0.304718,0.00720076,0.00612511,-0.268201,-0.125512,-0.0944897,-0.66093,-0.0567337,-0.0488569,-0.44231,-0.248654,-0.234328,0.304718,0.0234983,-0.00266653,-0.268201,-0.245603,-0.174325,-0.66093,-0.117554,-0.0925285,-0.22367,-0.370295,-0.3921,0.304718,0.0488712,-0.0265251,-0.268201,-0.417744,-0.199272,-0.66093,0.965524,0.95633,-0.22367,0.703125,0.613684,-0.44231,0.9981,0.374425
-0.636679,0.0237222,0.0194285,-0.217799,-0.151398,-0.0666628,-0.431132,-0.113663,-0.0710633,0.359793,-0.0423377,-0.00951514,-0.261884,-0.029897,0.0395411,-0.217799,-0.161572,-0.207143,-0.431132,-0.299013,-0.210157,0.359793,-0.00265869,0.00528341,-0.261884,-0.12424,-0.0922584,-0.636679,-0.0571003,-0.0469056,-0.431132,-0.242271,-0.228228,0.359793,0.0237743,-0.00200879,-0.261884,-0.24372,-0.170502,-0.636679,-0.118687,-0.0893177,-0.217799,-0.35922,-0.382131,0.359793,0.049955,-0.0244729,-0.261884,-0.445592,-0.175014,-0.636679,0.948696,0.95325,-0.217799,0.695345,0.620361,-0.431132,0.997142,0.387173
-0.612427,0.0225918,0.019105,-0.211927,-0.15493,-0.0646087,-0.419953,-0.112555,-0.0689095,0.414869,-0.0397855,-0.00731534,-0.255566,-0.014619,0.0385665,-0.211927,-0.159108,-0.20173,-0.419953,-0.299434,-0.204707,0.414869,-0.0125181,0.00444171,-0.255566,-0.122967,-0.0900271,-0.612427,-0.0574669,-0.0449543,-0.419953,-0.235889,-0.222127,0.414869,0.0240502,-0.00135105,-0.255566,-0.241837,-0.166678,-0.612427,-0.119819,-0.0861069,-0.211927,-0.348145,-0.372162,0.414869,0.0510387,-0.0224207,-0.255566,-0.473439,-0.150757,-0.612427,0.931868,0.95017,-0.211927,0.687565,0.627038,-0.419953,0.996184,0.399921
-0.588176,0.0215414,0.0187816,-0.206056,-0.158462,-0.0625546,-0.408774,-0.111446,-0.0667556,0.469945,-0.0372333,-0.00511554,-0.249249,0.000659053,0.0375918,-0.206056,-0.156644,-0.196317,-0.408774,-0.299856,-0.199256,0.469945,-0.0223776,0.0036,-0.249249,-0.121695,-0.0877957,-0.588176,-0.0567863,-0.043003,-0.408774,-0.229506,-0.216027,0.469945,0.0243261,-0.000693314,-0.249249,-0.239954,-0.162855,-0.588176,-0.118617,-0.082896,-0.206056,-0.337069,-0.362193,0.469945,0.0521224,-0.0203685,-0.249249,-0.501286,-0.126499,-0.588176,0.919221,0.94709,-0.206056,0.679785,0.633715,-0.408774,0.995226,0.412669
-0.563925,0.0204941,0.0184582,-0.200184,-0.161994,-0.0605004,-0.397595,-0.110338,-0.0646018,0.525021,-0.0346811,-0.00291574,-0.242932,0.0159371,0.0366172,-0.200184,-0.15418,-0.190904,-0.397595,-0.300278,-0.193805,0.525021,-0.032237,0.0027583,-0.242932,-0.120423,-0.0855644,-0.563925,-0.0560653,-0.0410517,-0.397595,-0.223123,-0.209927,0.525021,0.024602,-3.55763e-05,-0.242932,-0.238071,-0.159031,-0.563925,-0.117325,-0.0796852,-0.200184,-0.325994,-0.352224,0.525021,0.0532061,-0.0183163,-0.242932,-0.529133,-0.102241,-0.563925,0.906737,0.94401,-0.200184,0.672005,0.640392,-0.397595,0.994268,0.425417
-0.539673,0.0194467,0.0181348,-0.194312,-0.164203,-0.0584463,-0.386416,-0.109229,-0.0624479,0.580097,-0.032129,-0.000715941,-0.236614,0.0312151,0.0356425,-0.194312,-0.152395,-0.185491,-0.386416,-0.300699,-0.188355,0.580097,-0.0420965,0.0019166,-0.236614,-0.11915,-0.0833331,-0.539673,-0.0553442,-0.0391004,-0.386416,-0.21674,-0.203826,0.580097,0.0248779,0.000622162,-0.236614,-0.236188,-0.155208,-0.539673,-0.116033,-0.0764744,-0.194312,-0.315274,-0.342255,0.580097,0.0542899,-0.0162642,-0.236614,-0.55698,-0.0779837,-0.539673,0.894253,0.94093,-0.194312,0.663159,0.647069,-0.386416,0.993309,0.438165
-0.515422,0.0183994,0.0178113,-0.188441,-0.16099,-0.0563922,-0.375238,-0.108121,-0.060294,0.635173,-0.0295768,0.00148386,-0.230297,0.0464931,0.0346679,-0.188441,-0.153393,-0.180078,-0.375238,-0.301121,-0.182904,0.635173,-0.0519559,0.00107489,-0.230297,-0.117878,-0.0811017,-0.515422,-0.0546232,-0.0371491,-0.375238,-0.210357,-0.197726,0.635173,0.0251539,0.0012799,-0.230297,-0.234305,-0.151384,-0.515422,-0.11474,-0.0732635,-0.188441,-0.306012,-0.332286,0.635173,0.0553736,-0.014212,-0.230297,-0.584828,-0.0537261,-0.515422,0.881768,0.93785,-0.188441,0.649948,0.653746,-0.375238,0.992351,0.450913
-0.491171,0.0173521,0.0174879,-0.182569,-0.157778,-0.0543381,-0.364059,-0.107013,-0.0581402,0.690249,-0.0270246,0.00368366,-0.22398,0.0617711,0.0336933,-0.182569,-0.154391,-0.174664,-0.364059,-0.301542,-0.177453,0.690249,-0.0618154,0.000233189,-0.22398,-0.116606,-0.0788704,-0.491171,-0.0539022,-0.0351978,-0.364059,-0.203974,-0.191626,0.690249,0.0254298,0.00193764,-0.22398,-0.232423,-0.147561,-0.491171,-0.113448,-0.0700527,-0.182569,-0.296749,-0.322318,0.690249,0.0564573,-0.0121598,-0.22398,-0.612675,-0.0294685,-0.491171,0.869284,0.93477,-0.182569,0.636736,0.660423,-0.364059,0.991393,0.463661
-0.466919,0.0163047,0.0171645,-0.176697,-0.154565,-0.052284,-0.35288,-0.104704,-0.0559863,0.745325,-0.0244724,0.00588346,-0.217662,0.0770491,0.0327186,-0.176697,-0.15539,-0.169251,-0.35288,-0.29875,-0.172003,0.745325,-0.0716748,-0.000608514,-0.217662,-0.115333,-0.0766391,-0.466919,-0.0531811,-0.0332466,-0.35288,-0.197317,-0.185526,0.745325,0.0257057,0.00259538,-0.217662,-0.23054,-0.143738,-0.466919,-0.112155,-0.0668419,-0.176697,-0.287486,-0.312349,0.745325,0.057541,-0.0101076,-0.217662,-0.640522,-0.00521088,-0.466919,0.856799,0.93169,-0.176697,0.623525,0.6671,-0.35288,0.978771,0.476409
