iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,813.984,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,796.826,1,4.43297,0.190224,25.2239,5.67197,24.745,1.46202,1.46202,1.03086,0.62,0.285
3,786.797,1,5.12749,0.430706,24.4446,6.9199,28.3021,1.425,1.425,1.19268,0.62,0.27075
4,787.664,1,4.86608,0.771311,27.1265,7.29389,60.1419,1.38892,1.38892,1.16249,0.62,0.257212
5,775.452,1,4.98389,1.03707,24.5558,7.15772,66.9079,1.35375,1.35375,1.13305,0.62,0.244352
6,766.362,1,4.56118,0.68162,26.96,8.57709,88.2348,1.31947,1.31947,1.20838,0.62,0.232134
7,762.96,1,4.24269,0.4292,20.7512,9.90769,119.117,1.28606,1.28606,1.22283,0.62,0.220528
8,739.94,1,4.17835,0.246442,20.3759,9.46024,114.836,1.2535,1.2535,1.19187,0.62,0.209501
9,728.097,1,4.5107,0.970949,25.2293,8.99713,123.449,1.22176,1.22176,1.16169,0.62,0.199026
10,716.194,1,4.05927,0.98923,27.0573,10.8314,142.738,1.19082,1.19082,1.13227,0.62,0.189075
11,713.457,1,4.33487,1.2947,22.1682,10.5866,137.72,1.16067,1.16067,1.1036,0.62,0.179621
12,701.224,1,3.92094,1.01201,20.1862,10.329,145.036,1.13128,1.13128,1.07566,0.62,0.17064
13,694.105,1,3.87284,1.54035,20.2841,11.3818,161.353,1.10264,1.10264,1.04842,0.62,0.162108
14,684.458,1,3.88504,1.75818,18.3884,10.8857,168.16,1.07472,1.07472,1.02188,0.62,0.154003
15,668.194,1,3.9148,1.76793,19.8482,9.6458,178.932,1.04751,1.04751,0.996002,0.62,0.146302
16,659.447,1,3.78939,1.90124,20.2113,9.39312,183.126,1.02098,1.02098,0.970783,0.62,0.138987
17,645.721,1,3.43266,1.33897,17.726,7.94445,180.265,0.995131,0.995131,0.946202,0.62,0.132038
18,637.72,1,3.47403,1.26375,18.9178,7.5791,169.843,0.969933,0.969933,0.922244,0.62,0.125436
19,619.143,1,3.45747,1.47542,18.9154,7.01029,169.976,0.945374,0.945374,0.898892,0.62,0.119164
20,617.212,1,3.33337,1.12492,19.4463,6.3711,171.437,0.921437,0.921437,0.876131,0.62,0.113206
21,598.515,1,3.55592,1.46679,20.8889,6.01752,171.571,0.898105,0.898105,0.853947,0.62,0.107546
22,591.738,1,3.36844,1.24675,19.4307,5.9279,179.345,0.875365,0.875365,0.832325,0.62,0.102168
23,582.925,1,3.55227,1.77945,21.5388,6.06013,177.664,0.8532,0.8532,0.81125,0.62,0.0970601
24,565.822,1,3.5244,1.48869,22.865,5.46123,174.888,0.831597,0.831597,0.790709,0.62,0.0922071
25,560.571,1,3.5254,1.23158,22.7038,5.45552,174.273,0.81054,0.81054,0.770687,0.62,0.0875967
26,551.553,1,3.39431,1.05695,20.7826,4.69023,174.681,0.790017,0.790017,0.751173,0.62,0.0832169
27,544.664,1,3.31618,0.983956,20.9559,5.43248,170.041,0.770013,0.770013,0.732153,0.62,0.079056
28,530.866,1,3.33398,1.27732,20.6421,4.81539,170.573,0.750516,0.750516,0.713615,0.62,0.0751032
29,513.837,1,3.41777,1.22712,21.5914,4.34243,173.971,0.731512,0.731512,0.695545,0.62,0.0713481
30,507.206,1,3.33443,1.247,22.2864,4.38528,179.271,0.71299,0.71299,0.677934,0.62,0.0677807
31,495.708,1,3.38866,1.07938,21.8111,4.27982,172.269,0.694937,0.694937,0.660768,0.62,0.0643916
32,491.507,1,3.38468,1.19181,21.8153,4.02482,174.691,0.677341,0.677341,0.644037,0.62,0.061172
33,479.816,1,3.39053,1.21225,22.042,3.63463,174.896,0.66019,0.66019,0.62773,0.62,0.0581134
34,476.02,1,3.49136,1.1429,23.1554,3.59916,173.529,0.643474,0.643474,0.611835,0.62,0.0552078
35,463.968,1,3.47981,1.25538,22.7264,3.86494,171.089,0.627181,0.627181,0.596343,0.62,0.0524474
36,447.038,1,3.52788,1.2692,23.0521,3.96761,168.683,0.6113,0.6113,0.581244,0.62,0.049825
37,442.119,1,3.51886,1.23104,22.4424,3.81074,166.048,0.595821,0.595821,0.566526,0.62,0.0473338
38,437.043,1,3.58251,1.14524,23.5554,3.98752,161.637,0.580735,0.580735,0.552181,0.62,0.0449671
39,417.027,1,3.54902,1.06141,22.4497,4.23309,157.47,0.56603,0.56603,0.5382,0.62,0.0427187
40,406.622,1,3.58605,1.10504,22.7659,3.83815,155.624,0.551698,0.551698,0.524572,0.62,0.0405828
41,395.598,1,3.55852,1.14741,22.7735,3.82812,156.992,0.537729,0.537729,0.51129,0.62,0.0385536
42,396.481,1,3.58291,1.20476,23.3666,3.94391,158.096,0.524113,0.524113,0.498344,0.62,0.036626
43,383.664,1,3.54269,1.17953,22.2934,4.2894,158.374,0.510842,0.510842,0.485725,0.62,0.0347947
44,374.276,1,3.55058,1.23519,22.2288,4.4261,153.796,0.497908,0.497908,0.473426,0.62,0.0330549
45,369.243,1,3.51206,1.15033,22.018,4.44739,154.277,0.486289,0.4853,0.461439,0.62,0.0314022
46,370.451,1,3.48192,1.13337,21.4815,4.46874,153.644,0.489712,0.473012,0.449755,0.62,0.0298321
47,366.328,1,3.44015,1.08469,21.3683,4.04568,153.644,0.489918,0.461035,0.438367,0.62,0.0283405
48,362.802,1,3.46749,1.09549,21.4813,3.98924,152.203,0.47848,0.449362,0.427267,0.62,0.0282847
49,353.526,1,3.55908,1.14503,22.1973,4.29602,150.747,0.466365,0.437984,0.416449,0.62,0.0273108
50,335.891,1,3.55891,1.05522,21.9689,4.28615,149.422,0.455265,0.426894,0.405904,0.62,0.0259453
51,338.252,1,3.54494,1.08032,21.4625,4.39233,147.262,0.469362,0.416084,0.395626,0.62,0.0255371
52,334.292,1,3.58307,1.1802,21.9909,4.39679,147.521,0.478477,0.405549,0.385609,0.62,0.024943
53,343.952,1,3.54956,1.20157,21.9541,4.4533,148.443,0.50303,0.39528,0.405581,0.62,0.0257341
54,344.549,1,3.54682,1.19468,21.8595,4.27222,147.457,0.497698,0.385271,0.401812,0.62,0.0259716
55,336.097,1,3.58331,1.20158,22.0088,4.33268,145.931,0.492791,0.375516,0.391638,0.62,0.0252987
56,328.33,1,3.51814,1.13678,21.636,4.48945,146.387,0.506002,0.366008,0.381722,0.62,0.0243061
57,331.041,1,3.55775,1.16041,22.3184,4.47274,146.044,0.493754,0.35674,0.380349,0.62,0.0245001
58,325.224,1,3.52027,1.09447,22.274,4.58502,146.586,0.491931,0.347707,0.385273,0.62,0.0239293
59,324.156,1,3.50517,1.18732,22.2483,4.50968,146.285,0.526723,0.338903,0.417897,0.62,0.0232434
60,321.515,1,3.52568,1.13602,22.5112,4.40115,146.828,0.513386,0.330322,0.407316,0.62,0.0235158
61,314.406,1,3.486,1.13675,22.0117,4.39359,146.054,0.514596,0.321958,0.403516,0.62,0.0224768
62,313.495,1,3.50374,1.12759,22.0671,4.50499,144.898,0.520771,0.313806,0.393299,0.62,0.0226326
63,316.955,1,3.54194,1.14151,21.8147,4.57528,143.215,0.507585,0.30586,0.391821,0.62,0.0232752
64,325.864,1,3.53359,1.0576,22.0547,4.48404,143.215,0.494732,0.298116,0.390924,0.62,0.0244972
65,330.328,1,3.47959,0.946321,21.7079,4.6008,141.424,0.500294,0.290567,0.433118,0.62,0.0246594
66,317.039,1,3.52861,1.06055,22.0411,4.60865,142.474,0.502823,0.28321,0.422151,0.62,0.0234264
