simulations,OFV
500,944.589
1000,945.496
1500,943.85
2000,943.121
2500,944.211
3000,944.223
3500,944.137
4000,944.11
4500,944.481
5000,944.36
5500,944.121
6000,944.258
6500,944.004
7000,944.163
7500,943.999
8000,944.129
8500,944.386
9000,944.01
9500,943.871
10000,943.767
10500,943.691
11000,943.728
11500,943.71
12000,943.525
12500,943.587
13000,943.399
13500,943.292
14000,943.224
14500,943.2
15000,943.233
15500,943.274
16000,943.354
16500,943.244
17000,943.348
17500,943.341
18000,943.16
18500,943.293
19000,943.104
19500,942.891
20000,942.672
20500,942.651
21000,942.476
21500,942.501
22000,942.544
22500,942.596
23000,942.458
23500,942.405
24000,942.403
24500,942.45
25000,942.482
25500,942.434
26000,942.378
26500,942.392
27000,942.374
27500,942.405
28000,942.465
28500,942.463
29000,942.524
29500,942.541
30000,942.592
