iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,796.553,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,784.794,1,5.08528,0.700473,24.9327,6.19766,35.1733,1.46202,1.46202,0.974679,0.62,0.285
3,777.254,1,5.46539,1.33385,26.0322,7.75591,36.4922,1.425,1.425,1.13405,0.62,0.27075
4,772.974,1,5.20701,1.64505,27.1171,8.23555,47.2118,1.38892,1.38892,1.10534,0.62,0.257212
5,748.451,1,5.3922,1.37584,25.9526,7.84339,50.7527,1.35375,1.35375,1.07735,0.62,0.244352
6,745.41,1,5.5829,1.42553,27.8651,9.61418,40.9194,1.31947,1.31947,1.08082,0.62,0.232134
7,741.797,1,5.30596,1.13723,22.2483,11.9666,33.247,1.28606,1.28606,1.05622,0.62,0.220528
8,713.103,1,5.55508,0.993534,21.1326,13.1527,37.9224,1.2535,1.2535,1.02947,0.62,0.209501
9,707.45,1,5.61923,0.745121,20.2165,14.2334,37.1521,1.22176,1.22176,1.0034,0.62,0.199026
10,699.869,1,5.34285,0.400841,17.1988,15.872,27.806,1.19082,1.19082,0.977998,0.62,0.189075
11,689.639,1,5.27028,0.64832,15.5519,16.617,28.1536,1.16067,1.16067,1.06409,0.62,0.179621
12,671.98,1,5.23057,0.479896,14.956,16.4898,31.3648,1.13128,1.13128,1.03714,0.62,0.17064
13,672.144,1,5.03789,0.61148,12.3539,17.4321,28.4244,1.10264,1.10264,1.01088,0.62,0.162108
14,664.399,1,5.01474,0.782281,11.4069,18.6556,28.9573,1.07472,1.07472,1.01064,0.62,0.154003
15,645.824,1,5.13794,0.966521,12.8078,18.9997,29.3193,1.04751,1.04751,0.985054,0.62,0.146302
16,637.226,1,5.26659,0.883844,11.724,23.013,31.0372,1.02098,1.02098,0.960112,0.62,0.138987
17,615.785,1,5.09503,0.83803,9.72151,24.1301,29.0974,0.995131,0.995131,0.935801,0.62,0.132038
18,613.803,1,5.10985,0.74701,9.87367,22.6533,29.0519,0.969933,0.969933,0.912106,0.62,0.125436
19,609.652,1,5.17181,0.450973,10.5769,20.7459,28.3483,0.945374,0.945374,0.889011,0.62,0.119164
20,596.164,1,5.09371,0.838051,9.97441,21.1183,29.4114,0.921437,0.921437,0.877391,0.62,0.113206
21,582.906,1,5.04258,0.890306,9.22519,19.7868,28.6302,0.898105,0.898105,0.855175,0.62,0.107546
22,584.605,1,5.01153,1.23672,9.98441,21.6933,28.8315,0.875365,0.875365,0.957387,0.62,0.102168
23,568.426,1,5.02489,0.824683,10.3604,19.423,27.8179,0.8532,0.8532,0.933145,0.62,0.0970601
24,551.475,1,5.04679,0.702821,9.77364,18.5207,27.4484,0.831597,0.831597,0.909517,0.62,0.0922071
25,547.172,1,5.05813,0.526359,9.18059,19.3499,28.2847,0.81054,0.81054,0.886488,0.62,0.0875967
26,536.504,1,5.00065,0.975042,9.20658,19.7347,28.34,0.790017,0.790017,0.864042,0.62,0.0832169
27,527.13,1,5.00041,0.831822,9.89999,23.3323,28.0079,0.770013,0.770013,0.851184,0.62,0.079056
28,521.676,1,5.09812,0.64548,10.2915,23.2162,27.9641,0.750516,0.750516,0.829631,0.62,0.0751032
29,500.46,1,5.0685,0.591451,10.2188,22.9736,27.0247,0.731512,0.731512,0.808625,0.62,0.0713481
30,492.06,1,5.09851,0.561524,11.6136,22.499,26.9825,0.71299,0.71299,0.78815,0.62,0.0677807
31,486.596,1,5.04762,0.45461,11.1303,20.1207,26.6452,0.694937,0.694937,0.768193,0.62,0.0643916
32,481.161,1,5.04118,0.333693,11.1032,20.8348,26.7909,0.677341,0.677341,0.748742,0.62,0.061172
33,469.389,1,5.04165,0.285328,10.937,18.985,26.299,0.66019,0.66019,0.729784,0.62,0.0581134
34,468.754,1,5.04417,0.360548,10.7688,18.5427,26.2168,0.643474,0.643474,0.711305,0.62,0.0552078
35,455.908,1,5.03947,0.514952,11.1112,19.6339,26.1861,0.627181,0.627181,0.74998,0.62,0.0524474
36,444.295,1,5.04931,0.467904,11.0403,19.5522,26.493,0.6113,0.6113,0.73099,0.62,0.049825
37,442.246,1,5.11757,0.544052,12.3474,18.0443,26.6172,0.595821,0.595821,0.712481,0.62,0.0473338
38,428.873,1,5.11995,0.503749,13.0645,17.5485,26.1597,0.580735,0.580735,0.69444,0.62,0.0449671
39,422.315,1,5.13991,0.437466,13.743,18.4236,25.0356,0.56603,0.56603,0.683949,0.62,0.0427187
40,415.524,1,5.10666,0.364001,13.1455,17.1893,24.977,0.551698,0.551698,0.666631,0.62,0.0405828
41,408.775,1,5.08297,0.399247,13.6502,15.0583,24.8404,0.537729,0.537729,0.649751,0.62,0.0385536
42,400.217,1,5.0658,0.474114,14.2326,15.2034,24.0544,0.524113,0.524113,0.665587,0.62,0.036626
43,398.09,1,5.06961,0.464244,14.2014,14.5797,24.4115,0.510842,0.510842,0.703039,0.62,0.0356021
44,399.199,1,5.03408,0.407101,14.1991,13.3832,24.0586,0.497908,0.497908,0.685238,0.62,0.035937
45,406.173,1,5.05082,0.505839,14.7161,13.8173,24.3124,0.4853,0.4853,0.709512,0.62,0.036778
46,410.339,1,5.0536,0.470296,14.8721,13.2254,24.8822,0.473012,0.473012,0.751917,0.62,0.0376579
47,406.029,1,5.06997,0.385408,14.5903,13.9147,25.1349,0.461035,0.461035,0.739437,0.62,0.0373573
48,394.614,1,5.07351,0.306083,14.5971,12.9445,24.212,0.449362,0.449362,0.720714,0.62,0.0364486
49,388.185,1,5.04402,0.512567,15.4448,12.9683,24.1742,0.437984,0.437984,0.702465,0.62,0.0358317
50,380.953,1,5.04597,0.368326,14.9771,13.311,24.8446,0.426894,0.426894,0.684678,0.62,0.0349716
51,379.822,1,5.05611,0.416495,15.367,13.5412,24.3594,0.416084,0.416084,0.711651,0.62,0.0347156
52,375.926,1,5.06683,0.427991,15.6774,12.3726,23.8646,0.405549,0.405549,0.693632,0.62,0.0344202
53,374.877,1,5.04571,0.549749,15.9052,12.1742,24.629,0.39528,0.39528,0.676069,0.62,0.0340335
54,368.158,1,5.02259,0.54719,16.0453,11.0618,25.2447,0.385271,0.385271,0.686206,0.62,0.0326681
55,361.048,1,5.03754,0.478182,16.4549,10.2467,24.6333,0.375516,0.375516,0.668831,0.62,0.0320328
56,358.939,1,5.04387,0.514678,16.8397,10.4231,24.1137,0.366008,0.366008,0.680365,0.62,0.032461
57,360.411,1,5.01801,0.46765,17.3676,10.2132,23.1906,0.35674,0.35674,0.663138,0.62,0.0328446
58,366.909,1,5.05048,0.463242,17.0589,9.97471,23.87,0.347707,0.347707,0.658052,0.62,0.0340522
59,357.084,1,5.0458,0.49546,18.0204,9.24369,24.4481,0.338903,0.338903,0.669192,0.62,0.0325974
60,355.908,1,5.05374,0.517622,18.606,8.52298,24.2094,0.330322,0.330322,0.677801,0.62,0.032177
61,359.313,1,5.02569,0.529439,18.5746,7.95721,24.285,0.321958,0.321958,0.660639,0.62,0.0327027
62,357.533,1,5.02716,0.515586,18.2995,8.03525,23.5071,0.313806,0.313806,0.643911,0.62,0.0330793
63,352.775,1,5.02899,0.392777,17.8767,8.28564,23.4061,0.30586,0.313328,0.627607,0.62,0.0319524
64,349.63,1,4.99042,0.45846,17.8331,8.06011,23.5433,0.298116,0.305394,0.611715,0.62,0.0324296
65,349.447,1,5.02887,0.466157,18.2062,8.27874,23.5617,0.290567,0.297661,0.596226,0.62,0.0330672
66,346.125,1,4.97793,0.527089,18.3084,8.58306,23.7457,0.28321,0.290124,0.594244,0.62,0.0322878
67,346.175,1,5.00206,0.48467,18.6169,8.32437,24.024,0.276039,0.282778,0.686625,0.62,0.0318235
68,343.711,1,5.00092,0.436137,18.2363,8.18829,24.3243,0.269049,0.278711,0.669239,0.62,0.0315481
69,337.373,1,4.96731,0.554562,18.7203,7.79381,23.8682,0.262237,0.271654,0.652293,0.62,0.0307549
70,342.923,1,4.98278,0.609086,18.8191,7.91644,24.4277,0.255597,0.264776,0.653237,0.62,0.0313438
71,340.453,1,4.96472,0.558443,18.7635,7.90191,24.8857,0.249125,0.258982,0.660844,0.62,0.031368
72,342.106,1,5.01611,0.521453,19.2179,7.10318,25.1579,0.242817,0.252424,0.652583,0.62,0.0321225
73,336.19,1,5.00464,0.467727,19.2285,7.24786,26.2978,0.236669,0.246033,0.695466,0.62,0.0307389
74,338.77,1,4.97133,0.50727,19.4258,6.8656,27.3662,0.230676,0.245331,0.682132,0.62,0.031057
75,328.767,1,4.97706,0.553855,19.6255,6.65441,27.7938,0.224835,0.239119,0.665907,0.62,0.0302663
76,334.093,1,4.95853,0.56367,19.895,6.48434,28.4886,0.219142,0.233065,0.649046,0.62,0.0308922
77,332.817,1,4.94983,0.576292,19.695,6.24639,29.4679,0.213594,0.246866,0.654033,0.62,0.030374
78,326.528,1,4.96172,0.591194,19.7283,6.47201,29.2952,0.208185,0.240615,0.68447,0.561473,0.0294151
79,330.785,1,4.93793,0.559392,19.0029,6.45144,27.922,0.202914,0.242984,0.667291,0.502011,0.0298739
80,322.058,1,4.93989,0.589346,19.6629,6.25921,27.2894,0.197776,0.237306,0.650395,0.492234,0.0288635
81,316.981,1,5.00089,0.591541,20.2519,6.23605,27.3747,0.192768,0.231297,0.675597,0.523401,0.0284356
82,316.081,1,4.97556,0.552316,20.0222,6.24136,27.8024,0.190746,0.249561,0.675212,0.5189,0.0276758
83,319.546,1,4.93912,0.589064,20.0978,5.91955,27.8893,0.190525,0.243242,0.658116,0.482305,0.0285554
84,317.959,1,4.95954,0.549768,20.1606,5.99977,29.3056,0.189426,0.257352,0.641452,0.548207,0.0281733
85,324.144,1,4.94796,0.542243,20.2813,5.94514,29.0766,0.188992,0.25912,0.631001,0.49647,0.0289078
86,325.434,1,4.94506,0.502465,20.5943,5.63196,30.0307,0.195315,0.271496,0.615024,0.514524,0.0290225
87,313.798,1,4.94999,0.491076,20.3852,5.62652,30.758,0.194062,0.278676,0.599451,0.66405,0.0279508
88,312.34,1,4.93342,0.483685,20.244,5.70595,30.0371,0.199341,0.278978,0.603189,0.632176,0.0273265
89,316.306,1,4.98489,0.469673,20.7891,5.75001,29.0984,0.194293,0.271914,0.607146,0.577092,0.0281152
90,312.296,1,4.95719,0.560423,21.0005,5.79159,29.2121,0.195821,0.265029,0.591773,0.551243,0.0276004
91,317.47,1,4.98661,0.518157,21,5.69716,30.6271,0.19454,0.278234,0.584453,0.585212,0.0281734
92,320.143,1,4.96844,0.573687,21.2073,5.70137,29.9571,0.191902,0.271189,0.599156,0.433854,0.028625
93,313.736,1,4.92313,0.591127,21.2192,5.29808,29.0912,0.187043,0.264323,0.583985,0.483657,0.0285751
94,314.6,1,4.94197,0.528684,21.4078,5.34424,31.1821,0.189725,0.25763,0.569198,0.552073,0.0283243
95,319.758,1,4.95913,0.549969,21.5003,5.22584,30.9385,0.189745,0.251106,0.583034,0.417442,0.0290853
96,314.359,1,4.95634,0.535962,21.4046,5.29734,29.4641,0.190642,0.244748,0.568272,0.486962,0.0283605
97,327.665,1,4.94273,0.507333,20.7933,5.33509,30.615,0.198149,0.249884,0.557186,0.495333,0.0299817
98,315.5,1,4.97769,0.495955,21.1072,5.4605,29.6105,0.193132,0.256841,0.545311,0.485639,0.0284826
99,317.423,1,4.97571,0.586937,20.9707,5.65733,29.7955,0.188241,0.250338,0.558438,0.430577,0.0287643
100,316.418,1,4.95013,0.610319,20.2726,5.62216,28.8644,0.186627,0.243999,0.54477,0.418046,0.029009
101,324.35,1,4.98121,0.602653,21.5134,6.06606,29.2703,0.194951,0.237821,0.609037,0.485229,0.0297086
102,314.855,1,4.98137,0.62591,21.4484,5.36276,29.2246,0.190015,0.231799,0.593616,0.560977,0.0293859
103,315.97,1,4.95695,0.570588,21.1162,5.46427,30.1607,0.195274,0.22593,0.579575,0.605079,0.0291005
104,312.835,1,4.95269,0.490799,21.2197,5.4669,30.7262,0.192767,0.222407,0.5649,0.579157,0.0285808
