iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1516.58,1,2.62973,3.05437,10.2532,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1502.64,1,4.77979,4.41835,23.847,21.4196,0.974679,0.974679,0.581164,0.998761,1.46202,1.58451,1.46202,1.16962
3,1496.42,1,4.5993,4.3961,25.3315,22.5693,0.95,0.95,0.969029,0.998761,1.425,1.54439,1.425,1.14
4,1479.63,1,3.92095,6.54212,27.1543,23.8992,0.925945,0.925945,1.20943,0.998761,1.38892,1.50528,1.38892,1.11113
5,1467.54,1,4.20964,5.26194,30.7116,26.3669,0.9025,0.9025,1.37988,0.998761,1.35375,1.46717,1.35375,1.083
6,1450.49,1,4.59688,6.33483,34.5958,29.2583,0.879648,0.879648,0.692438,0.998761,1.31947,1.43002,1.31947,1.05558
7,1442.9,1,4.59936,7.07279,36.4564,30.1558,0.857375,0.857375,0.804575,0.998761,1.28606,1.48581,1.28606,1.02885
8,1421.28,1,4.75508,6.99187,32.6651,27.478,0.835666,0.835666,0.432379,0.998761,1.2535,1.44819,1.2535,1.0028
9,1408.23,1,4.94764,5.59716,36.2983,30.1054,0.814506,0.814506,0.659918,0.998761,1.22176,1.41152,1.22176,0.977407
10,1392.21,1,5.60368,6.37514,34.6396,29.1555,0.793882,0.793882,0.369511,0.998761,1.19082,1.4221,1.19082,0.952659
11,1390.23,1,5.5698,6.14217,38.8077,31.6234,0.773781,0.773781,0.540302,0.998761,1.16067,1.3861,1.16067,0.928537
12,1368.47,1,5.47563,5.65395,32.4015,27.4295,0.754188,0.754188,0.510924,0.998761,1.13128,1.351,1.13128,0.905026
13,1360.38,1,5.32088,7.44309,30.8609,26.1864,0.735092,0.735092,0.59206,0.998761,1.10264,1.31679,1.10264,0.88211
14,1352.97,1,5.27043,7.02446,30.768,26.1764,0.716479,0.716479,0.530061,0.998761,1.07472,1.54484,1.07472,0.859775
15,1347.52,1,5.26287,7.19728,29.7159,25.4076,0.698337,0.698337,0.612183,0.998761,1.04751,1.68358,1.04751,0.838005
16,1343.56,1,5.11845,7.7863,29.2047,24.9352,0.680655,0.680655,0.721155,0.998761,1.02098,1.64095,1.02098,0.816786
17,1328.15,1,4.93665,6.84877,28.393,24.6103,0.66342,0.66342,0.521052,0.998761,0.995131,1.5994,0.995131,0.796105
18,1318.57,1,5.39979,7.11116,29.7302,25.4001,0.646622,0.646622,0.536348,0.998761,0.969933,1.59647,0.969933,0.775947
19,1300.42,1,4.91948,7.6385,27.3729,23.6753,0.630249,0.630249,0.771695,0.998761,0.945374,1.66746,0.945374,0.756299
20,1288.73,1,5.24706,5.8106,25.4195,22.293,0.614291,0.614291,0.684405,0.998761,0.921437,1.62524,0.921437,0.737149
21,1276.65,1,5.29782,7.81084,24.5649,21.8135,0.598737,0.598737,0.424849,0.998761,0.898105,1.58409,0.898105,0.718484
22,1265.66,1,5.21977,6.79902,26.9252,23.5724,0.583577,0.583577,0.268767,0.998761,0.875365,1.54398,0.875365,0.700292
23,1254.64,1,5.04672,5.65513,27.858,24.4499,0.5688,0.5688,0.554647,0.998761,0.8532,1.50488,0.8532,0.68256
24,1240.18,1,5.37696,5.25719,28.3774,24.6449,0.554398,0.554398,0.514867,0.998761,0.831597,1.46678,0.831597,0.665277
25,1234.51,1,5.28945,4.21871,27.536,23.9256,0.54036,0.54036,0.541793,0.998761,0.81054,1.42964,0.81054,0.648432
26,1221.88,1,5.34685,4.48842,29.9179,25.7331,0.526678,0.526678,0.361579,0.998761,0.790017,1.40305,0.790017,0.632013
27,1218.02,1,5.44313,5.97332,31.8061,26.9511,0.513342,0.513342,0.416158,0.998761,0.770013,1.4703,0.770013,0.61601
28,1196.72,1,5.45092,5.29154,28.9413,24.7632,0.500344,0.500344,0.3732,0.998761,0.750516,1.43307,0.750516,0.600413
29,1184.91,1,5.39397,4.88365,27.7676,23.8884,0.487675,0.487675,0.418712,0.998761,0.731512,1.39898,0.731512,0.58521
30,1169.93,1,5.4754,5.01129,26.6709,23.0999,0.475327,0.475327,0.464108,0.998761,0.71299,1.36356,0.71299,0.570392
31,1171.37,1,5.50806,4.57105,28.0357,23.875,0.463291,0.463291,0.421761,0.998761,0.694937,1.32904,0.694937,0.555949
32,1148.69,1,5.34413,4.12751,27.0872,23.1381,0.45156,0.45156,0.51289,0.998761,0.677341,1.29538,0.677341,0.541873
33,1148,1,5.28349,3.72898,26.2279,22.4891,0.440127,0.440127,0.58127,0.998761,0.66019,1.26258,0.66019,0.528152
34,1137.21,1,5.13155,3.64095,26.3585,22.5992,0.428982,0.428982,0.722498,0.998761,0.643474,1.32538,0.643474,0.514779
35,1126.69,1,5.2267,3.45694,27.2086,23.2468,0.41812,0.41812,0.535179,0.998761,0.627181,1.39026,0.627181,0.501744
36,1112.89,1,5.27537,4.70375,27.783,23.6309,0.407533,0.407533,0.598383,0.998761,0.6113,1.35506,0.6113,0.48904
37,1116.01,1,5.52434,4.27944,27.6189,23.4874,0.397214,0.397214,0.525161,0.998761,0.595821,1.33318,0.595821,0.476657
38,1090.2,1,5.50563,3.80018,27.8144,23.6521,0.387157,0.387157,0.493174,0.998761,0.580735,1.29942,0.580735,0.464588
39,1078.15,1,5.47556,4.76155,28.0197,23.8632,0.377354,0.377354,0.556136,0.998761,0.56603,1.26652,0.56603,0.452824
40,1077.03,1,5.44546,4.72242,27.2327,23.3299,0.367799,0.367799,0.420842,0.998761,0.551698,1.34361,0.551698,0.441359
41,1062.39,1,5.47651,5.14013,26.4851,22.8498,0.358486,0.358486,0.409099,0.998761,0.537729,1.30959,0.537729,0.430183
42,1051.63,1,5.37861,4.98321,26.2208,22.6961,0.349409,0.349409,0.520648,0.998761,0.524113,1.27643,0.524113,0.419291
43,1043.98,1,5.36701,6.06541,26.2911,22.7322,0.340562,0.340562,0.482001,0.998761,0.510842,1.24411,0.510842,0.408674
44,1028.21,1,5.42766,6.47245,25.7488,22.4639,0.331938,0.331938,0.502411,0.998761,0.497908,1.21261,0.497908,0.398326
45,1029.42,1,5.46244,5.85573,24.4703,21.4692,0.323534,0.323534,0.458369,0.998761,0.4853,1.18191,0.4853,0.38824
46,1021.23,1,5.31367,4.7793,24.7069,21.723,0.315341,0.315341,0.565255,0.998761,0.473012,1.15198,0.473012,0.37841
47,1011.04,1,5.37121,5.22219,24.8674,21.8129,0.307357,0.307357,0.526005,0.998761,0.461035,1.12281,0.461035,0.368828
48,1002.35,1,5.36548,4.5385,24.5316,21.5602,0.299574,0.299574,0.512391,0.998761,0.449362,1.09438,0.449362,0.359489
49,990.432,1,5.38372,4.42418,25.6273,22.3319,0.291989,0.291989,0.525017,0.998761,0.437984,1.06667,0.437984,0.350387
50,985.797,1,5.4181,4.69582,24.9673,21.91,0.284596,0.284596,0.490182,0.998761,0.426894,1.03966,0.426894,0.341515
51,976.188,1,5.36616,4.38537,24.562,21.518,0.27739,0.27739,0.456911,0.998761,0.416084,1.01334,0.416084,0.332867
52,959.618,1,5.38954,4.64057,25.4002,22.1248,0.270366,0.270366,0.50914,0.998761,0.405549,0.987678,0.405549,0.324439
53,957.624,1,5.36127,5.29171,24.9577,21.8336,0.26352,0.26352,0.494844,0.998761,0.39528,0.962669,0.39528,0.316224
54,944.636,1,5.37834,4.92644,24.5071,21.5675,0.256848,0.256848,0.503289,0.998761,0.385271,0.938294,0.385271,0.308217
55,937.275,1,5.38813,4.65298,25.1107,22.0316,0.250344,0.250344,0.4451,0.998761,0.375516,0.914536,0.375516,0.300413
56,937.034,1,5.33983,4.52194,25.0165,21.9356,0.244005,0.244005,0.44214,0.998761,0.366008,0.891379,0.366008,0.292806
57,924.027,1,5.3892,3.90113,25.541,22.3548,0.237827,0.237827,0.441951,0.998761,0.35674,0.868809,0.35674,0.285392
58,919.102,1,5.37111,4.35769,25.7151,22.4366,0.231805,0.231805,0.467986,0.998761,0.347707,0.84681,0.347707,0.278166
59,915.986,1,5.3312,4.6124,25.7197,22.4714,0.225936,0.225936,0.441785,0.998761,0.338903,0.825369,0.338903,0.271123
60,910.505,1,5.33246,4.89298,24.9377,21.8976,0.220215,0.220215,0.435939,0.998761,0.330322,0.80447,0.330322,0.264258
61,896.546,1,5.37329,4.8632,24.9697,21.9865,0.214639,0.214639,0.426234,0.998761,0.321958,0.7841,0.321958,0.257567
62,889.695,1,5.37147,5.19051,24.9068,21.9543,0.209204,0.209204,0.42778,0.998761,0.313806,0.764246,0.313806,0.251045
63,886.29,1,5.41355,4.80208,24.6568,21.7739,0.203907,0.203907,0.512807,0.998761,0.30586,0.744895,0.30586,0.244688
