iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.762,1,5.10855,4.95684,66.2577,51.2921,0.3,1.5,1.5,1.5,1.5
2,652.69,1,9.05872,6.14294,48.2557,67.8388,0.24,1.34164,1.34164,1.34164,1.34164
3,613.858,1,9.27372,6.56166,52.1761,63.5152,0.192,1.2,1.40936,1.2,1.2
4,581.115,1,9.45114,8.22679,47.9718,74.1444,0.159617,1.07331,1.31185,1.07331,1.07331
5,546.843,1,9.25628,8.50129,45.7467,73.5314,0.136359,0.96,1.17336,0.96,1.04774
6,525.339,1,9.18113,9.63419,44.1356,79.1644,0.126066,0.85865,1.09464,0.85865,1.06496
7,494.776,1,9.25317,9.47299,43.8251,80.7356,0.113538,0.768,1.03538,0.768,1.01892
8,483.283,1,9.29732,9.85564,44.4134,83.1122,0.111043,0.68692,0.996445,0.68692,0.945522
9,467.487,1,9.52832,9.40844,44.1588,83.068,0.109551,0.6144,0.908324,0.6144,0.876927
10,451.887,1,9.56371,9.70592,44.2035,85.8155,0.102751,0.549536,0.903148,0.549536,0.819376
11,443.292,1,9.56687,10.1052,42.6439,86.6393,0.0997722,0.49152,0.915904,0.49152,0.805624
12,434.627,1,9.55653,9.89876,43.1763,93.5022,0.0977661,0.439629,0.904678,0.439629,0.79559
13,425.361,1,9.43553,9.63833,43.1174,95.1021,0.0942601,0.393216,0.860248,0.393216,0.799854
14,424.131,1,9.44013,9.7344,43.2459,96.6053,0.0947577,0.351703,0.872681,0.351703,0.77291
15,420.792,1,9.51717,9.56414,44.0561,95.6727,0.100452,0.324167,0.791053,0.314573,0.719213
16,418.923,1,9.48835,9.64594,44.3063,98.1575,0.0994122,0.315411,0.758527,0.281362,0.723748
17,422.309,1,9.49302,9.27052,45.2628,99.4901,0.102275,0.308142,0.729323,0.251658,0.716672
18,408.678,1,9.61131,8.12795,46.008,91.0952,0.0979359,0.299799,0.790574,0.22509,0.672152
19,401.482,1,9.67874,7.7549,46.7056,94.5417,0.0963703,0.287889,0.833694,0.204717,0.632164
20,404.119,1,9.71381,7.91689,46.9402,93.902,0.0996642,0.277045,0.780388,0.198699,0.629934
21,395.302,1,9.64869,8.07413,47.4788,100.776,0.0951506,0.282988,0.70684,0.199459,0.649719
22,396.17,1,9.64796,8.6772,46.8585,105.799,0.0967893,0.279507,0.683466,0.198847,0.650749
23,390.974,1,9.65906,8.55367,47.0324,104.597,0.0932745,0.275789,0.783731,0.179853,0.67366
24,394.52,1,9.56309,8.3495,46.8948,97.5163,0.0954519,0.287054,0.745882,0.162828,0.697984
25,392.14,1,9.55244,8.19087,47.8268,96.2058,0.0949364,0.28921,0.744429,0.156203,0.674629
26,393.747,1,9.50625,8.02039,48.2762,105.497,0.0971733,0.288582,0.756383,0.15382,0.626661
27,401.347,1,9.51901,7.76399,48.8561,109.737,0.103203,0.289507,0.678224,0.15403,0.636949
28,388.948,1,9.55062,8.12961,48.006,104.35,0.0978377,0.281962,0.682597,0.137768,0.677333
29,390.634,1,9.61381,8.20208,47.3976,99.6546,0.10067,0.275157,0.646548,0.130045,0.646142
30,384.701,1,9.6979,8.19722,47.25,98.1028,0.0993442,0.282346,0.654092,0.122288,0.607617
31,384.854,1,9.78733,7.99242,47.2616,94.481,0.100787,0.270299,0.651482,0.123355,0.564857
32,391.18,1,9.76894,7.7922,47.2756,88.7171,0.10335,0.265766,0.658711,0.120114,0.574435
33,377.275,1,9.81071,7.7445,47.6612,89.6091,0.0969869,0.261846,0.629881,0.122604,0.587222
34,373.271,1,9.77732,8.20725,46.8765,92.6012,0.0948549,0.260275,0.639319,0.131021,0.537252
35,380.29,1,9.72552,7.96284,46.6448,93.8316,0.0963829,0.26401,0.656917,0.13184,0.550498
36,380.085,1,9.82532,8.15365,46.5438,91.4639,0.096331,0.269658,0.666523,0.14099,0.538313
37,378.549,1,9.92213,8.49401,46.9392,91.2211,0.094786,0.266634,0.744454,0.131044,0.586502
38,380.477,1,9.89185,8.70846,47.1873,92.3889,0.0964428,0.259232,0.710747,0.128245,0.611867
39,382.321,1,9.95552,9.29483,46.8148,84.2207,0.0958826,0.26291,0.724138,0.128694,0.630105
40,376.955,1,10.0049,9.41904,47.3387,83.1852,0.0943288,0.274011,0.720966,0.12978,0.579514
41,382.064,1,10.0099,9.38241,46.609,79.8789,0.0973463,0.273711,0.735954,0.126078,0.567215
42,383.056,1,10.0012,9.1828,46.6963,73.9306,0.0979433,0.271145,0.760765,0.112767,0.610451
43,373.382,1,10.0138,8.78345,45.8947,72.2628,0.0951562,0.263053,0.760875,0.106558,0.598605
44,380.982,1,9.99586,8.88576,45.7628,72.0532,0.0975616,0.258216,0.776517,0.109772,0.570217
45,383.566,1,10.0226,8.34909,45.657,69.9031,0.0996767,0.251076,0.795137,0.113824,0.550497
46,371.561,1,10.0092,8.41659,45.9953,71.1979,0.0946529,0.262935,0.777719,0.11113,0.513348
47,372.974,1,10.0229,8.3698,46.3758,73.0149,0.0958335,0.259354,0.777717,0.113999,0.487027
48,373.828,1,10.0117,8.29986,46.6788,71.4653,0.098858,0.255298,0.770996,0.106653,0.464594
49,364.926,1,10.0059,8.41779,46.1647,71.2204,0.0940431,0.257822,0.796162,0.0983579,0.473628
50,362.259,1,9.96755,8.01021,46.2431,72.207,0.0942111,0.26029,0.797934,0.0928145,0.448957
51,353.441,1,10.0211,8.38267,46.116,68.7181,0.0911539,0.259833,0.795905,0.0898453,0.423909
52,354.071,1,10.0315,8.63125,46.2199,68.8614,0.0922222,0.264279,0.773753,0.0910023,0.389781
53,356.669,1,10.0574,8.66535,46.0999,70.0398,0.0949088,0.263117,0.791619,0.0873672,0.368421
54,352.694,1,10.1044,9.10393,45.9778,68.9351,0.0914916,0.25826,0.85623,0.0845853,0.381805
55,356.52,1,10.098,8.69713,45.3694,67.1229,0.0937836,0.25939,0.867188,0.0915179,0.348493
56,360.732,1,10.064,8.98723,44.9063,66.0966,0.0932444,0.257444,0.904113,0.0905679,0.368949
57,354.266,1,10.0784,8.93349,44.9434,66.3703,0.0911247,0.265763,0.908562,0.0932718,0.347494
58,353.632,1,10.0189,9.14419,44.5609,69.0907,0.0918265,0.267787,0.866451,0.0908338,0.340288
59,365.934,1,10.0178,9.23406,43.8542,68.1184,0.0965527,0.270469,0.869865,0.0924793,0.345474
60,362.317,1,10.0664,9.83411,44.0065,69.8942,0.0969435,0.270991,0.878707,0.0931316,0.317519
61,347.516,1,10.1495,10.3286,43.6928,68.3165,0.0948855,0.276007,0.901082,0.085371,0.283998
62,350.984,1,10.1285,10.0998,43.7452,68.0826,0.0934724,0.280963,0.934952,0.0834981,0.265257
63,344.95,1,10.0447,9.34478,43.6836,69.5025,0.0916821,0.278926,0.956691,0.0817829,0.249792
64,340.185,1,10.0645,9.12961,43.7264,66.6919,0.0887231,0.272369,0.962522,0.0857443,0.247744
65,346.786,1,10.1079,9.01536,43.6495,64.8857,0.0941922,0.268066,0.941881,0.083963,0.2402
66,339.495,1,10.1495,9.4695,43.296,63.9805,0.0937418,0.26543,0.91048,0.0763609,0.234836
67,342.63,1,10.1208,9.19832,43.6079,63.7296,0.0919486,0.265879,0.901076,0.07854,0.249738
68,342.988,1,10.1081,9.41473,43.545,61.7765,0.0920691,0.260509,0.940636,0.0774844,0.250387
69,344.145,1,10.1178,9.87809,43.3863,62.7584,0.0922888,0.265368,0.945919,0.0725654,0.268597
70,348.113,1,10.1657,9.76936,43.6689,63.557,0.093224,0.263625,0.955394,0.0767717,0.277487
71,351.818,1,10.2276,9.44784,43.9792,62.4591,0.0975116,0.257825,0.949483,0.0711105,0.293798
72,347.938,1,10.1912,9.37597,44.234,60.9524,0.097335,0.258617,0.920348,0.0687608,0.269372
73,349.395,1,10.2137,9.75778,44.3452,60.8836,0.0949541,0.254123,0.951562,0.0734598,0.274765
74,347.999,1,10.1814,9.37683,44.8277,60.6262,0.0958474,0.2518,0.957852,0.0770415,0.249586
75,340.773,1,10.1666,9.46113,44.5191,59.8777,0.093875,0.252382,0.942399,0.0730059,0.240473
76,339.883,1,10.2068,10.0384,44.1064,61.5566,0.0933225,0.258806,0.970915,0.0700975,0.239147
77,342.386,1,10.2114,9.97531,44.4807,60.9532,0.093273,0.259229,1.00907,0.0666261,0.255686
78,344.723,1,10.1754,9.43664,44.8304,60.8635,0.0957934,0.259132,0.940311,0.0691375,0.245513
79,334.668,1,10.1546,9.11215,44.9071,59.2532,0.0929393,0.257668,0.967401,0.0641217,0.227853
80,334.95,1,10.1495,8.66672,44.5136,59.5228,0.090841,0.255612,0.977681,0.0700816,0.224022
81,339.995,1,10.0962,8.48939,44.7701,58.8933,0.0936022,0.261765,0.987738,0.0701698,0.210628
82,337.863,1,10.1423,8.87316,44.8926,58.6328,0.0941244,0.259555,0.963743,0.0716684,0.201418
83,334.583,1,10.1963,9.09953,45.0738,59.703,0.0937276,0.263847,0.951047,0.0696072,0.198274
84,336.551,1,10.1713,9.63168,45.0814,59.0072,0.0920431,0.264788,0.970811,0.0720933,0.19812
85,333.513,1,10.174,9.50305,45.3037,58.8402,0.0911182,0.26253,0.968802,0.0738409,0.197765
86,328.782,1,10.2044,9.89726,45.1167,59.597,0.0922202,0.259129,0.92891,0.0723923,0.184755
87,335.969,1,10.1854,9.61529,44.6563,59.5142,0.0944364,0.264811,0.917668,0.0703831,0.191329
88,345.459,1,10.1458,9.27765,44.8103,58.6019,0.0963455,0.273395,0.93504,0.0726369,0.196858
89,341.605,1,10.1752,9.18852,45.1861,58.9697,0.0943569,0.269001,0.928006,0.0753933,0.206565
90,342.864,1,10.2383,9.0267,45.6484,59.2926,0.0949844,0.268687,0.950548,0.0744512,0.216151
91,340.392,1,10.1702,9.23429,44.7117,58.1334,0.0938142,0.271551,0.942148,0.0745051,0.205999
