iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2020.65,1,2.59104,5.76621,21.0128,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2002.1,1,3.16218,8.41708,18.2022,14.6942,2.92404,2.92404,0,1.46202,1.61058,1.46202,1.46202
3,1983.09,1,4.98522,9.52024,22.2093,20.0554,2.85,2.85,0,1.425,1.58413,1.425,1.52825
4,1968.04,1,3.63196,12.9934,32.7382,35.5634,2.77784,2.77784,0,1.38892,1.54402,1.38892,1.48955
5,1963.27,1,3.82348,12.8998,44.6588,35.8013,2.7075,2.7075,0,1.35375,1.51068,1.35375,1.45184
6,1952.8,1,3.72295,11.4168,42.3324,47.793,2.63894,2.63894,0,1.31947,1.47243,1.54261,1.41508
7,1943.17,1,3.39833,13.2965,58.8304,66.8915,2.57212,2.57212,0,1.28606,1.59868,1.50355,1.37924
8,1928.34,1,2.85392,13.3635,69.9486,62.5424,2.507,2.507,0,1.2535,1.5582,1.46548,1.4057
9,1936.07,1,2.88142,10.2167,75.8015,70.5555,2.44352,2.44352,0,1.22176,1.73423,1.44443,1.52975
10,1922.3,1,2.27249,8.96202,60.7367,83.6827,2.38165,2.38165,0,1.19082,1.85234,1.40786,1.49102
11,1910.43,1,3.00388,6.37434,85.1908,94.661,2.32134,2.32134,0,1.16067,1.80544,1.37221,1.6601
12,1897.4,1,2.76755,6.23385,85.1914,93.0227,2.26257,2.26257,0,1.13128,1.75972,1.33747,1.61807
13,1892.86,1,2.74541,9.05153,60.4825,126.486,2.20528,2.20528,0,1.10264,1.89976,1.37657,1.60971
14,1884.64,1,2.61569,6.32722,74.0967,140.377,2.14944,2.14944,0,1.07472,2.07883,1.34171,1.56895
15,1870.97,1,2.62391,7.18686,58.2984,149.654,2.09501,2.09501,0,1.04751,2.12742,1.30774,1.52923
16,1863.68,1,2.49031,13.1975,57.202,120.422,2.04197,2.04197,0,1.02098,2.07355,1.27463,1.4905
17,1837.4,1,2.48366,9.14421,47.7775,168.727,1.99026,1.99026,0,0.995131,2.02105,1.24235,1.45276
18,1838.91,1,2.79208,8.47753,45.1936,145.754,1.93987,1.93987,0,0.969933,1.96987,1.2109,1.53308
19,1813.44,1,3.04478,8.47809,40.5706,143.029,1.89075,1.89075,0,0.945374,1.92,1.18023,1.49426
20,1803.92,1,2.97605,6.48206,41.4614,131.765,1.84287,1.84287,0,0.921437,1.87138,1.15035,1.45642
21,1806.63,1,3.19857,9.12174,45.8509,112.151,1.79621,1.79621,0,0.898105,1.88479,1.12122,1.41955
22,1780.95,1,3.09252,8.28712,41.2582,126.461,1.75073,1.75073,0,0.875365,1.83706,1.09283,1.3836
23,1782.76,1,2.93333,6.7491,37.9247,164.677,1.7064,1.7064,0,0.8532,2.14775,1.08369,1.34857
24,1767.46,1,3.05449,8.07453,40.8226,202.75,1.66319,1.66319,0,0.831597,2.16384,1.05625,1.31442
25,1753.75,1,3.9789,15.3704,36.2723,180.354,1.62108,1.62108,0,0.81054,2.10905,1.0295,1.28114
26,1739.19,1,3.97116,16.251,35.9407,191.74,1.58003,1.58003,0,0.790017,2.06561,1.00343,1.2487
27,1734.68,1,3.77427,21.3153,35.7966,156.391,1.54003,1.54003,0,0.770013,2.07305,0.978027,1.21708
28,1716.86,1,3.52568,12.8086,49.9598,121.132,1.50103,1.50103,0,0.750516,2.02056,0.979025,1.18627
29,1707.4,1,4.04968,9.88304,36.6565,113.472,1.46302,1.46302,0,0.731512,1.9694,0.954236,1.15623
30,1691.69,1,4.09885,7.58346,37.9303,132.77,1.42598,1.42598,0,0.71299,1.91953,0.930074,1.12695
31,1692.68,1,3.8933,5.57338,40.5179,127.01,1.38987,1.38987,0,0.694937,1.87093,0.906524,1.29207
32,1676.83,1,3.96944,5.94103,35.1503,105.266,1.35468,1.35468,0,0.677341,1.82355,0.88357,1.34371
33,1673.44,1,4.02305,6.2573,32.3588,102.599,1.32038,1.32038,0,0.66019,1.9608,0.861198,1.35008
34,1658.45,1,3.97636,5.2196,35.1982,83.2977,1.28695,1.28695,0,0.643474,2.1998,0.839392,1.3159
35,1640.44,1,4.41459,4.85659,29.2511,94.639,1.25436,1.25436,0,0.627181,2.1441,0.818138,1.28258
36,1637.61,1,4.64661,9.56755,29.9678,89.5088,1.2226,1.2226,0,0.6113,2.10824,0.797422,1.2501
37,1622,1,4.5444,8.10812,34.4604,81.3097,1.19164,1.19164,0,0.595821,2.21757,0.777231,1.21845
38,1617.82,1,4.50978,8.38668,33.1307,62.8517,1.16147,1.16147,0,0.580735,2.16142,0.757551,1.21523
39,1600.75,1,4.76893,4.72941,33.6055,61.427,1.13206,1.13206,0,0.56603,2.22003,0.73837,1.20475
40,1587.42,1,4.99493,7.81441,32.4134,67.1848,1.1034,1.1034,0,0.551698,2.16382,0.743595,1.17425
41,1586.54,1,4.78285,7.5381,36.5788,63.6546,1.07546,1.07546,0,0.537729,2.38373,0.724767,1.22823
42,1564.85,1,5.17604,7.7368,36.5947,51.6627,1.04823,1.04823,0,0.524113,2.32337,0.706416,1.19713
43,1555.2,1,5.04443,7.67601,32.6261,46.9005,1.02168,1.02168,0,0.510842,2.39686,0.688529,1.16682
44,1544.21,1,4.80823,8.02573,28.1172,54.8821,0.995815,0.995815,0,0.497908,2.33617,0.688535,1.13728
45,1535.38,1,4.85609,9.20095,26.6117,49.3479,0.970601,0.970601,0,0.4853,2.27702,0.671101,1.10848
46,1530.12,1,4.75438,5.22556,29.0833,51.3678,0.946024,0.946024,0,0.473012,2.21936,0.654108,1.08041
47,1509.7,1,4.67789,7.73742,28.7158,67.8647,0.922071,0.922071,0,0.461035,2.16317,0.637546,1.05306
48,1496.38,1,4.80033,5.8046,25.8956,71.6214,0.898723,0.898723,0,0.449362,2.34364,0.621403,1.02639
49,1494.14,1,4.88671,4.67401,29.0461,70.4396,0.875967,0.875967,0,0.437984,2.2843,0.605669,1.0004
50,1476.16,1,4.85191,4.96737,28.6446,64.9331,0.853787,0.853787,0,0.426894,2.24179,0.590333,0.975072
51,1458.4,1,5.06267,2.2889,30.5488,60.2145,0.832169,0.832169,0,0.416084,2.18502,0.575385,0.950383
52,1442.03,1,4.92647,3.26224,27.9098,61.0105,0.811098,0.811098,0,0.405549,2.1297,0.560816,0.926318
53,1449.7,1,4.80814,4.18252,26.5986,64.5731,0.79056,0.79056,0,0.39528,2.07577,0.546616,1.0111
54,1446.54,1,4.62478,2.69615,23.7892,57.3412,0.770543,0.770543,0,0.385271,2.02321,0.532775,1.07256
55,1414.83,1,4.8441,5.09205,25.1254,61.1702,0.751032,0.751032,0,0.375516,1.97198,0.519285,1.0454
56,1409.11,1,4.63716,2.80038,25.5546,62.6396,0.732016,0.732016,0,0.366008,1.92205,0.506137,1.01893
57,1398.51,1,4.75774,3.294,26.4539,71.2943,0.713481,0.713481,0,0.35674,1.87338,0.493321,1.05335
58,1399.17,1,4.3408,2.52844,25.3682,81.5812,0.695415,0.695415,0,0.347707,1.82595,0.48083,1.31759
59,1391.13,1,4.21033,2.70373,25.3887,105.895,0.677807,0.677807,0,0.338903,1.82646,0.468655,1.28423
60,1369.93,1,4.63368,2.43379,27.5046,87.0151,0.660644,0.660644,0,0.330322,1.78021,0.456788,1.25171
61,1360.38,1,4.77213,2.23663,29.4784,83.4287,0.643916,0.643916,0,0.321958,1.73514,0.445222,1.33106
62,1348.13,1,4.77804,2.38378,28.9419,77.525,0.627612,0.627612,0,0.313806,1.6912,0.433949,1.29736
63,1341.92,1,4.84126,2.182,28.6191,62.9852,0.61172,0.61172,0,0.30586,1.64838,0.422961,1.26451
64,1333.03,1,4.93802,2.3621,30.0291,58.3876,0.596231,0.596231,0,0.298116,1.60664,0.412251,1.36686
65,1318.22,1,4.91277,2.75197,30.1972,59.6402,0.581134,0.581134,0,0.290567,1.56596,0.401813,1.33225
66,1308.09,1,4.92323,2.82774,29.0912,48.1415,0.56642,0.56642,0,0.28321,1.52631,0.391639,1.29852
67,1292.33,1,4.95808,2.98763,30.1263,53.3575,0.552078,0.552078,0,0.276039,1.48766,0.381722,1.26564
68,1280.79,1,5.06447,2.46963,29.6942,45.3342,0.538099,0.538099,0,0.269049,1.44999,0.372057,1.23359
69,1287.48,1,4.92497,2.69064,28.3353,47.7495,0.524474,0.524474,0,0.262237,1.65646,0.362636,1.25341
70,1278.68,1,5.06345,2.3749,29.3332,51.635,0.511194,0.511194,0,0.255597,1.65776,0.353454,1.22167
71,1269.96,1,5.03249,1.96436,28.9908,56.7487,0.49825,0.49825,0,0.249125,1.8043,0.344504,1.31062
72,1252.39,1,5.023,1.99397,30.0302,37.6989,0.485634,0.485634,0,0.242817,1.75861,0.335781,1.28342
73,1251.8,1,4.98442,2.81033,27.6409,29.5997,0.473338,0.473338,0,0.236669,1.71408,0.327279,1.25092
74,1240.64,1,5.10546,3.87048,26.9281,22.8877,0.461352,0.461352,0,0.230676,1.67068,0.330305,1.33649
75,1227.31,1,5.29225,4.22648,26.693,21.3295,0.449671,0.449671,0,0.224835,1.62838,0.321941,1.30265
76,1212.73,1,5.10538,3.82888,26.2523,23.2698,0.438285,0.438285,0,0.219142,1.58714,0.313789,1.26966
77,1203.66,1,4.95872,2.72723,25.7168,24.4255,0.427187,0.427187,0,0.213594,1.54696,0.305844,1.23751
78,1195.32,1,4.98983,2.32614,26.6905,26.9402,0.416371,0.416371,-0.0266553,0.208185,1.50779,0.2981,1.20618
79,1193.44,1,5.06524,3.15964,24.9557,29.9552,0.405828,0.405828,0.227399,0.207425,1.46961,0.290552,1.17564
80,1187.5,1,5.00614,2.87911,25.2643,34.7869,0.395552,0.395552,0.22793,0.202173,1.45326,0.292688,1.29356
81,1169.61,1,5.05322,3.69382,24.4344,32.6321,0.385536,0.385536,0.276959,0.197054,1.41646,0.285277,1.26081
82,1161.95,1,5.05074,4.81426,24.866,30.4816,0.375774,0.375774,0.0528287,0.192064,1.46157,0.278054,1.22888
83,1159.23,1,4.95667,4.5809,24.5917,26.3682,0.36626,0.36626,0.0667177,0.20163,1.42457,0.271013,1.4272
84,1146.71,1,5.09689,4.84105,25.0109,20.3431,0.356986,0.356986,-0.0301788,0.201976,1.38849,0.264151,1.39107
85,1139.87,1,5.15154,5.99546,25.8381,25.7407,0.347947,0.347947,-0.0557565,0.196862,1.35334,0.257462,1.35584
86,1123.82,1,5.13361,5.05486,25.2724,26.483,0.339136,0.339136,0.110043,0.202792,1.31907,0.250943,1.32151
