simulations, -2LL
1000,574.588
2000,573.985
3000,574.014
4000,573.974
5000,574.019
6000,573.935
7000,574.011
8000,574.05
9000,573.878
10000,573.848
11000,573.835
12000,573.889
13000,573.954
14000,574
15000,573.991
16000,574.066
17000,574.114
18000,574.14
19000,574.168
20000,574.129
21000,574.089
22000,574.126
23000,574.107
24000,574.096
25000,574.108
26000,574.139
27000,574.154
28000,574.117
29000,574.099
30000,574.098
